payment_id,payable_id,supplier_id,payment_date,amount_paid,payment_method
PM-0005769,AP-0005769,SUP-046,2025-05-06,1526.98,PIX
PM-0005770,AP-0005770,SUP-046,2025-05-24,1526.98,PIX
PM-0005771,AP-0005771,SUP-051,2025-06-08,3121.78,Boleto
PM-0005772,AP-0005772,SUP-056,2025-07-10,3190.27,TED
PM-0005773,AP-0005773,SUP-061,2025-08-12,3259.44,PIX
PM-0005774,AP-0005774,SUP-066,2025-08-11,1664.64,Boleto
PM-0005775,AP-0005775,SUP-066,2025-08-29,1664.64,Boleto
PM-0005776,AP-0005776,SUP-071,2025-09-13,3399.79,TED
PM-0005777,AP-0005777,SUP-076,2025-10-16,3470.98,PIX
PM-0005778,AP-0005778,SUP-081,2025-11-17,3542.83,Boleto
PM-0005779,AP-0005779,SUP-001,2025-12-20,1807.68,TED
PM-0005780,AP-0005780,SUP-001,2026-01-07,1807.68,TED
PM-0005781,AP-0005781,SUP-006,2026-01-16,3688.56,PIX
PM-0005782,AP-0005782,SUP-011,2026-02-18,3762.43,Boleto
PM-0005783,AP-0005783,SUP-016,2026-03-23,3836.98,TED
PM-0005784,AP-0005784,SUP-021,2026-04-22,1956.10,PIX
PM-0005785,AP-0005785,SUP-021,2026-05-10,1956.10,PIX
PM-0005786,AP-0005786,SUP-026,2026-05-25,3988.08,Boleto
PM-0005787,AP-0005787,SUP-031,2026-06-21,4064.64,TED
PM-0005788,AP-0005788,SUP-036,2026-07-24,4141.87,PIX
PM-0005789,AP-0005789,SUP-041,2026-08-25,2109.89,Boleto
PM-0005790,AP-0005790,SUP-041,2026-09-12,2109.89,Boleto
PM-0005791,AP-0005791,SUP-046,2024-09-27,3606.00,TED
PM-0005792,AP-0005792,SUP-051,2024-10-30,3677.18,PIX
PM-0005793,AP-0005793,SUP-056,2024-11-26,3749.04,Boleto
PM-0005794,AP-0005794,SUP-061,2024-12-29,1910.78,TED
PM-0005795,AP-0005795,SUP-061,2025-01-16,1910.78,TED
PM-0005796,AP-0005796,SUP-066,2025-01-30,3894.77,PIX
PM-0005797,AP-0005797,SUP-071,2025-03-04,3968.64,Boleto
PM-0005798,AP-0005798,SUP-076,2025-04-06,4043.18,TED
PM-0005799,AP-0005799,SUP-081,2025-05-01,2059.20,PIX
PM-0005800,AP-0005800,SUP-081,2025-05-19,2059.20,PIX
PM-0005801,AP-0005801,SUP-001,2025-06-03,4194.29,Boleto
PM-0005802,AP-0005802,SUP-006,2025-07-05,4270.85,TED
PM-0005803,AP-0005803,SUP-011,2025-08-07,4348.08,PIX
PM-0005804,AP-0005804,SUP-016,2025-09-08,2212.99,Boleto
PM-0005805,AP-0005805,SUP-016,2025-09-26,2212.99,Boleto
PM-0005806,AP-0005806,SUP-021,2025-10-06,4504.56,TED
PM-0005807,AP-0005807,SUP-026,2025-11-08,4583.81,PIX
PM-0005808,AP-0005808,SUP-031,2025-12-10,4663.73,Boleto
PM-0005809,AP-0005809,SUP-036,2025-12-15,2372.16,TED
PM-0005810,AP-0005810,SUP-036,2026-01-02,2372.16,TED
PM-0005811,AP-0005811,SUP-041,2026-01-16,4825.58,PIX
PM-0005812,AP-0005812,SUP-046,2026-02-13,4907.52,Boleto
PM-0005813,AP-0005813,SUP-051,2026-03-18,4990.13,TED
PM-0005814,AP-0005814,SUP-056,2026-04-17,2536.70,PIX
PM-0005815,AP-0005815,SUP-056,2026-05-05,2536.70,PIX
PM-0005816,AP-0005816,SUP-061,2026-05-20,5157.36,Boleto
PM-0005817,AP-0005817,SUP-066,2026-06-21,5241.98,TED
PM-0005818,AP-0005818,SUP-071,2026-07-19,5327.28,PIX
PM-0005819,AP-0005819,SUP-076,2026-08-20,2706.62,Boleto
PM-0005820,AP-0005820,SUP-076,2026-09-07,2706.62,Boleto
PM-0005821,AP-0005821,SUP-081,2024-09-22,4614.00,TED
PM-0005822,AP-0005822,SUP-001,2024-10-25,4693.25,PIX
PM-0005823,AP-0005823,SUP-006,2024-11-26,4773.17,Boleto
PM-0005824,AP-0005824,SUP-011,2024-12-24,2426.88,TED
PM-0005825,AP-0005825,SUP-011,2025-01-11,2426.88,TED
PM-0005826,AP-0005826,SUP-016,2025-01-25,4935.02,PIX
PM-0005827,AP-0005827,SUP-021,2025-02-27,5016.96,Boleto
PM-0005828,AP-0005828,SUP-026,2025-04-01,5099.57,TED
PM-0005829,AP-0005829,SUP-031,2025-05-01,2591.42,PIX
PM-0005830,AP-0005830,SUP-031,2025-05-19,2591.42,PIX
PM-0005831,AP-0005831,SUP-036,2025-05-29,5266.80,Boleto
PM-0005832,AP-0005832,SUP-041,2025-06-30,5351.42,TED
PM-0005833,AP-0005833,SUP-046,2025-08-02,5436.72,PIX
PM-0005834,AP-0005834,SUP-051,2025-09-03,2761.34,Boleto
PM-0005835,AP-0005835,SUP-051,2025-09-21,2761.34,Boleto
PM-0005836,AP-0005836,SUP-056,2025-10-06,5609.33,TED
PM-0005837,AP-0005837,SUP-061,2025-11-03,5696.64,PIX
PM-0005838,AP-0005838,SUP-066,2025-12-05,5784.62,Boleto
PM-0005839,AP-0005839,SUP-071,2026-01-07,2936.64,TED
PM-0005840,AP-0005840,SUP-071,2026-01-25,2936.64,TED
PM-0005841,AP-0005841,SUP-076,2026-02-08,5962.61,PIX
PM-0005842,AP-0005842,SUP-081,2026-03-13,6052.61,Boleto
PM-0005843,AP-0005843,SUP-001,2026-04-10,6143.28,TED
PM-0005844,AP-0005844,SUP-006,2026-04-12,3117.31,PIX
PM-0005845,AP-0005845,SUP-006,2026-04-30,3117.31,PIX
PM-0005846,AP-0005846,SUP-011,2026-05-15,6326.64,Boleto
PM-0005847,AP-0005847,SUP-016,2026-06-16,6419.33,TED
PM-0005848,AP-0005848,SUP-021,2026-07-19,6512.69,PIX
PM-0005849,AP-0005849,SUP-026,2026-08-15,1065.60,Boleto
PM-0005850,AP-0005850,SUP-026,2026-09-02,1065.60,Boleto
PM-0005851,AP-0005851,SUP-031,2024-09-17,1842.00,TED
PM-0005852,AP-0005852,SUP-036,2024-10-20,1899.07,PIX
PM-0005853,AP-0005853,SUP-041,2024-11-21,1956.82,Boleto
PM-0005854,AP-0005854,SUP-046,2024-12-24,1007.62,TED
PM-0005855,AP-0005855,SUP-046,2025-01-11,1007.62,TED
PM-0005856,AP-0005856,SUP-051,2025-01-20,2074.32,PIX
PM-0005857,AP-0005857,SUP-056,2025-02-22,2134.08,Boleto
PM-0005858,AP-0005858,SUP-061,2025-03-27,2194.51,TED
PM-0005859,AP-0005859,SUP-066,2025-04-26,1127.81,PIX
PM-0005860,AP-0005860,SUP-066,2025-05-14,1127.81,PIX
PM-0005861,AP-0005861,SUP-071,2025-05-29,2317.39,Boleto
PM-0005862,AP-0005862,SUP-076,2025-06-25,2379.84,TED
PM-0005863,AP-0005863,SUP-081,2025-07-28,2442.96,PIX
PM-0005864,AP-0005864,SUP-001,2025-08-29,1253.38,Boleto
PM-0005865,AP-0005865,SUP-001,2025-09-16,1253.38,Boleto
PM-0005866,AP-0005866,SUP-006,2025-10-01,2571.22,TED
PM-0005867,AP-0005867,SUP-011,2025-11-03,2636.35,PIX
PM-0005868,AP-0005868,SUP-016,2025-11-30,2702.16,Boleto
PM-0005869,AP-0005869,SUP-021,2026-01-02,1384.32,TED
PM-0005870,AP-0005870,SUP-021,2026-01-20,1384.32,TED
PM-0005871,AP-0005871,SUP-026,2026-02-03,2835.79,PIX
PM-0005872,AP-0005872,SUP-031,2026-03-08,2903.62,Boleto
PM-0005873,AP-0005873,SUP-036,2026-04-10,2972.11,TED
PM-0005874,AP-0005874,SUP-041,2026-05-05,1520.64,PIX
PM-0005875,AP-0005875,SUP-041,2026-05-23,1520.64,PIX
PM-0005876,AP-0005876,SUP-046,2026-06-07,3111.12,Boleto
PM-0005877,AP-0005877,SUP-051,2026-07-09,3181.63,TED
PM-0005878,AP-0005878,SUP-056,2026-08-11,3252.82,PIX
PM-0005879,AP-0005879,SUP-061,2026-08-15,1662.34,Boleto
PM-0005880,AP-0005880,SUP-061,2026-09-02,1662.34,Boleto
PM-0005881,AP-0005881,SUP-066,2024-09-12,2850.00,TED
PM-0005882,AP-0005882,SUP-071,2024-10-15,2915.14,PIX
PM-0005883,AP-0005883,SUP-076,2024-11-16,2980.94,Boleto
PM-0005884,AP-0005884,SUP-081,2024-12-19,1523.71,TED
PM-0005885,AP-0005885,SUP-081,2025-01-06,1523.71,TED
PM-0005886,AP-0005886,SUP-001,2025-01-20,3114.58,PIX
PM-0005887,AP-0005887,SUP-006,2025-02-17,3182.40,Boleto
PM-0005888,AP-0005888,SUP-011,2025-03-22,3250.90,TED
PM-0005889,AP-0005889,SUP-016,2025-04-21,1660.03,PIX
PM-0005890,AP-0005890,SUP-016,2025-05-09,1660.03,PIX
PM-0005891,AP-0005891,SUP-021,2025-05-24,3389.90,Boleto
PM-0005892,AP-0005892,SUP-026,2025-06-25,3460.42,TED
PM-0005893,AP-0005893,SUP-031,2025-07-23,3531.60,PIX
PM-0005894,AP-0005894,SUP-036,2025-08-24,1801.73,Boleto
PM-0005895,AP-0005895,SUP-036,2025-09-11,1801.73,Boleto
PM-0005896,AP-0005896,SUP-041,2025-09-26,3675.98,TED
PM-0005897,AP-0005897,SUP-046,2025-10-29,3749.18,PIX
PM-0005898,AP-0005898,SUP-051,2025-11-30,3823.06,Boleto
PM-0005899,AP-0005899,SUP-056,2025-12-28,1948.80,TED
PM-0005900,AP-0005900,SUP-056,2026-01-15,1948.80,TED
PM-0005901,AP-0005901,SUP-061,2026-01-29,3972.82,PIX
PM-0005902,AP-0005902,SUP-066,2026-03-03,4048.70,Boleto
PM-0005903,AP-0005903,SUP-071,2026-04-05,4125.26,TED
PM-0005904,AP-0005904,SUP-076,2026-05-05,2101.25,PIX
PM-0005905,AP-0005905,SUP-076,2026-05-23,2101.25,PIX
PM-0005906,AP-0005906,SUP-081,2026-06-02,4280.40,Boleto
PM-0005907,AP-0005907,SUP-001,2026-07-04,4358.98,TED
PM-0005908,AP-0005908,SUP-006,2026-08-06,4438.22,PIX
PM-0005909,AP-0005909,SUP-011,2026-09-07,2259.07,Boleto
PM-0005910,AP-0005910,SUP-011,2026-09-25,2259.07,Boleto
PM-0005911,AP-0005911,SUP-016,2024-10-10,3858.00,TED
PM-0005912,AP-0005912,SUP-021,2024-11-07,3931.20,PIX
PM-0005913,AP-0005913,SUP-026,2024-12-09,4005.07,Boleto
PM-0005914,AP-0005914,SUP-031,2024-12-14,2039.81,TED
PM-0005915,AP-0005915,SUP-031,2025-01-01,2039.81,TED
PM-0005916,AP-0005916,SUP-036,2025-01-15,4154.83,PIX
PM-0005917,AP-0005917,SUP-041,2025-02-17,4230.72,Boleto
PM-0005918,AP-0005918,SUP-046,2025-03-17,4307.28,TED
PM-0005919,AP-0005919,SUP-051,2025-04-16,2192.26,PIX
PM-0005920,AP-0005920,SUP-051,2025-05-04,2192.26,PIX
PM-0005921,AP-0005921,SUP-056,2025-05-19,4462.42,Boleto
PM-0005922,AP-0005922,SUP-061,2025-06-20,4540.99,TED
PM-0005923,AP-0005923,SUP-066,2025-07-23,4620.24,PIX
PM-0005924,AP-0005924,SUP-071,2025-08-19,2350.08,Boleto
PM-0005925,AP-0005925,SUP-071,2025-09-06,2350.08,Boleto
PM-0005926,AP-0005926,SUP-076,2025-09-21,4780.75,TED
PM-0005927,AP-0005927,SUP-081,2025-10-24,4862.02,PIX
PM-0005928,AP-0005928,SUP-001,2025-11-25,4943.95,Boleto
PM-0005929,AP-0005929,SUP-006,2025-12-28,2513.28,TED
PM-0005930,AP-0005930,SUP-006,2026-01-15,2513.28,TED
PM-0005931,AP-0005931,SUP-011,2026-01-24,5109.84,PIX
PM-0005932,AP-0005932,SUP-016,2026-02-26,5193.79,Boleto
PM-0005933,AP-0005933,SUP-021,2026-03-31,5278.42,TED
PM-0005934,AP-0005934,SUP-026,2026-04-30,2681.86,PIX
PM-0005935,AP-0005935,SUP-026,2026-05-18,2681.86,PIX
PM-0005936,AP-0005936,SUP-031,2026-06-02,5449.68,Boleto
PM-0005937,AP-0005937,SUP-036,2026-06-29,5536.32,TED
PM-0005938,AP-0005938,SUP-041,2026-08-01,5623.63,PIX
PM-0005939,AP-0005939,SUP-046,2026-09-02,2855.81,Boleto
PM-0005940,AP-0005940,SUP-046,2026-09-20,2855.81,Boleto
PM-0005941,AP-0005941,SUP-051,2024-10-05,4866.00,TED
PM-0005942,AP-0005942,SUP-056,2024-11-07,4947.26,PIX
PM-0005943,AP-0005943,SUP-061,2024-12-04,5029.20,Boleto
PM-0005944,AP-0005944,SUP-066,2025-01-06,2555.90,TED
PM-0005945,AP-0005945,SUP-066,2025-01-24,2555.90,TED
PM-0005946,AP-0005946,SUP-071,2025-02-07,5195.09,PIX
PM-0005947,AP-0005947,SUP-076,2025-03-12,5279.04,Boleto
PM-0005948,AP-0005948,SUP-081,2025-04-14,5363.66,TED
PM-0005949,AP-0005949,SUP-001,2025-04-11,2724.48,PIX
PM-0005950,AP-0005950,SUP-001,2025-04-29,2724.48,PIX
PM-0005951,AP-0005951,SUP-006,2025-05-14,5534.93,Boleto
PM-0005952,AP-0005952,SUP-011,2025-06-15,5621.57,TED
PM-0005953,AP-0005953,SUP-016,2025-07-18,5708.88,PIX
PM-0005954,AP-0005954,SUP-021,2025-08-19,2898.43,Boleto
PM-0005955,AP-0005955,SUP-021,2025-09-06,2898.43,Boleto
PM-0005956,AP-0005956,SUP-026,2025-09-16,5885.52,TED
PM-0005957,AP-0005957,SUP-031,2025-10-19,5974.85,PIX
PM-0005958,AP-0005958,SUP-036,2025-11-20,6064.85,Boleto
PM-0005959,AP-0005959,SUP-041,2025-12-23,3077.76,TED
PM-0005960,AP-0005960,SUP-041,2026-01-10,3077.76,TED
PM-0005961,AP-0005961,SUP-046,2026-01-24,6246.86,PIX
PM-0005962,AP-0005962,SUP-051,2026-02-21,2044.80,Boleto
PM-0005963,AP-0005963,SUP-056,2026-03-26,2107.25,TED
PM-0005964,AP-0005964,SUP-061,2026-04-25,1085.18,PIX
PM-0005965,AP-0005965,SUP-061,2026-05-13,1085.18,PIX
PM-0005966,AP-0005966,SUP-066,2026-05-28,2234.16,Boleto
PM-0005967,AP-0005967,SUP-071,2026-06-29,2298.62,TED
PM-0005968,AP-0005968,SUP-076,2026-07-27,2363.76,PIX
PM-0005969,AP-0005969,SUP-081,2026-08-28,1214.78,Boleto
PM-0005970,AP-0005970,SUP-081,2026-09-15,1214.78,Boleto
PM-0005971,AP-0005971,SUP-001,2024-09-30,2094.00,TED
PM-0005972,AP-0005972,SUP-006,2024-11-02,2153.09,PIX
PM-0005973,AP-0005973,SUP-011,2024-12-04,2212.85,Boleto
PM-0005974,AP-0005974,SUP-016,2025-01-01,1136.64,TED
PM-0005975,AP-0005975,SUP-016,2025-01-19,1136.64,TED
PM-0005976,AP-0005976,SUP-021,2025-02-02,2334.38,PIX
PM-0005977,AP-0005977,SUP-026,2025-03-07,2396.16,Boleto
PM-0005978,AP-0005978,SUP-031,2025-04-09,2458.61,TED
PM-0005979,AP-0005979,SUP-036,2025-05-09,1260.86,PIX
PM-0005980,AP-0005980,SUP-036,2025-05-27,1260.86,PIX
PM-0005981,AP-0005981,SUP-041,2025-06-06,2585.52,Boleto
PM-0005982,AP-0005982,SUP-046,2025-07-08,2649.98,TED
PM-0005983,AP-0005983,SUP-051,2025-08-10,2715.12,PIX
PM-0005984,AP-0005984,SUP-056,2025-08-14,1390.46,Boleto
PM-0005985,AP-0005985,SUP-056,2025-09-01,1390.46,Boleto
PM-0005986,AP-0005986,SUP-061,2025-09-16,2847.41,TED
PM-0005987,AP-0005987,SUP-066,2025-10-14,2914.56,PIX
PM-0005988,AP-0005988,SUP-071,2025-11-15,2982.38,Boleto
PM-0005989,AP-0005989,SUP-076,2025-12-18,1525.44,TED
PM-0005990,AP-0005990,SUP-076,2026-01-05,1525.44,TED
PM-0005991,AP-0005991,SUP-081,2026-01-19,3120.05,PIX
PM-0005992,AP-0005992,SUP-001,2026-02-21,3189.89,Boleto
PM-0005993,AP-0005993,SUP-006,2026-03-21,3260.40,TED
PM-0005994,AP-0005994,SUP-011,2026-04-20,1665.79,PIX
PM-0005995,AP-0005995,SUP-011,2026-05-08,1665.79,PIX
PM-0005996,AP-0005996,SUP-016,2026-05-23,3403.44,Boleto
PM-0005997,AP-0005997,SUP-021,2026-06-24,3475.97,TED
PM-0005998,AP-0005998,SUP-026,2026-07-27,3549.17,PIX
PM-0005999,AP-0005999,SUP-031,2026-08-23,1811.52,Boleto
PM-0006000,AP-0006000,SUP-031,2026-09-10,1811.52,Boleto
PM-0006001,AP-0006001,SUP-036,2024-09-25,3102.00,TED
PM-0006002,AP-0006002,SUP-041,2024-10-28,3169.15,PIX
PM-0006003,AP-0006003,SUP-046,2024-11-29,3236.98,Boleto
PM-0006004,AP-0006004,SUP-051,2025-01-01,1652.74,TED
PM-0006005,AP-0006005,SUP-051,2025-01-19,1652.74,TED
PM-0006006,AP-0006006,SUP-056,2025-01-28,3374.64,PIX
PM-0006007,AP-0006007,SUP-061,2025-03-02,3444.48,Boleto
PM-0006008,AP-0006008,SUP-066,2025-04-04,3514.99,TED
PM-0006009,AP-0006009,SUP-071,2025-05-04,1793.09,PIX
PM-0006010,AP-0006010,SUP-071,2025-05-22,1793.09,PIX
PM-0006011,AP-0006011,SUP-076,2025-06-06,3658.03,Boleto
PM-0006012,AP-0006012,SUP-081,2025-07-03,3730.56,TED
PM-0006013,AP-0006013,SUP-001,2025-08-05,3803.76,PIX
PM-0006014,AP-0006014,SUP-006,2025-09-06,1938.82,Boleto
PM-0006015,AP-0006015,SUP-006,2025-09-24,1938.82,Boleto
PM-0006016,AP-0006016,SUP-011,2025-10-09,3952.18,TED
PM-0006017,AP-0006017,SUP-016,2025-11-11,4027.39,PIX
PM-0006018,AP-0006018,SUP-021,2025-12-08,4103.28,Boleto
PM-0006019,AP-0006019,SUP-026,2025-12-13,2089.92,TED
PM-0006020,AP-0006020,SUP-026,2025-12-31,2089.92,TED
PM-0006021,AP-0006021,SUP-031,2026-01-14,4257.07,PIX
PM-0006022,AP-0006022,SUP-036,2026-02-16,4334.98,Boleto
PM-0006023,AP-0006023,SUP-041,2026-03-21,4413.55,TED
PM-0006024,AP-0006024,SUP-046,2026-04-15,2246.40,PIX
PM-0006025,AP-0006025,SUP-046,2026-05-03,2246.40,PIX
PM-0006026,AP-0006026,SUP-051,2026-05-18,4572.72,Boleto
PM-0006027,AP-0006027,SUP-056,2026-06-19,4653.31,TED
PM-0006028,AP-0006028,SUP-061,2026-07-22,4734.58,PIX
PM-0006029,AP-0006029,SUP-066,2026-08-23,2408.26,Boleto
PM-0006030,AP-0006030,SUP-066,2026-09-10,2408.26,Boleto
PM-0006031,AP-0006031,SUP-071,2024-09-20,4110.00,TED
PM-0006032,AP-0006032,SUP-076,2024-10-23,4185.22,PIX
PM-0006033,AP-0006033,SUP-081,2024-11-24,4261.10,Boleto
PM-0006034,AP-0006034,SUP-001,2024-12-27,2168.83,TED
PM-0006035,AP-0006035,SUP-001,2025-01-14,2168.83,TED
PM-0006036,AP-0006036,SUP-006,2025-01-28,4414.90,PIX
PM-0006037,AP-0006037,SUP-011,2025-02-25,4492.80,Boleto
PM-0006038,AP-0006038,SUP-016,2025-03-30,4571.38,TED
PM-0006039,AP-0006039,SUP-021,2025-04-29,2325.31,PIX
PM-0006040,AP-0006040,SUP-021,2025-05-17,2325.31,PIX
PM-0006041,AP-0006041,SUP-026,2025-06-01,4730.54,Boleto
PM-0006042,AP-0006042,SUP-031,2025-07-03,4811.14,TED
PM-0006043,AP-0006043,SUP-036,2025-07-31,4892.40,PIX
PM-0006044,AP-0006044,SUP-041,2025-09-01,2487.17,Boleto
PM-0006045,AP-0006045,SUP-041,2025-09-19,2487.17,Boleto
PM-0006046,AP-0006046,SUP-046,2025-10-04,5056.94,TED
PM-0006047,AP-0006047,SUP-051,2025-11-06,5140.22,PIX
PM-0006048,AP-0006048,SUP-056,2025-12-08,5224.18,Boleto
PM-0006049,AP-0006049,SUP-061,2026-01-05,2654.40,TED
PM-0006050,AP-0006050,SUP-061,2026-01-23,2654.40,TED
PM-0006051,AP-0006051,SUP-066,2026-02-06,5394.10,PIX
PM-0006052,AP-0006052,SUP-071,2026-03-11,5480.06,Boleto
PM-0006053,AP-0006053,SUP-076,2026-04-13,5566.70,TED
PM-0006054,AP-0006054,SUP-081,2026-04-15,2827.01,PIX
PM-0006055,AP-0006055,SUP-081,2026-05-03,2827.01,PIX
PM-0006056,AP-0006056,SUP-001,2026-05-13,5742.00,Boleto
PM-0006057,AP-0006057,SUP-006,2026-06-14,5830.66,TED
PM-0006058,AP-0006058,SUP-011,2026-07-17,5919.98,PIX
PM-0006059,AP-0006059,SUP-016,2026-08-18,3004.99,Boleto
PM-0006060,AP-0006060,SUP-016,2026-09-05,3004.99,Boleto
PM-0006061,AP-0006061,SUP-021,2024-09-20,5118.00,TED
PM-0006062,AP-0006062,SUP-026,2024-10-18,5201.28,PIX
PM-0006063,AP-0006063,SUP-031,2024-11-19,5285.23,Boleto
PM-0006064,AP-0006064,SUP-036,2024-12-22,2684.93,TED
PM-0006065,AP-0006065,SUP-036,2025-01-09,2684.93,TED
PM-0006066,AP-0006066,SUP-041,2025-01-23,5455.15,PIX
PM-0006067,AP-0006067,SUP-046,2025-02-25,5541.12,Boleto
PM-0006068,AP-0006068,SUP-051,2025-03-25,5627.76,TED
PM-0006069,AP-0006069,SUP-056,2025-04-24,2857.54,PIX
PM-0006070,AP-0006070,SUP-056,2025-05-12,2857.54,PIX
PM-0006071,AP-0006071,SUP-061,2025-05-27,5803.06,Boleto
PM-0006072,AP-0006072,SUP-066,2025-06-28,5891.71,TED
PM-0006073,AP-0006073,SUP-071,2025-07-31,5981.04,PIX
PM-0006074,AP-0006074,SUP-076,2025-08-27,979.20,Boleto
PM-0006075,AP-0006075,SUP-076,2025-09-14,979.20,Boleto
PM-0006076,AP-0006076,SUP-081,2025-09-29,2018.83,TED
PM-0006077,AP-0006077,SUP-001,2025-11-01,2079.94,PIX
PM-0006078,AP-0006078,SUP-006,2025-12-03,2141.71,Boleto
PM-0006079,AP-0006079,SUP-011,2026-01-05,1102.08,TED
PM-0006080,AP-0006080,SUP-011,2026-01-23,1102.08,TED
PM-0006081,AP-0006081,SUP-016,2026-02-01,2267.28,PIX
PM-0006082,AP-0006082,SUP-021,2026-03-06,2331.07,Boleto
PM-0006083,AP-0006083,SUP-026,2026-04-08,2395.54,TED
PM-0006084,AP-0006084,SUP-031,2026-05-08,1230.34,PIX
PM-0006085,AP-0006085,SUP-031,2026-05-26,1230.34,PIX
PM-0006086,AP-0006086,SUP-036,2026-06-10,2526.48,Boleto
PM-0006087,AP-0006087,SUP-041,2026-07-07,2592.96,TED
PM-0006088,AP-0006088,SUP-046,2026-08-09,2660.11,PIX
PM-0006089,AP-0006089,SUP-051,2026-08-13,1363.97,Boleto
PM-0006090,AP-0006090,SUP-051,2026-08-31,1363.97,Boleto
PM-0006091,AP-0006091,SUP-056,2024-09-15,2346.00,TED
PM-0006092,AP-0006092,SUP-061,2024-10-18,2407.10,PIX
PM-0006093,AP-0006093,SUP-066,2024-11-14,2468.88,Boleto
PM-0006094,AP-0006094,SUP-071,2024-12-17,1265.66,TED
PM-0006095,AP-0006095,SUP-071,2025-01-04,1265.66,TED
PM-0006096,AP-0006096,SUP-076,2025-01-18,2594.45,PIX
PM-0006097,AP-0006097,SUP-081,2025-02-20,2658.24,Boleto
PM-0006098,AP-0006098,SUP-001,2025-03-25,2722.70,TED
PM-0006099,AP-0006099,SUP-006,2025-04-19,1393.92,PIX
PM-0006100,AP-0006100,SUP-006,2025-05-07,1393.92,PIX
PM-0006101,AP-0006101,SUP-011,2025-05-22,2853.65,Boleto
PM-0006102,AP-0006102,SUP-016,2025-06-23,2920.13,TED
PM-0006103,AP-0006103,SUP-021,2025-07-26,2987.28,PIX
PM-0006104,AP-0006104,SUP-026,2025-08-27,1527.55,Boleto
PM-0006105,AP-0006105,SUP-026,2025-09-14,1527.55,Boleto
PM-0006106,AP-0006106,SUP-031,2025-09-24,3123.60,TED
PM-0006107,AP-0006107,SUP-036,2025-10-27,3192.77,PIX
PM-0006108,AP-0006108,SUP-041,2025-11-28,3262.61,Boleto
PM-0006109,AP-0006109,SUP-046,2025-12-31,1666.56,TED
PM-0006110,AP-0006110,SUP-046,2026-01-18,1666.56,TED
PM-0006111,AP-0006111,SUP-051,2026-02-01,3404.30,PIX
PM-0006112,AP-0006112,SUP-056,2026-03-01,3476.16,Boleto
PM-0006113,AP-0006113,SUP-061,2026-04-03,3548.69,TED
PM-0006114,AP-0006114,SUP-066,2026-05-03,1810.94,PIX
PM-0006115,AP-0006115,SUP-066,2026-05-21,1810.94,PIX
PM-0006116,AP-0006116,SUP-071,2026-06-05,3695.76,Boleto
PM-0006117,AP-0006117,SUP-076,2026-07-07,3770.30,TED
PM-0006118,AP-0006118,SUP-081,2026-08-04,3845.52,PIX
PM-0006119,AP-0006119,SUP-001,2026-09-05,1960.70,Boleto
PM-0006120,AP-0006120,SUP-001,2026-09-23,1960.70,Boleto
PM-0006121,AP-0006121,SUP-006,2024-10-08,3354.00,TED
PM-0006122,AP-0006122,SUP-011,2024-11-10,3423.17,PIX
PM-0006123,AP-0006123,SUP-016,2024-12-12,3493.01,Boleto
PM-0006124,AP-0006124,SUP-021,2024-12-12,1781.76,TED
PM-0006125,AP-0006125,SUP-021,2024-12-30,1781.76,TED
PM-0006126,AP-0006126,SUP-026,2025-01-13,3634.70,PIX
PM-0006127,AP-0006127,SUP-031,2025-02-15,3706.56,Boleto
PM-0006128,AP-0006128,SUP-036,2025-03-20,3779.09,TED
PM-0006129,AP-0006129,SUP-041,2025-04-19,1926.14,PIX
PM-0006130,AP-0006130,SUP-041,2025-05-07,1926.14,PIX
PM-0006131,AP-0006131,SUP-046,2025-05-17,3926.16,Boleto
PM-0006132,AP-0006132,SUP-051,2025-06-18,4000.70,TED
PM-0006133,AP-0006133,SUP-056,2025-07-21,4075.92,PIX
PM-0006134,AP-0006134,SUP-061,2025-08-22,2075.90,Boleto
PM-0006135,AP-0006135,SUP-061,2025-09-09,2075.90,Boleto
PM-0006136,AP-0006136,SUP-066,2025-09-24,4228.37,TED
PM-0006137,AP-0006137,SUP-071,2025-10-22,4305.60,PIX
PM-0006138,AP-0006138,SUP-076,2025-11-23,4383.50,Boleto
PM-0006139,AP-0006139,SUP-081,2025-12-26,2231.04,TED
PM-0006140,AP-0006140,SUP-081,2026-01-13,2231.04,TED
PM-0006141,AP-0006141,SUP-001,2026-01-27,4541.33,PIX
PM-0006142,AP-0006142,SUP-006,2026-03-01,4621.25,Boleto
PM-0006143,AP-0006143,SUP-011,2026-03-29,4701.84,TED
PM-0006144,AP-0006144,SUP-016,2026-04-28,2391.55,PIX
PM-0006145,AP-0006145,SUP-016,2026-05-16,2391.55,PIX
PM-0006146,AP-0006146,SUP-021,2026-05-31,4865.04,Boleto
PM-0006147,AP-0006147,SUP-026,2026-07-02,4947.65,TED
PM-0006148,AP-0006148,SUP-031,2026-08-04,5030.93,PIX
PM-0006149,AP-0006149,SUP-036,2026-08-31,2557.44,Boleto
PM-0006150,AP-0006150,SUP-036,2026-09-18,2557.44,Boleto
PM-0006151,AP-0006151,SUP-041,2024-10-03,4362.00,TED
PM-0006152,AP-0006152,SUP-046,2024-11-05,4439.23,PIX
PM-0006153,AP-0006153,SUP-051,2024-12-07,4517.14,Boleto
PM-0006154,AP-0006154,SUP-056,2025-01-09,2297.86,TED
PM-0006155,AP-0006155,SUP-056,2025-01-27,2297.86,TED
PM-0006156,AP-0006156,SUP-061,2025-02-05,4674.96,PIX
