entry_id,transaction_date,origin,cash_in,cash_out,balance_after,description
CF-0012170,2025-09-06,accounts_receivable,1059.99,0.00,-2885545.88,Recebimento titulo AR-0009775
CF-0012171,2025-09-06,accounts_receivable,705.12,0.00,-2884840.76,Recebimento titulo AR-0010008
CF-0012172,2025-09-06,accounts_receivable,446.78,0.00,-2884393.98,Recebimento titulo AR-0010472
CF-0012173,2025-09-06,accounts_receivable,822.81,0.00,-2883571.17,Recebimento titulo AR-0010705
CF-0012174,2025-09-06,accounts_receivable,705.12,0.00,-2882866.05,Recebimento titulo AR-0011170
CF-0012175,2025-09-06,accounts_receivable,941.10,0.00,-2881924.95,Recebimento titulo AR-0011402
CF-0012176,2025-09-06,accounts_receivable,446.78,0.00,-2881478.17,Recebimento titulo AR-0011634
CF-0012177,2025-09-06,accounts_receivable,822.81,0.00,-2880655.36,Recebimento titulo AR-0011867
CF-0012178,2025-09-06,accounts_receivable,1059.99,0.00,-2879595.37,Recebimento titulo AR-0012099
CF-0012179,2025-09-06,accounts_receivable,705.12,0.00,-2878890.25,Recebimento titulo AR-0012332
CF-0012180,2025-09-06,accounts_receivable,446.78,0.00,-2878443.47,Recebimento titulo AR-0012796
CF-0012181,2025-09-06,accounts_receivable,822.81,0.00,-2877620.66,Recebimento titulo AR-0013029
CF-0012182,2025-09-06,accounts_receivable,1059.99,0.00,-2876560.67,Recebimento titulo AR-0013261
CF-0012183,2025-09-06,accounts_receivable,705.12,0.00,-2875855.55,Recebimento titulo AR-0013494
CF-0012184,2025-09-06,accounts_receivable,941.10,0.00,-2874914.45,Recebimento titulo AR-0013726
CF-0012185,2025-09-06,accounts_receivable,446.78,0.00,-2874467.67,Recebimento titulo AR-0013958
CF-0012186,2025-09-06,accounts_receivable,822.81,0.00,-2873644.86,Recebimento titulo AR-0014191
CF-0012187,2025-09-06,accounts_receivable,1059.99,0.00,-2872584.87,Recebimento titulo AR-0014423
CF-0012188,2025-09-06,accounts_receivable,705.12,0.00,-2871879.75,Recebimento titulo AR-0014656
CF-0012189,2025-09-06,accounts_payable,0.00,979.20,-2872858.95,Pagamento titulo AP-0000675
CF-0012190,2025-09-06,accounts_payable,0.00,1527.55,-2874386.50,Pagamento titulo AP-0000705
CF-0012191,2025-09-06,accounts_payable,0.00,2624.26,-2877010.76,Pagamento titulo AP-0000764
CF-0012192,2025-09-06,accounts_payable,0.00,1664.64,-2878675.40,Pagamento titulo AP-0001725
CF-0012193,2025-09-06,accounts_payable,0.00,2212.99,-2880888.39,Pagamento titulo AP-0001755
CF-0012194,2025-09-06,accounts_payable,0.00,1253.38,-2882141.77,Pagamento titulo AP-0001814
CF-0012195,2025-09-06,accounts_payable,0.00,2350.08,-2884491.85,Pagamento titulo AP-0002775
CF-0012196,2025-09-06,accounts_payable,0.00,2898.43,-2887390.28,Pagamento titulo AP-0002805
CF-0012197,2025-09-06,accounts_payable,0.00,1938.82,-2889329.10,Pagamento titulo AP-0002864
CF-0012198,2025-09-06,accounts_payable,0.00,979.20,-2890308.30,Pagamento titulo AP-0003825
CF-0012199,2025-09-06,accounts_payable,0.00,1527.55,-2891835.85,Pagamento titulo AP-0003855
CF-0012200,2025-09-06,accounts_payable,0.00,2624.26,-2894460.11,Pagamento titulo AP-0003914
CF-0012201,2025-09-06,accounts_payable,0.00,1664.64,-2896124.75,Pagamento titulo AP-0004875
CF-0012202,2025-09-06,accounts_payable,0.00,2212.99,-2898337.74,Pagamento titulo AP-0004905
CF-0012203,2025-09-06,accounts_payable,0.00,1253.38,-2899591.12,Pagamento titulo AP-0004964
CF-0012204,2025-09-06,accounts_payable,0.00,2350.08,-2901941.20,Pagamento titulo AP-0005925
CF-0012205,2025-09-06,accounts_payable,0.00,2898.43,-2904839.63,Pagamento titulo AP-0005955
CF-0012206,2025-09-06,accounts_payable,0.00,1938.82,-2906778.45,Pagamento titulo AP-0006014
CF-0012207,2025-09-06,accounts_payable,0.00,979.20,-2907757.65,Pagamento titulo AP-0006975
CF-0012208,2025-09-06,accounts_payable,0.00,1527.55,-2909285.20,Pagamento titulo AP-0007005
CF-0012209,2025-09-06,accounts_payable,0.00,2624.26,-2911909.46,Pagamento titulo AP-0007064
CF-0012210,2025-09-06,accounts_payable,0.00,1664.64,-2913574.10,Pagamento titulo AP-0008025
CF-0012211,2025-09-06,accounts_payable,0.00,2212.99,-2915787.09,Pagamento titulo AP-0008055
CF-0012212,2025-09-06,accounts_payable,0.00,1253.38,-2917040.47,Pagamento titulo AP-0008114
CF-0012213,2025-09-06,accounts_payable,0.00,2350.08,-2919390.55,Pagamento titulo AP-0009075
CF-0012214,2025-09-06,accounts_payable,0.00,2898.43,-2922288.98,Pagamento titulo AP-0009105
CF-0012215,2025-09-06,accounts_payable,0.00,1938.82,-2924227.80,Pagamento titulo AP-0009164
CF-0012216,2025-09-06,accounts_payable,0.00,979.20,-2925207.00,Pagamento titulo AP-0010125
CF-0012217,2025-09-06,accounts_payable,0.00,1527.55,-2926734.55,Pagamento titulo AP-0010155
CF-0012218,2025-09-06,accounts_payable,0.00,2624.26,-2929358.81,Pagamento titulo AP-0010214
CF-0012219,2025-09-07,accounts_payable,0.00,1801.73,-2931160.54,Pagamento titulo AP-0000045
CF-0012220,2025-09-07,accounts_payable,0.00,1390.46,-2932551.00,Pagamento titulo AP-0000134
CF-0012221,2025-09-07,accounts_payable,0.00,2487.17,-2935038.17,Pagamento titulo AP-0001095
CF-0012222,2025-09-07,accounts_payable,0.00,2075.90,-2937114.07,Pagamento titulo AP-0001184
CF-0012223,2025-09-07,accounts_payable,0.00,1116.29,-2938230.36,Pagamento titulo AP-0002145
CF-0012224,2025-09-07,accounts_payable,0.00,2761.34,-2940991.70,Pagamento titulo AP-0002234
CF-0012225,2025-09-07,accounts_payable,0.00,1801.73,-2942793.43,Pagamento titulo AP-0003195
CF-0012226,2025-09-07,accounts_payable,0.00,1390.46,-2944183.89,Pagamento titulo AP-0003284
CF-0012227,2025-09-07,accounts_payable,0.00,2487.17,-2946671.06,Pagamento titulo AP-0004245
CF-0012228,2025-09-07,accounts_payable,0.00,2075.90,-2948746.96,Pagamento titulo AP-0004334
CF-0012229,2025-09-07,accounts_payable,0.00,1116.29,-2949863.25,Pagamento titulo AP-0005295
CF-0012230,2025-09-07,accounts_payable,0.00,2761.34,-2952624.59,Pagamento titulo AP-0005384
CF-0012231,2025-09-07,accounts_payable,0.00,1801.73,-2954426.32,Pagamento titulo AP-0006345
CF-0012232,2025-09-07,accounts_payable,0.00,1390.46,-2955816.78,Pagamento titulo AP-0006434
CF-0012233,2025-09-07,accounts_payable,0.00,2487.17,-2958303.95,Pagamento titulo AP-0007395
CF-0012234,2025-09-07,accounts_payable,0.00,2075.90,-2960379.85,Pagamento titulo AP-0007484
CF-0012235,2025-09-07,accounts_payable,0.00,1116.29,-2961496.14,Pagamento titulo AP-0008445
CF-0012236,2025-09-07,accounts_payable,0.00,2761.34,-2964257.48,Pagamento titulo AP-0008534
CF-0012237,2025-09-07,accounts_payable,0.00,1801.73,-2966059.21,Pagamento titulo AP-0009495
CF-0012238,2025-09-07,accounts_payable,0.00,1390.46,-2967449.67,Pagamento titulo AP-0009584
CF-0012239,2025-09-07,accounts_payable,0.00,2487.17,-2969936.84,Pagamento titulo AP-0010545
CF-0012240,2025-09-07,accounts_payable,0.00,2075.90,-2972012.74,Pagamento titulo AP-0010634
CF-0012241,2025-09-07,administrative_expense,0.00,441.00,-2972453.74,Despesa administrativa recorrente
CF-0012242,2025-09-07,administrative_expense,0.00,629.00,-2973082.74,Despesa administrativa recorrente
CF-0012243,2025-09-07,administrative_expense,0.00,792.00,-2973874.74,Despesa administrativa recorrente
CF-0012244,2025-09-07,administrative_expense,0.00,955.00,-2974829.74,Despesa administrativa recorrente
CF-0012245,2025-09-07,administrative_expense,0.00,1143.00,-2975972.74,Despesa administrativa recorrente
CF-0012246,2025-09-07,administrative_expense,0.00,866.00,-2976838.74,Despesa administrativa recorrente
CF-0012247,2025-09-07,administrative_expense,0.00,1029.00,-2977867.74,Despesa administrativa recorrente
CF-0012248,2025-09-08,accounts_payable,0.00,1253.38,-2979121.12,Pagamento titulo AP-0000465
CF-0012249,2025-09-08,accounts_payable,0.00,2898.43,-2982019.55,Pagamento titulo AP-0000554
CF-0012250,2025-09-08,accounts_payable,0.00,1938.82,-2983958.37,Pagamento titulo AP-0001515
CF-0012251,2025-09-08,accounts_payable,0.00,1527.55,-2985485.92,Pagamento titulo AP-0001604
CF-0012252,2025-09-08,accounts_payable,0.00,2624.26,-2988110.18,Pagamento titulo AP-0002565
CF-0012253,2025-09-08,accounts_payable,0.00,2212.99,-2990323.17,Pagamento titulo AP-0002654
CF-0012254,2025-09-08,accounts_payable,0.00,1253.38,-2991576.55,Pagamento titulo AP-0003615
CF-0012255,2025-09-08,accounts_payable,0.00,2898.43,-2994474.98,Pagamento titulo AP-0003704
CF-0012256,2025-09-08,accounts_payable,0.00,1938.82,-2996413.80,Pagamento titulo AP-0004665
CF-0012257,2025-09-08,accounts_payable,0.00,1527.55,-2997941.35,Pagamento titulo AP-0004754
CF-0012258,2025-09-08,accounts_payable,0.00,2624.26,-3000565.61,Pagamento titulo AP-0005715
CF-0012259,2025-09-08,accounts_payable,0.00,2212.99,-3002778.60,Pagamento titulo AP-0005804
CF-0012260,2025-09-08,accounts_payable,0.00,1253.38,-3004031.98,Pagamento titulo AP-0006765
CF-0012261,2025-09-08,accounts_payable,0.00,2898.43,-3006930.41,Pagamento titulo AP-0006854
CF-0012262,2025-09-08,accounts_payable,0.00,1938.82,-3008869.23,Pagamento titulo AP-0007815
CF-0012263,2025-09-08,accounts_payable,0.00,1527.55,-3010396.78,Pagamento titulo AP-0007904
CF-0012264,2025-09-08,accounts_payable,0.00,2624.26,-3013021.04,Pagamento titulo AP-0008865
CF-0012265,2025-09-08,accounts_payable,0.00,2212.99,-3015234.03,Pagamento titulo AP-0008954
CF-0012266,2025-09-08,accounts_payable,0.00,1253.38,-3016487.41,Pagamento titulo AP-0009915
CF-0012267,2025-09-08,accounts_payable,0.00,2898.43,-3019385.84,Pagamento titulo AP-0010004
CF-0012268,2025-09-08,accounts_payable,0.00,1938.82,-3021324.66,Pagamento titulo AP-0010965
CF-0012269,2025-09-09,accounts_receivable,456.92,0.00,-3020867.74,Recebimento titulo AR-0000025
CF-0012270,2025-09-09,accounts_receivable,634.42,0.00,-3020233.32,Recebimento titulo AR-0000347
CF-0012271,2025-09-09,accounts_receivable,1071.07,0.00,-3019162.25,Recebimento titulo AR-0000580
CF-0012272,2025-09-09,accounts_receivable,727.26,0.00,-3018434.99,Recebimento titulo AR-0000812
CF-0012273,2025-09-09,accounts_receivable,952.74,0.00,-3017482.25,Recebimento titulo AR-0001045
CF-0012274,2025-09-09,accounts_receivable,609.23,0.00,-3016873.02,Recebimento titulo AR-0001277
CF-0012275,2025-09-09,accounts_receivable,634.42,0.00,-3016238.60,Recebimento titulo AR-0001509
CF-0012276,2025-09-09,accounts_receivable,1071.07,0.00,-3015167.53,Recebimento titulo AR-0001742
CF-0012277,2025-09-09,accounts_receivable,727.26,0.00,-3014440.27,Recebimento titulo AR-0001974
CF-0012278,2025-09-09,accounts_receivable,952.74,0.00,-3013487.53,Recebimento titulo AR-0002207
CF-0012279,2025-09-09,accounts_receivable,609.23,0.00,-3012878.30,Recebimento titulo AR-0002439
CF-0012280,2025-09-09,accounts_receivable,634.42,0.00,-3012243.88,Recebimento titulo AR-0002671
CF-0012281,2025-09-09,accounts_receivable,1071.07,0.00,-3011172.81,Recebimento titulo AR-0002904
CF-0012282,2025-09-09,accounts_receivable,727.26,0.00,-3010445.55,Recebimento titulo AR-0003136
CF-0012283,2025-09-09,accounts_receivable,740.06,0.00,-3009705.49,Recebimento titulo AR-0003236
CF-0012284,2025-09-09,accounts_receivable,952.74,0.00,-3008752.75,Recebimento titulo AR-0003369
CF-0012285,2025-09-09,accounts_receivable,609.23,0.00,-3008143.52,Recebimento titulo AR-0003600
CF-0012286,2025-09-09,accounts_receivable,634.42,0.00,-3007509.10,Recebimento titulo AR-0003833
CF-0012287,2025-09-09,accounts_receivable,1071.07,0.00,-3006438.03,Recebimento titulo AR-0004066
CF-0012288,2025-09-09,accounts_receivable,727.26,0.00,-3005710.77,Recebimento titulo AR-0004298
CF-0012289,2025-09-09,accounts_receivable,952.74,0.00,-3004758.03,Recebimento titulo AR-0004531
CF-0012290,2025-09-09,accounts_receivable,609.23,0.00,-3004148.80,Recebimento titulo AR-0004763
CF-0012291,2025-09-09,accounts_receivable,634.42,0.00,-3003514.38,Recebimento titulo AR-0004995
CF-0012292,2025-09-09,accounts_receivable,1071.07,0.00,-3002443.31,Recebimento titulo AR-0005228
CF-0012293,2025-09-09,accounts_receivable,727.26,0.00,-3001716.05,Recebimento titulo AR-0005460
CF-0012294,2025-09-09,accounts_receivable,952.74,0.00,-3000763.31,Recebimento titulo AR-0005693
CF-0012295,2025-09-09,accounts_receivable,634.42,0.00,-3000128.89,Recebimento titulo AR-0006157
CF-0012296,2025-09-09,accounts_receivable,1071.07,0.00,-2999057.82,Recebimento titulo AR-0006390
CF-0012297,2025-09-09,accounts_receivable,727.26,0.00,-2998330.56,Recebimento titulo AR-0006622
CF-0012298,2025-09-09,accounts_receivable,952.74,0.00,-2997377.82,Recebimento titulo AR-0006855
CF-0012299,2025-09-09,accounts_receivable,609.23,0.00,-2996768.59,Recebimento titulo AR-0007086
CF-0012300,2025-09-09,accounts_receivable,634.42,0.00,-2996134.17,Recebimento titulo AR-0007319
CF-0012301,2025-09-09,accounts_receivable,858.13,0.00,-2995276.04,Recebimento titulo AR-0007419
CF-0012302,2025-09-09,accounts_receivable,1071.07,0.00,-2994204.97,Recebimento titulo AR-0007552
CF-0012303,2025-09-09,accounts_receivable,727.26,0.00,-2993477.71,Recebimento titulo AR-0007784
CF-0012304,2025-09-09,accounts_receivable,952.74,0.00,-2992524.97,Recebimento titulo AR-0008017
CF-0012305,2025-09-09,accounts_receivable,609.23,0.00,-2991915.74,Recebimento titulo AR-0008249
CF-0012306,2025-09-09,accounts_receivable,634.42,0.00,-2991281.32,Recebimento titulo AR-0008481
CF-0012307,2025-09-09,accounts_receivable,1071.07,0.00,-2990210.25,Recebimento titulo AR-0008714
CF-0012308,2025-09-09,accounts_receivable,727.26,0.00,-2989482.99,Recebimento titulo AR-0008946
CF-0012309,2025-09-09,accounts_receivable,952.74,0.00,-2988530.25,Recebimento titulo AR-0009179
CF-0012310,2025-09-09,accounts_receivable,634.42,0.00,-2987895.83,Recebimento titulo AR-0009643
CF-0012311,2025-09-09,accounts_receivable,1071.07,0.00,-2986824.76,Recebimento titulo AR-0009876
CF-0012312,2025-09-09,accounts_receivable,727.26,0.00,-2986097.50,Recebimento titulo AR-0010108
CF-0012313,2025-09-09,accounts_receivable,952.74,0.00,-2985144.76,Recebimento titulo AR-0010341
CF-0012314,2025-09-09,accounts_receivable,609.23,0.00,-2984535.53,Recebimento titulo AR-0010573
CF-0012315,2025-09-09,accounts_receivable,634.42,0.00,-2983901.11,Recebimento titulo AR-0010805
CF-0012316,2025-09-09,accounts_receivable,858.13,0.00,-2983042.98,Recebimento titulo AR-0010905
CF-0012317,2025-09-09,accounts_receivable,1071.07,0.00,-2981971.91,Recebimento titulo AR-0011038
CF-0012318,2025-09-09,accounts_receivable,727.26,0.00,-2981244.65,Recebimento titulo AR-0011269
CF-0012319,2025-09-09,accounts_receivable,952.74,0.00,-2980291.91,Recebimento titulo AR-0011503
CF-0012320,2025-09-09,accounts_receivable,634.42,0.00,-2979657.49,Recebimento titulo AR-0011967
CF-0012321,2025-09-09,accounts_receivable,1071.07,0.00,-2978586.42,Recebimento titulo AR-0012200
CF-0012322,2025-09-09,accounts_receivable,727.26,0.00,-2977859.16,Recebimento titulo AR-0012432
CF-0012323,2025-09-09,accounts_receivable,952.74,0.00,-2976906.42,Recebimento titulo AR-0012665
CF-0012324,2025-09-09,accounts_receivable,609.23,0.00,-2976297.19,Recebimento titulo AR-0012897
CF-0012325,2025-09-09,accounts_receivable,634.42,0.00,-2975662.77,Recebimento titulo AR-0013129
CF-0012326,2025-09-09,accounts_receivable,1071.07,0.00,-2974591.70,Recebimento titulo AR-0013362
CF-0012327,2025-09-09,accounts_receivable,727.26,0.00,-2973864.44,Recebimento titulo AR-0013594
CF-0012328,2025-09-09,accounts_receivable,952.74,0.00,-2972911.70,Recebimento titulo AR-0013827
CF-0012329,2025-09-09,accounts_receivable,609.23,0.00,-2972302.47,Recebimento titulo AR-0014059
CF-0012330,2025-09-09,accounts_receivable,634.42,0.00,-2971668.05,Recebimento titulo AR-0014291
CF-0012331,2025-09-09,accounts_receivable,858.13,0.00,-2970809.92,Recebimento titulo AR-0014391
CF-0012332,2025-09-09,accounts_receivable,1071.07,0.00,-2969738.85,Recebimento titulo AR-0014524
CF-0012333,2025-09-09,accounts_payable,0.00,2761.34,-2972500.19,Pagamento titulo AP-0000885
CF-0012334,2025-09-09,accounts_payable,0.00,1390.46,-2973890.65,Pagamento titulo AP-0001935
CF-0012335,2025-09-09,accounts_payable,0.00,2075.90,-2975966.55,Pagamento titulo AP-0002985
CF-0012336,2025-09-09,accounts_payable,0.00,2761.34,-2978727.89,Pagamento titulo AP-0004035
CF-0012337,2025-09-09,accounts_payable,0.00,1390.46,-2980118.35,Pagamento titulo AP-0005085
CF-0012338,2025-09-09,accounts_payable,0.00,2075.90,-2982194.25,Pagamento titulo AP-0006135
CF-0012339,2025-09-09,accounts_payable,0.00,2761.34,-2984955.59,Pagamento titulo AP-0007185
CF-0012340,2025-09-09,accounts_payable,0.00,1390.46,-2986346.05,Pagamento titulo AP-0008235
CF-0012341,2025-09-09,accounts_payable,0.00,2075.90,-2988421.95,Pagamento titulo AP-0009285
CF-0012342,2025-09-09,accounts_payable,0.00,2761.34,-2991183.29,Pagamento titulo AP-0010335
CF-0012343,2025-09-10,accounts_receivable,526.26,0.00,-2990657.03,Recebimento titulo AR-0001940
CF-0012344,2025-09-10,accounts_receivable,644.07,0.00,-2990012.96,Recebimento titulo AR-0006123
CF-0012345,2025-09-10,accounts_receivable,571.87,0.00,-2989441.09,Recebimento titulo AR-0010306
CF-0012346,2025-09-10,accounts_payable,0.00,979.20,-2990420.29,Pagamento titulo AP-0000225
CF-0012347,2025-09-10,accounts_payable,0.00,1527.55,-2991947.84,Pagamento titulo AP-0000255
CF-0012348,2025-09-10,accounts_payable,0.00,1664.64,-2993612.48,Pagamento titulo AP-0001275
CF-0012349,2025-09-10,accounts_payable,0.00,2212.99,-2995825.47,Pagamento titulo AP-0001305
CF-0012350,2025-09-10,accounts_payable,0.00,2350.08,-2998175.55,Pagamento titulo AP-0002325
CF-0012351,2025-09-10,accounts_payable,0.00,2898.43,-3001073.98,Pagamento titulo AP-0002355
CF-0012352,2025-09-10,accounts_payable,0.00,979.20,-3002053.18,Pagamento titulo AP-0003375
CF-0012353,2025-09-10,accounts_payable,0.00,1527.55,-3003580.73,Pagamento titulo AP-0003405
CF-0012354,2025-09-10,accounts_payable,0.00,1664.64,-3005245.37,Pagamento titulo AP-0004425
CF-0012355,2025-09-10,accounts_payable,0.00,2212.99,-3007458.36,Pagamento titulo AP-0004455
CF-0012356,2025-09-10,accounts_payable,0.00,2350.08,-3009808.44,Pagamento titulo AP-0005475
CF-0012357,2025-09-10,accounts_payable,0.00,2898.43,-3012706.87,Pagamento titulo AP-0005505
CF-0012358,2025-09-10,accounts_payable,0.00,979.20,-3013686.07,Pagamento titulo AP-0006525
CF-0012359,2025-09-10,accounts_payable,0.00,1527.55,-3015213.62,Pagamento titulo AP-0006555
CF-0012360,2025-09-10,accounts_payable,0.00,1664.64,-3016878.26,Pagamento titulo AP-0007575
CF-0012361,2025-09-10,accounts_payable,0.00,2212.99,-3019091.25,Pagamento titulo AP-0007605
CF-0012362,2025-09-10,accounts_payable,0.00,2350.08,-3021441.33,Pagamento titulo AP-0008625
CF-0012363,2025-09-10,accounts_payable,0.00,2898.43,-3024339.76,Pagamento titulo AP-0008655
CF-0012364,2025-09-10,accounts_payable,0.00,979.20,-3025318.96,Pagamento titulo AP-0009675
CF-0012365,2025-09-10,accounts_payable,0.00,1527.55,-3026846.51,Pagamento titulo AP-0009705
CF-0012366,2025-09-10,accounts_payable,0.00,1664.64,-3028511.15,Pagamento titulo AP-0010725
CF-0012367,2025-09-10,accounts_payable,0.00,2212.99,-3030724.14,Pagamento titulo AP-0010755
CF-0012368,2025-09-11,accounts_payable,0.00,2487.17,-3033211.31,Pagamento titulo AP-0000645
CF-0012369,2025-09-11,accounts_payable,0.00,1116.29,-3034327.60,Pagamento titulo AP-0001695
CF-0012370,2025-09-11,accounts_payable,0.00,1801.73,-3036129.33,Pagamento titulo AP-0002745
CF-0012371,2025-09-11,accounts_payable,0.00,2487.17,-3038616.50,Pagamento titulo AP-0003795
CF-0012372,2025-09-11,accounts_payable,0.00,1116.29,-3039732.79,Pagamento titulo AP-0004845
CF-0012373,2025-09-11,accounts_payable,0.00,1801.73,-3041534.52,Pagamento titulo AP-0005895
CF-0012374,2025-09-11,accounts_payable,0.00,2487.17,-3044021.69,Pagamento titulo AP-0006945
CF-0012375,2025-09-11,accounts_payable,0.00,1116.29,-3045137.98,Pagamento titulo AP-0007995
CF-0012376,2025-09-11,accounts_payable,0.00,1801.73,-3046939.71,Pagamento titulo AP-0009045
CF-0012377,2025-09-11,accounts_payable,0.00,2487.17,-3049426.88,Pagamento titulo AP-0010095
CF-0012378,2025-09-11,administrative_expense,0.00,554.00,-3049980.88,Despesa administrativa recorrente
