receivable_id,sale_id,customer_external_id,issue_date,due_date,amount,status,days_overdue
AR-0011480,S-008228,CLI-0009,2026-03-25,2026-05-07,1374.15,recebido,0
AR-0011481,S-008228,CLI-0009,2026-03-25,2026-05-22,1374.15,recebido,0
AR-0011482,S-008229,CLI-0010,2026-04-26,2026-06-08,2747.35,recebido,0
AR-0011483,S-008230,CLI-0011,2026-05-27,2026-07-09,2576.16,recebido,0
AR-0011484,S-008231,CLI-0012,2026-06-28,2026-08-10,2574.60,recebido,0
AR-0011485,S-008232,CLI-0013,2026-07-01,2026-08-13,788.95,vencido,36
AR-0011486,S-008232,CLI-0013,2026-07-01,2026-08-28,788.95,vencido,36
AR-0011487,S-008232,CLI-0013,2026-07-01,2026-09-12,788.95,vencido,36
AR-0011488,S-008233,CLI-0014,2024-08-02,2024-09-14,2818.00,recebido,0
AR-0011489,S-008234,CLI-0015,2024-09-03,2024-10-16,2837.61,recebido,0
AR-0011490,S-008235,CLI-0496,2024-10-04,2024-11-16,2894.32,recebido,0
AR-0011491,S-008236,CLI-0513,2024-11-05,2024-12-18,1719.26,recebido,0
AR-0011492,S-008236,CLI-0513,2024-11-05,2025-01-02,1719.26,recebido,0
AR-0011493,S-008237,CLI-0530,2024-12-06,2025-01-18,3461.57,recebido,0
AR-0011494,S-008238,CLI-0547,2025-01-07,2025-02-19,2716.69,recebido,0
AR-0011495,S-008239,CLI-0564,2025-02-08,2025-03-23,2734.41,recebido,0
AR-0011496,S-008240,CLI-0581,2025-03-09,2025-04-21,1090.91,recebido,0
AR-0011497,S-008240,CLI-0581,2025-03-09,2025-05-06,1090.91,recebido,0
AR-0011498,S-008240,CLI-0581,2025-03-09,2025-05-21,1090.91,recebido,0
AR-0011499,S-008241,CLI-0598,2025-04-10,2025-05-23,3293.60,vencido,24
AR-0011500,S-008242,CLI-0615,2025-05-11,2025-06-23,3068.81,recebido,0
AR-0011501,S-008243,CLI-0012,2025-06-12,2025-07-25,3087.85,recebido,0
AR-0011502,S-008244,CLI-0029,2025-07-13,2025-08-25,952.74,recebido,0
AR-0011503,S-008244,CLI-0029,2025-07-13,2025-09-09,952.74,recebido,0
AR-0011504,S-008244,CLI-0029,2025-07-13,2025-09-24,952.74,recebido,0
AR-0011505,S-008245,CLI-0046,2025-08-14,2025-09-26,3166.27,recebido,0
AR-0011506,S-008246,CLI-0063,2025-09-15,2025-10-28,3161.64,recebido,0
AR-0011507,S-008247,CLI-0080,2025-10-16,2025-11-28,3156.62,recebido,0
AR-0011508,S-008248,CLI-0097,2025-11-17,2025-12-30,1859.22,recebido,0
AR-0011509,S-008248,CLI-0097,2025-11-17,2026-01-14,1859.22,recebido,0
AR-0011510,S-008249,CLI-0114,2025-12-18,2026-01-30,3711.62,recebido,0
AR-0011511,S-008250,CLI-0131,2026-01-19,2026-03-03,2926.07,recebido,0
AR-0011512,S-008251,CLI-0148,2026-02-20,2026-04-04,2920.14,recebido,0
AR-0011513,S-008252,CLI-0165,2026-03-21,2026-05-03,1710.30,recebido,0
AR-0011514,S-008252,CLI-0165,2026-03-21,2026-05-18,1710.30,recebido,0
AR-0011515,S-008253,CLI-0182,2026-04-22,2026-06-04,3412.86,vencido,30
AR-0011516,S-008254,CLI-0199,2026-05-23,2026-07-05,3152.49,recebido,0
AR-0011517,S-008255,CLI-0216,2026-06-24,2026-08-06,3186.18,recebido,0
AR-0011518,S-008256,CLI-0233,2026-07-25,2026-09-06,974.58,recebido,0
AR-0011519,S-008256,CLI-0233,2026-07-25,2026-09-21,974.58,recebido,0
AR-0011520,S-008256,CLI-0233,2026-07-25,2026-10-06,974.58,recebido,0
AR-0011521,S-008257,CLI-0250,2024-08-26,2024-10-08,3474.63,recebido,0
AR-0011522,S-008258,CLI-0267,2024-09-27,2024-11-09,3492.63,recebido,0
AR-0011523,S-008259,CLI-0284,2024-10-28,2024-12-10,3510.48,recebido,0
AR-0011524,S-008260,CLI-0301,2024-11-01,2024-12-14,657.08,recebido,0
AR-0011525,S-008260,CLI-0301,2024-11-01,2024-12-29,657.08,recebido,0
AR-0011526,S-008260,CLI-0301,2024-11-01,2025-01-13,657.08,recebido,0
AR-0011527,S-008261,CLI-0318,2024-12-02,2025-01-14,1998.18,recebido,0
AR-0011528,S-008262,CLI-0335,2025-01-03,2025-02-15,1578.78,recebido,0
AR-0011529,S-008263,CLI-0352,2025-02-04,2025-03-19,1599.51,recebido,0
AR-0011530,S-008264,CLI-0369,2025-03-05,2025-04-17,950.94,recebido,0
AR-0011531,S-008264,CLI-0369,2025-03-05,2025-05-02,950.94,recebido,0
AR-0011532,S-008265,CLI-0386,2025-04-06,2025-05-19,1951.04,recebido,0
AR-0011533,S-008266,CLI-0403,2025-05-07,2025-06-19,1829.00,recebido,0
AR-0011534,S-008267,CLI-0420,2025-06-08,2025-07-21,1851.33,recebido,0
AR-0011535,S-008268,CLI-0437,2025-07-09,2025-08-21,574.55,recebido,0
AR-0011536,S-008268,CLI-0437,2025-07-09,2025-09-05,574.55,recebido,0
AR-0011537,S-008268,CLI-0437,2025-07-09,2025-09-20,574.55,recebido,0
AR-0011538,S-008269,CLI-0454,2025-08-10,2025-09-22,1895.58,recebido,0
AR-0011539,S-008270,CLI-0471,2025-09-11,2025-10-24,1928.11,recebido,0
AR-0011540,S-008271,CLI-0488,2025-10-12,2025-11-24,1935.54,recebido,0
AR-0011541,S-008272,CLI-0505,2025-11-13,2025-12-26,1146.09,recebido,0
AR-0011542,S-008272,CLI-0505,2025-11-13,2026-01-10,1146.09,recebido,0
AR-0011543,S-008273,CLI-0522,2025-12-14,2026-01-26,2299.90,recebido,0
AR-0011544,S-008274,CLI-0539,2026-01-15,2026-02-27,1798.75,recebido,0
AR-0011545,S-008275,CLI-0556,2026-02-16,2026-03-31,1827.70,recebido,0
AR-0011546,S-008276,CLI-0573,2026-03-17,2026-04-29,1075.70,recebido,0
AR-0011547,S-008276,CLI-0573,2026-03-17,2026-05-14,1075.70,recebido,0
AR-0011548,S-008277,CLI-0590,2026-04-18,2026-05-31,2156.81,recebido,0
AR-0011549,S-008278,CLI-0607,2026-05-19,2026-07-01,2001.60,recebido,0
AR-0011550,S-008279,CLI-0004,2026-06-20,2026-08-02,2005.74,recebido,0
AR-0011551,S-008280,CLI-0021,2026-07-21,2026-09-02,468.30,recebido,0
AR-0011552,S-008280,CLI-0021,2026-07-21,2026-09-17,468.30,recebido,0
AR-0011553,S-008280,CLI-0021,2026-07-21,2026-10-02,468.30,recebido,0
AR-0011554,S-008280,CLI-0021,2026-07-21,2026-10-17,468.30,recebido,0
AR-0011555,S-008281,CLI-0038,2024-08-22,2024-10-04,2235.87,recebido,0
AR-0011556,S-008282,CLI-0055,2024-09-23,2024-11-05,2257.16,recebido,0
AR-0011557,S-008283,CLI-0072,2024-10-24,2024-12-06,2278.30,recebido,0
AR-0011558,S-008284,CLI-0089,2024-11-25,2025-01-07,1356.59,recebido,0
AR-0011559,S-008284,CLI-0089,2024-11-25,2025-01-22,1356.59,recebido,0
AR-0011560,S-008285,CLI-0106,2024-12-26,2025-02-07,2773.50,recebido,0
AR-0011561,S-008286,CLI-0123,2025-01-27,2025-03-11,2181.78,recebido,0
AR-0011562,S-008287,CLI-0140,2025-02-28,2025-04-12,2201.04,recebido,0
AR-0011563,S-008288,CLI-0157,2025-03-01,2025-04-13,1303.14,recebido,0
AR-0011564,S-008288,CLI-0157,2025-03-01,2025-04-28,1303.14,recebido,0
AR-0011565,S-008289,CLI-0174,2025-04-02,2025-05-15,2628.59,recebido,0
AR-0011566,S-008290,CLI-0191,2025-05-03,2025-06-15,2486.40,recebido,0
AR-0011567,S-008291,CLI-0208,2025-06-04,2025-07-17,2507.12,recebido,0
AR-0011568,S-008292,CLI-0225,2025-07-05,2025-08-17,775.16,recebido,0
AR-0011569,S-008292,CLI-0225,2025-07-05,2025-09-01,775.16,recebido,0
AR-0011570,S-008292,CLI-0225,2025-07-05,2025-09-16,775.16,recebido,0
AR-0011571,S-008293,CLI-0242,2025-08-06,2025-09-18,2548.15,recebido,0
AR-0011572,S-008294,CLI-0259,2025-09-07,2025-10-20,2549.40,recebido,0
AR-0011573,S-008295,CLI-0276,2025-10-08,2025-11-20,2583.57,recebido,0
AR-0011574,S-008296,CLI-0293,2025-11-09,2025-12-22,1524.64,recebido,0
AR-0011575,S-008296,CLI-0293,2025-11-09,2026-01-06,1524.64,recebido,0
AR-0011576,S-008297,CLI-0310,2025-12-10,2026-01-22,3049.45,recebido,0
AR-0011577,S-008298,CLI-0327,2026-01-11,2026-02-23,2377.30,recebido,0
AR-0011578,S-008299,CLI-0344,2026-02-12,2026-03-27,2376.69,recebido,0
AR-0011579,S-008300,CLI-0006,2026-03-13,2026-04-25,941.87,recebido,0
AR-0011580,S-008300,CLI-0006,2026-03-13,2026-05-10,941.87,recebido,0
AR-0011581,S-008300,CLI-0006,2026-03-13,2026-05-25,941.87,recebido,0
AR-0011582,S-008301,CLI-0007,2026-04-14,2026-05-27,2824.18,recebido,0
AR-0011583,S-008302,CLI-0008,2026-05-15,2026-06-27,2613.25,recebido,0
AR-0011584,S-008303,CLI-0009,2026-06-16,2026-07-29,2611.13,recebido,0
AR-0011585,S-008304,CLI-0010,2026-07-17,2026-08-29,799.98,recebido,0
AR-0011586,S-008304,CLI-0010,2026-07-17,2026-09-13,799.98,recebido,0
AR-0011587,S-008304,CLI-0010,2026-07-17,2026-09-28,799.98,recebido,0
AR-0011588,S-008305,CLI-0011,2024-08-18,2024-09-30,2894.32,recebido,0
AR-0011589,S-008306,CLI-0012,2024-09-19,2024-11-01,2914.00,recebido,0
AR-0011590,S-008307,CLI-0013,2024-10-20,2024-12-02,2933.53,recebido,0
AR-0011591,S-008308,CLI-0014,2024-11-21,2025-01-03,1742.22,recebido,0
AR-0011592,S-008308,CLI-0014,2024-11-21,2025-01-18,1742.22,recebido,0
AR-0011593,S-008309,CLI-0015,2024-12-22,2025-02-03,3507.17,recebido,0
AR-0011594,S-008310,CLI-0001,2025-01-23,2025-03-07,2787.88,recebido,0
AR-0011595,S-008311,CLI-0002,2025-02-24,2025-04-08,2805.65,recebido,0
AR-0011596,S-008312,CLI-0003,2025-03-25,2025-05-07,1657.16,recebido,0
AR-0011597,S-008312,CLI-0003,2025-03-25,2025-05-22,1657.16,recebido,0
AR-0011598,S-008313,CLI-0004,2025-04-26,2025-06-08,3334.89,recebido,0
AR-0011599,S-008314,CLI-0005,2025-05-27,2025-07-09,3106.76,recebido,0
AR-0011600,S-008315,CLI-0006,2025-06-28,2025-08-10,3166.27,recebido,0
AR-0011601,S-008316,CLI-0007,2025-07-01,2025-08-13,976.81,recebido,0
AR-0011602,S-008316,CLI-0007,2025-07-01,2025-08-28,976.81,recebido,0
AR-0011603,S-008316,CLI-0007,2025-07-01,2025-09-12,976.81,recebido,0
AR-0011604,S-008317,CLI-0008,2025-08-02,2025-09-14,3204.08,recebido,0
AR-0011605,S-008318,CLI-0009,2025-09-03,2025-10-16,3198.87,recebido,0
AR-0011606,S-008319,CLI-0010,2025-10-04,2025-11-16,3193.27,recebido,0
AR-0011607,S-008320,CLI-0011,2025-11-05,2025-12-18,1270.09,recebido,0
AR-0011608,S-008320,CLI-0011,2025-11-05,2026-01-02,1270.09,recebido,0
AR-0011609,S-008320,CLI-0011,2025-11-05,2026-01-17,1270.09,recebido,0
AR-0011610,S-008321,CLI-0012,2025-12-06,2026-01-18,3802.88,recebido,0
AR-0011611,S-008322,CLI-0013,2026-01-07,2026-02-19,2958.85,vencido,36
AR-0011612,S-008323,CLI-0014,2026-02-08,2026-03-23,2952.39,recebido,0
AR-0011613,S-008324,CLI-0015,2026-03-09,2026-04-21,1728.94,recebido,0
AR-0011614,S-008324,CLI-0015,2026-03-09,2026-05-06,1728.94,recebido,0
AR-0011615,S-008325,CLI-0001,2026-04-10,2026-05-23,3495.01,recebido,0
AR-0011616,S-008326,CLI-0002,2026-05-11,2026-06-23,3228.08,recebido,0
AR-0011617,S-008327,CLI-0003,2026-06-12,2026-07-25,3219.68,recebido,0
AR-0011618,S-008328,CLI-0004,2026-07-13,2026-08-25,984.68,recebido,0
AR-0011619,S-008328,CLI-0004,2026-07-13,2026-09-09,984.68,recebido,0
AR-0011620,S-008328,CLI-0004,2026-07-13,2026-09-24,984.68,recebido,0
AR-0011621,S-008329,CLI-0005,2024-08-14,2024-09-26,3510.48,recebido,0
AR-0011622,S-008330,CLI-0006,2024-09-15,2024-10-28,1670.55,recebido,0
AR-0011623,S-008331,CLI-0007,2024-10-16,2024-11-28,1693.37,recebido,0
AR-0011624,S-008332,CLI-0008,2024-11-17,2024-12-30,1012.48,recebido,0
AR-0011625,S-008332,CLI-0008,2024-11-17,2025-01-14,1012.48,recebido,0
AR-0011626,S-008333,CLI-0009,2024-12-18,2025-01-30,2051.55,recebido,0
AR-0011627,S-008334,CLI-0010,2025-01-19,2025-03-03,1620.14,recebido,0
AR-0011628,S-008335,CLI-0336,2025-02-20,2025-04-04,1662.00,recebido,0
AR-0011629,S-008336,CLI-0353,2025-03-21,2025-05-03,987.66,recebido,0
AR-0011630,S-008336,CLI-0353,2025-03-21,2025-05-18,987.66,recebido,0
AR-0011631,S-008337,CLI-0370,2025-04-22,2025-06-04,1999.44,recebido,0
AR-0011632,S-008338,CLI-0387,2025-05-23,2025-07-05,1873.53,recebido,0
AR-0011633,S-008339,CLI-0404,2025-06-24,2025-08-06,1895.58,recebido,0
AR-0011634,S-008340,CLI-0421,2025-07-25,2025-09-06,446.78,recebido,0
AR-0011635,S-008340,CLI-0421,2025-07-25,2025-09-21,446.78,recebido,0
AR-0011636,S-008340,CLI-0421,2025-07-25,2025-10-06,446.78,recebido,0
AR-0011637,S-008340,CLI-0421,2025-07-25,2025-10-21,446.78,recebido,0
AR-0011638,S-008341,CLI-0438,2025-08-26,2025-10-08,1964.62,recebido,0
AR-0011639,S-008342,CLI-0455,2025-09-27,2025-11-09,1971.88,vencido,26
AR-0011640,S-008343,CLI-0472,2025-10-28,2025-12-10,1978.70,recebido,0
AR-0011641,S-008344,CLI-0489,2025-11-01,2025-12-14,1171.19,recebido,0
AR-0011642,S-008344,CLI-0489,2025-11-01,2025-12-29,1171.19,recebido,0
AR-0011643,S-008345,CLI-0506,2025-12-02,2026-01-14,2380.18,recebido,0
AR-0011644,S-008346,CLI-0523,2026-01-03,2026-02-15,1860.96,recebido,0
AR-0011645,S-008347,CLI-0540,2026-02-04,2026-03-19,1865.79,recebido,0
AR-0011646,S-008348,CLI-0557,2026-03-05,2026-04-17,1097.74,recebido,0
AR-0011647,S-008348,CLI-0557,2026-03-05,2026-05-02,1097.74,recebido,0
AR-0011648,S-008349,CLI-0574,2026-04-06,2026-05-19,2200.23,recebido,0
AR-0011649,S-008350,CLI-0591,2026-05-07,2026-06-19,2068.18,recebido,0
AR-0011650,S-008351,CLI-0608,2026-06-08,2026-07-21,2071.89,recebido,0
AR-0011651,S-008352,CLI-0005,2026-07-09,2026-08-21,636.39,recebido,0
AR-0011652,S-008352,CLI-0005,2026-07-09,2026-09-05,636.39,recebido,0
AR-0011653,S-008352,CLI-0005,2026-07-09,2026-09-20,636.39,recebido,0
AR-0011654,S-008353,CLI-0022,2024-08-10,2024-09-22,2278.30,recebido,0
AR-0011655,S-008354,CLI-0039,2024-09-11,2024-10-24,2299.31,recebido,0
AR-0011656,S-008355,CLI-0056,2024-10-12,2024-11-24,2350.42,recebido,0
AR-0011657,S-008356,CLI-0073,2024-11-13,2024-12-26,1399.18,recebido,0
AR-0011658,S-008356,CLI-0073,2024-11-13,2025-01-10,1399.18,recebido,0
AR-0011659,S-008357,CLI-0090,2024-12-14,2025-01-26,2823.07,recebido,0
AR-0011660,S-008358,CLI-0107,2025-01-15,2025-02-27,2220.17,recebido,0
AR-0011661,S-008359,CLI-0124,2025-02-16,2025-03-31,2239.18,recebido,0
AR-0011662,S-008360,CLI-0141,2025-03-17,2025-04-29,895.10,recebido,0
AR-0011663,S-008360,CLI-0141,2025-03-17,2025-05-14,895.10,recebido,0
AR-0011664,S-008360,CLI-0141,2025-03-17,2025-05-29,895.10,recebido,0
AR-0011665,S-008361,CLI-0158,2025-04-18,2025-05-31,2707.70,recebido,0
AR-0011666,S-008362,CLI-0175,2025-05-19,2025-07-01,2527.71,recebido,0
AR-0011667,S-008363,CLI-0192,2025-06-20,2025-08-02,2548.15,recebido,0
AR-0011668,S-008364,CLI-0209,2025-07-21,2025-09-02,787.66,recebido,0
AR-0011669,S-008364,CLI-0209,2025-07-21,2025-09-17,787.66,recebido,0
AR-0011670,S-008364,CLI-0209,2025-07-21,2025-10-02,787.66,recebido,0
AR-0011671,S-008365,CLI-0226,2025-08-22,2025-10-04,2622.37,recebido,0
AR-0011672,S-008366,CLI-0243,2025-09-23,2025-11-05,2623.17,recebido,0
AR-0011673,S-008367,CLI-0260,2025-10-24,2025-12-06,2623.54,vencido,24
AR-0011674,S-008368,CLI-0277,2025-11-25,2026-01-07,1547.86,recebido,0
AR-0011675,S-008368,CLI-0277,2025-11-25,2026-01-22,1547.86,recebido,0
AR-0011676,S-008369,CLI-0294,2025-12-26,2026-02-07,3095.22,recebido,0
AR-0011677,S-008370,CLI-0311,2026-01-27,2026-03-11,2444.13,recebido,0
AR-0011678,S-008371,CLI-0328,2026-02-28,2026-04-12,2443.10,recebido,0
AR-0011679,S-008372,CLI-0345,2026-03-01,2026-04-13,1433.18,recebido,0
AR-0011680,S-008372,CLI-0345,2026-03-01,2026-04-28,1433.18,recebido,0
AR-0011681,S-008373,CLI-0362,2026-04-02,2026-05-15,2864.29,recebido,0
AR-0011682,S-008374,CLI-0379,2026-05-03,2026-06-15,2649.83,recebido,0
AR-0011683,S-008375,CLI-0396,2026-06-04,2026-07-17,2682.15,recebido,0
AR-0011684,S-008376,CLI-0413,2026-07-05,2026-08-17,821.62,recebido,0
AR-0011685,S-008376,CLI-0413,2026-07-05,2026-09-01,821.62,recebido,0
AR-0011686,S-008376,CLI-0413,2026-07-05,2026-09-16,821.62,recebido,0
AR-0011687,S-008377,CLI-0430,2024-08-06,2024-09-18,2933.53,recebido,0
AR-0011688,S-008378,CLI-0447,2024-09-07,2024-10-20,2952.93,recebido,0
AR-0011689,S-008379,CLI-0464,2024-10-08,2024-11-20,2972.18,recebido,0
AR-0011690,S-008380,CLI-0481,2024-11-09,2024-12-22,1191.92,recebido,0
AR-0011691,S-008380,CLI-0481,2024-11-09,2025-01-06,1191.92,recebido,0
AR-0011692,S-008380,CLI-0481,2024-11-09,2025-01-21,1191.92,recebido,0
AR-0011693,S-008381,CLI-0498,2024-12-10,2025-01-22,3598.56,recebido,0
AR-0011694,S-008382,CLI-0515,2025-01-11,2025-02-23,2823.31,recebido,0
AR-0011695,S-008383,CLI-0532,2025-02-12,2025-03-27,2840.82,recebido,0
AR-0011696,S-008384,CLI-0549,2025-03-13,2025-04-25,1677.64,recebido,0
AR-0011697,S-008384,CLI-0549,2025-03-13,2025-05-10,1677.64,recebido,0
AR-0011698,S-008385,CLI-0566,2025-04-14,2025-05-27,3419.57,recebido,0
AR-0011699,S-008386,CLI-0583,2025-05-15,2025-06-27,3185.25,recebido,0
AR-0011700,S-008387,CLI-0600,2025-06-16,2025-07-29,3204.08,recebido,0
AR-0011701,S-008388,CLI-0617,2025-07-17,2025-08-29,988.32,recebido,0
AR-0011702,S-008388,CLI-0617,2025-07-17,2025-09-13,988.32,recebido,0
AR-0011703,S-008388,CLI-0617,2025-07-17,2025-09-28,988.32,recebido,0
AR-0011704,S-008389,CLI-0014,2025-08-18,2025-09-30,3241.33,recebido,0
AR-0011705,S-008390,CLI-0031,2025-09-19,2025-11-01,3277.79,recebido,0
AR-0011706,S-008391,CLI-0048,2025-10-20,2025-12-02,3271.72,recebido,0
AR-0011707,S-008392,CLI-0065,2025-11-21,2026-01-03,1926.50,recebido,0
AR-0011708,S-008392,CLI-0065,2025-11-21,2026-01-18,1926.50,recebido,0
AR-0011709,S-008393,CLI-0082,2025-12-22,2026-02-03,3844.94,recebido,0
AR-0011710,S-008394,CLI-0099,2026-01-23,2026-03-07,2991.11,recebido,0
AR-0011711,S-008395,CLI-0116,2026-02-24,2026-04-08,3023.38,recebido,0
AR-0011712,S-008396,CLI-0133,2026-03-25,2026-05-07,1770.34,recebido,0
AR-0011713,S-008396,CLI-0133,2026-03-25,2026-05-22,1770.34,recebido,0
AR-0011714,S-008397,CLI-0150,2026-04-26,2026-06-08,3531.82,recebido,0
AR-0011715,S-008398,CLI-0167,2026-05-27,2026-07-09,3261.60,recebido,0
AR-0011716,S-008399,CLI-0184,2026-06-28,2026-08-10,3252.65,recebido,0
AR-0011717,S-008400,CLI-0001,2026-07-01,2026-08-13,353.28,recebido,0
AR-0011718,S-008400,CLI-0001,2026-07-01,2026-08-28,353.28,recebido,0
AR-0011719,S-008400,CLI-0001,2026-07-01,2026-09-12,353.28,recebido,0
AR-0011720,S-008400,CLI-0001,2026-07-01,2026-09-27,353.28,recebido,0
AR-0011721,S-008401,CLI-0002,2024-08-02,2024-09-14,1693.37,recebido,0
AR-0011722,S-008402,CLI-0003,2024-09-03,2024-10-16,1716.06,recebido,0
AR-0011723,S-008403,CLI-0004,2024-10-04,2024-11-16,1738.60,recebido,0
AR-0011724,S-008404,CLI-0005,2024-11-05,2024-12-18,1039.00,recebido,0
AR-0011725,S-008404,CLI-0005,2024-11-05,2025-01-02,1039.00,recebido,0
AR-0011726,S-008405,CLI-0006,2024-12-06,2025-01-18,2131.70,recebido,0
AR-0011727,S-008406,CLI-0007,2025-01-07,2025-02-19,1682.68,recebido,0
AR-0011728,S-008407,CLI-0008,2025-02-08,2025-03-23,1703.23,recebido,0
AR-0011729,S-008408,CLI-0009,2025-03-09,2025-04-21,1011.70,recebido,0
AR-0011730,S-008408,CLI-0009,2025-03-09,2025-05-06,1011.70,recebido,0
AR-0011731,S-008409,CLI-0010,2025-04-10,2025-05-23,2047.23,recebido,0
AR-0011732,S-008410,CLI-0011,2025-05-11,2025-06-23,1942.50,recebido,0
AR-0011733,S-008411,CLI-0012,2025-06-12,2025-07-25,1964.62,recebido,0
AR-0011734,S-008412,CLI-0013,2025-07-13,2025-08-25,609.23,vencido,24
AR-0011735,S-008412,CLI-0013,2025-07-13,2025-09-09,609.23,vencido,24
AR-0011736,S-008412,CLI-0013,2025-07-13,2025-09-24,609.23,vencido,24
AR-0011737,S-008413,CLI-0014,2025-08-14,2025-09-26,2008.45,recebido,0
AR-0011738,S-008414,CLI-0015,2025-09-15,2025-10-28,2015.09,recebido,0
AR-0011739,S-008415,CLI-0001,2025-10-16,2025-11-28,2047.72,recebido,0
AR-0011740,S-008416,CLI-0002,2025-11-17,2025-12-30,1211.66,recebido,0
AR-0011741,S-008416,CLI-0002,2025-11-17,2026-01-14,1211.66,recebido,0
AR-0011742,S-008417,CLI-0003,2025-12-18,2026-01-30,2429.83,recebido,0
AR-0011743,S-008418,CLI-0004,2026-01-19,2026-03-03,1899.10,recebido,0
AR-0011744,S-008419,CLI-0005,2026-02-20,2026-04-04,1903.39,recebido,0
AR-0011745,S-008420,CLI-0006,2026-03-21,2026-05-03,756.15,recebido,0
AR-0011746,S-008420,CLI-0006,2026-03-21,2026-05-18,756.15,recebido,0
AR-0011747,S-008420,CLI-0006,2026-03-21,2026-06-02,756.15,recebido,0
AR-0011748,S-008421,CLI-0007,2026-04-22,2026-06-04,2272.74,recebido,0
AR-0011749,S-008422,CLI-0008,2026-05-23,2026-07-05,2107.92,recebido,0
AR-0011750,S-008423,CLI-0009,2026-06-24,2026-08-06,2111.04,recebido,0
AR-0011751,S-008424,CLI-0010,2026-07-25,2026-09-06,648.22,recebido,0
AR-0011752,S-008424,CLI-0010,2026-07-25,2026-09-21,648.22,recebido,0
AR-0011753,S-008424,CLI-0010,2026-07-25,2026-10-06,648.22,recebido,0
AR-0011754,S-008425,CLI-0011,2024-08-26,2024-10-08,2350.42,recebido,0
AR-0011755,S-008426,CLI-0012,2024-09-27,2024-11-09,2371.50,recebido,0
AR-0011756,S-008427,CLI-0013,2024-10-28,2024-12-10,2392.43,recebido,0
AR-0011757,S-008428,CLI-0014,2024-11-01,2024-12-14,1423.80,recebido,0
AR-0011758,S-008428,CLI-0014,2024-11-01,2024-12-29,1423.80,recebido,0
AR-0011759,S-008429,CLI-0015,2024-12-02,2025-01-14,2871.98,recebido,0
AR-0011760,S-008430,CLI-0001,2025-01-03,2025-02-15,2287.49,recebido,0
AR-0011761,S-008431,CLI-0002,2025-02-04,2025-03-19,2306.55,recebido,0
AR-0011762,S-008432,CLI-0003,2025-03-05,2025-04-17,1364.96,recebido,0
AR-0011763,S-008432,CLI-0003,2025-03-05,2025-05-02,1364.96,recebido,0
AR-0011764,S-008433,CLI-0004,2025-04-06,2025-05-19,2752.00,recebido,0
AR-0011765,S-008434,CLI-0005,2025-05-07,2025-06-19,2568.46,recebido,0
AR-0011766,S-008435,CLI-0176,2025-06-08,2025-07-21,2622.37,recebido,0
AR-0011767,S-008436,CLI-0193,2025-07-09,2025-08-21,810.44,recebido,0
AR-0011768,S-008436,CLI-0193,2025-07-09,2025-09-05,810.44,recebido,0
AR-0011769,S-008436,CLI-0193,2025-07-09,2025-09-20,810.44,recebido,0
AR-0011770,S-008437,CLI-0210,2025-08-10,2025-09-22,2662.98,recebido,0
AR-0011771,S-008438,CLI-0227,2025-09-11,2025-10-24,2663.18,recebido,0
AR-0011772,S-008439,CLI-0244,2025-10-12,2025-11-24,2662.96,recebido,0
AR-0011773,S-008440,CLI-0261,2025-11-13,2025-12-26,1060.90,recebido,0
AR-0011774,S-008440,CLI-0261,2025-11-13,2026-01-10,1060.90,recebido,0
AR-0011775,S-008440,CLI-0261,2025-11-13,2026-01-25,1060.90,recebido,0
AR-0011776,S-008441,CLI-0278,2025-12-14,2026-01-26,3181.63,recebido,0
AR-0011777,S-008442,CLI-0295,2026-01-15,2026-02-27,2479.40,recebido,0
AR-0011778,S-008443,CLI-0312,2026-02-16,2026-03-31,2477.84,vencido,31
AR-0011779,S-008444,CLI-0329,2026-03-17,2026-04-29,1453.25,recebido,0
AR-0011780,S-008444,CLI-0329,2026-03-17,2026-05-14,1453.25,recebido,0
AR-0011781,S-008445,CLI-0346,2026-04-18,2026-05-31,2942.13,recebido,0
AR-0011782,S-008446,CLI-0363,2026-05-19,2026-07-01,2721.43,recebido,0
AR-0011783,S-008447,CLI-0380,2026-06-20,2026-08-02,2718.29,recebido,0
AR-0011784,S-008448,CLI-0397,2026-07-21,2026-09-02,832.52,recebido,0
AR-0011785,S-008448,CLI-0397,2026-07-21,2026-09-17,832.52,recebido,0
AR-0011786,S-008448,CLI-0397,2026-07-21,2026-10-02,832.52,recebido,0
AR-0011787,S-008449,CLI-0414,2024-08-22,2024-10-04,2972.18,recebido,0
AR-0011788,S-008450,CLI-0431,2024-09-23,2024-11-05,3030.30,recebido,0
AR-0011789,S-008451,CLI-0448,2024-10-24,2024-12-06,3049.62,recebido,0
AR-0011790,S-008452,CLI-0465,2024-11-25,2025-01-07,1810.60,recebido,0
AR-0011791,S-008452,CLI-0465,2024-11-25,2025-01-22,1810.60,recebido,0
AR-0011792,S-008453,CLI-0482,2024-12-26,2025-02-07,3643.67,recebido,0
AR-0011793,S-008454,CLI-0499,2025-01-27,2025-03-11,2858.23,recebido,0
AR-0011794,S-008455,CLI-0516,2025-02-28,2025-04-12,2912.97,recebido,0
AR-0011795,S-008456,CLI-0533,2025-03-01,2025-04-13,1720.04,vencido,23
AR-0011796,S-008456,CLI-0533,2025-03-01,2025-04-28,1720.04,vencido,23
AR-0011797,S-008457,CLI-0550,2025-04-02,2025-05-15,3460.41,recebido,0
AR-0011798,S-008458,CLI-0567,2025-05-03,2025-06-15,3222.78,recebido,0
