source_record_id,transaction_date,cash_flow_type,account_type,cash_in_amount,cash_out_amount,operating_cash_flow_amount,description
SRC-FIN-IN-0011495,2026-01-06,operating,accounts_receivable,1302.18,0.00,1302.18,Recebimento titulo AR-0012040
SRC-FIN-IN-0011496,2026-01-30,operating,accounts_receivable,2608.90,0.00,2608.90,Recebimento titulo AR-0012041
SRC-FIN-IN-0011497,2026-03-04,operating,accounts_receivable,2037.23,0.00,2037.23,Recebimento titulo AR-0012042
SRC-FIN-IN-0011498,2026-04-06,operating,accounts_receivable,2066.83,0.00,2066.83,Recebimento titulo AR-0012043
SRC-FIN-IN-0011499,2026-05-06,operating,accounts_receivable,1214.64,0.00,1214.64,Recebimento titulo AR-0012044
SRC-FIN-IN-0011500,2026-05-21,operating,accounts_receivable,1214.64,0.00,1214.64,Recebimento titulo AR-0012045
SRC-FIN-IN-0011501,2026-06-08,operating,accounts_receivable,2431.81,0.00,2431.81,Recebimento titulo AR-0012046
SRC-FIN-IN-0011502,2026-07-10,operating,accounts_receivable,2253.60,0.00,2253.60,Recebimento titulo AR-0012047
SRC-FIN-IN-0011503,2026-08-12,operating,accounts_receivable,2255.12,0.00,2255.12,Recebimento titulo AR-0012048
SRC-FIN-IN-0011504,2026-09-04,operating,accounts_receivable,525.81,0.00,525.81,Recebimento titulo AR-0012049
SRC-FIN-IN-0011505,2026-09-19,operating,accounts_receivable,525.81,0.00,525.81,Recebimento titulo AR-0012050
SRC-FIN-IN-0011506,2026-10-04,operating,accounts_receivable,525.81,0.00,525.81,Recebimento titulo AR-0012051
SRC-FIN-IN-0011507,2026-10-19,operating,accounts_receivable,525.81,0.00,525.81,Recebimento titulo AR-0012052
SRC-FIN-IN-0011508,2024-09-30,operating,accounts_receivable,2507.12,0.00,2507.12,Recebimento titulo AR-0012053
SRC-FIN-IN-0011509,2024-11-01,operating,accounts_receivable,2527.71,0.00,2527.71,Recebimento titulo AR-0012054
SRC-FIN-IN-0011510,2024-12-02,operating,accounts_receivable,2548.15,0.00,2548.15,Recebimento titulo AR-0012055
SRC-FIN-IN-0011511,2025-01-03,operating,accounts_receivable,1515.39,0.00,1515.39,Recebimento titulo AR-0012056
SRC-FIN-IN-0011512,2025-01-18,operating,accounts_receivable,1515.39,0.00,1515.39,Recebimento titulo AR-0012057
SRC-FIN-IN-0011513,2025-03-07,operating,accounts_receivable,2431.32,0.00,2431.32,Recebimento titulo AR-0012059
SRC-FIN-IN-0011514,2025-04-09,operating,accounts_receivable,2449.94,0.00,2449.94,Recebimento titulo AR-0012060
SRC-FIN-IN-0011515,2025-05-09,operating,accounts_receivable,1448.86,0.00,1448.86,Recebimento titulo AR-0012061
SRC-FIN-IN-0011516,2025-05-24,operating,accounts_receivable,1448.86,0.00,1448.86,Recebimento titulo AR-0012062
SRC-FIN-IN-0011517,2025-06-08,operating,accounts_receivable,2919.27,0.00,2919.27,Recebimento titulo AR-0012063
SRC-FIN-IN-0011518,2025-07-09,operating,accounts_receivable,2758.35,0.00,2758.35,Recebimento titulo AR-0012064
SRC-FIN-IN-0011519,2025-08-10,operating,accounts_receivable,2778.37,0.00,2778.37,Recebimento titulo AR-0012065
SRC-FIN-IN-0011520,2025-08-13,operating,accounts_receivable,858.13,0.00,858.13,Recebimento titulo AR-0012066
SRC-FIN-IN-0011521,2025-08-28,operating,accounts_receivable,858.13,0.00,858.13,Recebimento titulo AR-0012067
SRC-FIN-IN-0011522,2025-09-12,operating,accounts_receivable,858.13,0.00,858.13,Recebimento titulo AR-0012068
SRC-FIN-IN-0011523,2025-09-14,operating,accounts_receivable,2818.00,0.00,2818.00,Recebimento titulo AR-0012069
SRC-FIN-IN-0011524,2025-10-16,operating,accounts_receivable,2816.55,0.00,2816.55,Recebimento titulo AR-0012070
SRC-FIN-IN-0011525,2025-11-16,operating,accounts_receivable,2851.50,0.00,2851.50,Recebimento titulo AR-0012071
SRC-FIN-IN-0011526,2025-12-19,operating,accounts_receivable,1681.12,0.00,1681.12,Recebimento titulo AR-0012072
SRC-FIN-IN-0011527,2026-01-03,operating,accounts_receivable,1681.12,0.00,1681.12,Recebimento titulo AR-0012073
SRC-FIN-IN-0011528,2026-02-01,operating,accounts_receivable,3359.27,0.00,3359.27,Recebimento titulo AR-0012074
SRC-FIN-IN-0011529,2026-03-30,operating,accounts_receivable,2613.35,0.00,2613.35,Recebimento titulo AR-0012076
SRC-FIN-IN-0011530,2026-04-29,operating,accounts_receivable,1034.73,0.00,1034.73,Recebimento titulo AR-0012077
SRC-FIN-IN-0011531,2026-05-14,operating,accounts_receivable,1034.73,0.00,1034.73,Recebimento titulo AR-0012078
SRC-FIN-IN-0011532,2026-05-29,operating,accounts_receivable,1034.73,0.00,1034.73,Recebimento titulo AR-0012079
SRC-FIN-IN-0011533,2026-06-01,operating,accounts_receivable,3099.90,0.00,3099.90,Recebimento titulo AR-0012080
SRC-FIN-IN-0011534,2026-07-03,operating,accounts_receivable,2865.91,0.00,2865.91,Recebimento titulo AR-0012081
SRC-FIN-IN-0011535,2026-08-05,operating,accounts_receivable,2861.17,0.00,2861.17,Recebimento titulo AR-0012082
SRC-FIN-IN-0011536,2026-09-06,operating,accounts_receivable,875.86,0.00,875.86,Recebimento titulo AR-0012083
SRC-FIN-IN-0011537,2026-09-21,operating,accounts_receivable,875.86,0.00,875.86,Recebimento titulo AR-0012084
SRC-FIN-IN-0011538,2026-10-06,operating,accounts_receivable,875.86,0.00,875.86,Recebimento titulo AR-0012085
SRC-FIN-IN-0011539,2024-09-27,operating,accounts_receivable,3166.27,0.00,3166.27,Recebimento titulo AR-0012086
SRC-FIN-IN-0011540,2024-10-30,operating,accounts_receivable,3185.25,0.00,3185.25,Recebimento titulo AR-0012087
SRC-FIN-IN-0011541,2024-11-28,operating,accounts_receivable,3204.08,0.00,3204.08,Recebimento titulo AR-0012088
SRC-FIN-IN-0011542,2024-12-30,operating,accounts_receivable,1901.44,0.00,1901.44,Recebimento titulo AR-0012089
SRC-FIN-IN-0011543,2025-01-14,operating,accounts_receivable,1901.44,0.00,1901.44,Recebimento titulo AR-0012090
SRC-FIN-IN-0011544,2025-01-30,operating,accounts_receivable,3824.77,0.00,3824.77,Recebimento titulo AR-0012091
SRC-FIN-IN-0011545,2025-03-03,operating,accounts_receivable,3038.07,0.00,3038.07,Recebimento titulo AR-0012092
SRC-FIN-IN-0011546,2025-04-20,operating,accounts_receivable,3055.20,0.00,3055.20,Recebimento titulo AR-0012093
SRC-FIN-IN-0011547,2025-05-03,operating,accounts_receivable,1803.26,0.00,1803.26,Recebimento titulo AR-0012094
SRC-FIN-IN-0011548,2025-05-18,operating,accounts_receivable,1803.26,0.00,1803.26,Recebimento titulo AR-0012095
SRC-FIN-IN-0011549,2025-06-04,operating,accounts_receivable,3626.32,0.00,3626.32,Recebimento titulo AR-0012096
SRC-FIN-IN-0011550,2025-07-06,operating,accounts_receivable,3375.91,0.00,3375.91,Recebimento titulo AR-0012097
SRC-FIN-IN-0011551,2025-08-08,operating,accounts_receivable,3438.22,0.00,3438.22,Recebimento titulo AR-0012098
SRC-FIN-IN-0011552,2025-09-06,operating,accounts_receivable,1059.99,0.00,1059.99,Recebimento titulo AR-0012099
SRC-FIN-IN-0011553,2025-09-21,operating,accounts_receivable,1059.99,0.00,1059.99,Recebimento titulo AR-0012100
SRC-FIN-IN-0011554,2025-10-06,operating,accounts_receivable,1059.99,0.00,1059.99,Recebimento titulo AR-0012101
SRC-FIN-IN-0011555,2025-10-08,operating,accounts_receivable,3474.63,0.00,3474.63,Recebimento titulo AR-0012102
SRC-FIN-IN-0011556,2025-11-09,operating,accounts_receivable,3466.71,0.00,3466.71,Recebimento titulo AR-0012103
SRC-FIN-IN-0011557,2025-12-10,operating,accounts_receivable,3458.44,0.00,3458.44,Recebimento titulo AR-0012104
SRC-FIN-IN-0011558,2025-12-14,operating,accounts_receivable,642.51,0.00,642.51,Recebimento titulo AR-0012105
SRC-FIN-IN-0011559,2025-12-29,operating,accounts_receivable,642.51,0.00,642.51,Recebimento titulo AR-0012106
SRC-FIN-IN-0011560,2026-01-13,operating,accounts_receivable,642.51,0.00,642.51,Recebimento titulo AR-0012107
SRC-FIN-IN-0011561,2026-01-25,operating,accounts_receivable,1939.15,0.00,1939.15,Recebimento titulo AR-0012108
SRC-FIN-IN-0011562,2026-02-27,operating,accounts_receivable,1520.52,0.00,1520.52,Recebimento titulo AR-0012109
SRC-FIN-IN-0011563,2026-05-01,operating,accounts_receivable,901.88,0.00,901.88,Recebimento titulo AR-0012111
SRC-FIN-IN-0011564,2026-05-16,operating,accounts_receivable,901.88,0.00,901.88,Recebimento titulo AR-0012112
SRC-FIN-IN-0011565,2026-05-25,operating,accounts_receivable,1836.36,0.00,1836.36,Recebimento titulo AR-0012113
SRC-FIN-IN-0011566,2026-06-26,operating,accounts_receivable,1708.14,0.00,1708.14,Recebimento titulo AR-0012114
SRC-FIN-IN-0011567,2026-07-29,operating,accounts_receivable,1715.50,0.00,1715.50,Recebimento titulo AR-0012115
SRC-FIN-IN-0011568,2026-08-30,operating,accounts_receivable,528.21,0.00,528.21,Recebimento titulo AR-0012116
SRC-FIN-IN-0011569,2026-09-14,operating,accounts_receivable,528.21,0.00,528.21,Recebimento titulo AR-0012117
SRC-FIN-IN-0011570,2026-09-29,operating,accounts_receivable,528.21,0.00,528.21,Recebimento titulo AR-0012118
SRC-FIN-IN-0011571,2024-09-22,operating,accounts_receivable,1895.58,0.00,1895.58,Recebimento titulo AR-0012119
SRC-FIN-IN-0011572,2024-10-24,operating,accounts_receivable,1942.50,0.00,1942.50,Recebimento titulo AR-0012120
SRC-FIN-IN-0011573,2024-11-24,operating,accounts_receivable,1964.62,0.00,1964.62,Recebimento titulo AR-0012121
SRC-FIN-IN-0011574,2024-12-27,operating,accounts_receivable,1172.10,0.00,1172.10,Recebimento titulo AR-0012122
SRC-FIN-IN-0011575,2025-01-11,operating,accounts_receivable,1172.10,0.00,1172.10,Recebimento titulo AR-0012123
SRC-FIN-IN-0011576,2025-01-28,operating,accounts_receivable,2369.98,0.00,2369.98,Recebimento titulo AR-0012124
SRC-FIN-IN-0011577,2025-02-27,operating,accounts_receivable,1867.75,0.00,1867.75,Recebimento titulo AR-0012125
SRC-FIN-IN-0011578,2025-03-31,operating,accounts_receivable,1912.19,0.00,1912.19,Recebimento titulo AR-0012126
SRC-FIN-IN-0011579,2025-05-13,operating,accounts_receivable,1134.14,0.00,1134.14,Recebimento titulo AR-0012127
SRC-FIN-IN-0011580,2025-05-28,operating,accounts_receivable,1134.14,0.00,1134.14,Recebimento titulo AR-0012128
SRC-FIN-IN-0011581,2025-05-31,operating,accounts_receivable,2291.63,0.00,2291.63,Recebimento titulo AR-0012129
SRC-FIN-IN-0011582,2025-07-01,operating,accounts_receivable,2143.38,0.00,2143.38,Recebimento titulo AR-0012130
SRC-FIN-IN-0011583,2025-08-02,operating,accounts_receivable,2164.73,0.00,2164.73,Recebimento titulo AR-0012131
SRC-FIN-IN-0011584,2025-09-02,operating,accounts_receivable,509.32,0.00,509.32,Recebimento titulo AR-0012132
SRC-FIN-IN-0011585,2025-09-17,operating,accounts_receivable,509.32,0.00,509.32,Recebimento titulo AR-0012133
SRC-FIN-IN-0011586,2025-10-02,operating,accounts_receivable,509.32,0.00,509.32,Recebimento titulo AR-0012134
SRC-FIN-IN-0011587,2025-10-17,operating,accounts_receivable,509.32,0.00,509.32,Recebimento titulo AR-0012135
SRC-FIN-IN-0011588,2025-10-05,operating,accounts_receivable,2235.87,0.00,2235.87,Recebimento titulo AR-0012136
SRC-FIN-IN-0011589,2025-11-07,operating,accounts_receivable,2240.42,0.00,2240.42,Recebimento titulo AR-0012137
SRC-FIN-IN-0011590,2025-12-06,operating,accounts_receivable,2244.54,0.00,2244.54,Recebimento titulo AR-0012138
SRC-FIN-IN-0011591,2026-01-07,operating,accounts_receivable,1326.46,0.00,1326.46,Recebimento titulo AR-0012139
SRC-FIN-IN-0011592,2026-01-22,operating,accounts_receivable,1326.46,0.00,1326.46,Recebimento titulo AR-0012140
SRC-FIN-IN-0011593,2026-02-15,operating,accounts_receivable,2691.61,0.00,2691.61,Recebimento titulo AR-0012141
SRC-FIN-IN-0011594,2026-03-20,operating,accounts_receivable,2101.31,0.00,2101.31,Recebimento titulo AR-0012142
SRC-FIN-IN-0011595,2026-04-22,operating,accounts_receivable,2103.68,0.00,2103.68,Recebimento titulo AR-0012143
SRC-FIN-IN-0011596,2026-04-24,operating,accounts_receivable,1235.94,0.00,1235.94,Recebimento titulo AR-0012144
SRC-FIN-IN-0011597,2026-05-09,operating,accounts_receivable,1235.94,0.00,1235.94,Recebimento titulo AR-0012145
SRC-FIN-IN-0011598,2026-05-27,operating,accounts_receivable,2473.79,0.00,2473.79,Recebimento titulo AR-0012146
SRC-FIN-IN-0011599,2026-06-28,operating,accounts_receivable,2322.16,0.00,2322.16,Recebimento titulo AR-0012147
SRC-FIN-IN-0011600,2026-07-31,operating,accounts_receivable,2323.25,0.00,2323.25,Recebimento titulo AR-0012148
SRC-FIN-IN-0011601,2024-09-18,operating,accounts_receivable,2548.15,0.00,2548.15,Recebimento titulo AR-0012152
SRC-FIN-IN-0011602,2024-10-20,operating,accounts_receivable,2568.46,0.00,2568.46,Recebimento titulo AR-0012153
SRC-FIN-IN-0011603,2024-11-20,operating,accounts_receivable,2622.37,0.00,2622.37,Recebimento titulo AR-0012154
SRC-FIN-IN-0011604,2024-12-22,operating,accounts_receivable,1559.22,0.00,1559.22,Recebimento titulo AR-0012155
SRC-FIN-IN-0011605,2025-01-06,operating,accounts_receivable,1559.22,0.00,1559.22,Recebimento titulo AR-0012156
SRC-FIN-IN-0011606,2025-01-22,operating,accounts_receivable,3142.32,0.00,3142.32,Recebimento titulo AR-0012157
SRC-FIN-IN-0011607,2025-02-23,operating,accounts_receivable,2468.43,0.00,2468.43,Recebimento titulo AR-0012158
SRC-FIN-IN-0011608,2025-03-28,operating,accounts_receivable,2486.80,0.00,2486.80,Recebimento titulo AR-0012159
SRC-FIN-IN-0011609,2025-04-27,operating,accounts_receivable,993.01,0.00,993.01,Recebimento titulo AR-0012160
SRC-FIN-IN-0011610,2025-05-12,operating,accounts_receivable,993.01,0.00,993.01,Recebimento titulo AR-0012161
SRC-FIN-IN-0011611,2025-05-27,operating,accounts_receivable,993.01,0.00,993.01,Recebimento titulo AR-0012162
SRC-FIN-IN-0011612,2025-05-27,operating,accounts_receivable,3000.65,0.00,3000.65,Recebimento titulo AR-0012163
SRC-FIN-IN-0011613,2025-06-27,operating,accounts_receivable,2798.26,0.00,2798.26,Recebimento titulo AR-0012164
SRC-FIN-IN-0011614,2025-07-29,operating,accounts_receivable,2818.00,0.00,2818.00,Recebimento titulo AR-0012165
SRC-FIN-IN-0011615,2025-08-29,operating,accounts_receivable,870.20,0.00,870.20,Recebimento titulo AR-0012166
SRC-FIN-IN-0011616,2025-09-13,operating,accounts_receivable,870.20,0.00,870.20,Recebimento titulo AR-0012167
SRC-FIN-IN-0011617,2025-09-28,operating,accounts_receivable,870.20,0.00,870.20,Recebimento titulo AR-0012168
SRC-FIN-IN-0011618,2025-09-30,operating,accounts_receivable,2894.32,0.00,2894.32,Recebimento titulo AR-0012169
SRC-FIN-IN-0011619,2025-11-01,operating,accounts_receivable,2892.40,0.00,2892.40,Recebimento titulo AR-0012170
SRC-FIN-IN-0011620,2026-01-04,operating,accounts_receivable,1703.54,0.00,1703.54,Recebimento titulo AR-0012172
SRC-FIN-IN-0011621,2026-01-19,operating,accounts_receivable,1703.54,0.00,1703.54,Recebimento titulo AR-0012173
SRC-FIN-IN-0011622,2026-02-17,operating,accounts_receivable,3403.42,0.00,3403.42,Recebimento titulo AR-0012174
SRC-FIN-IN-0011623,2026-03-13,operating,accounts_receivable,2685.11,0.00,2685.11,Recebimento titulo AR-0012175
SRC-FIN-IN-0011624,2026-04-15,operating,accounts_receivable,2681.61,0.00,2681.61,Recebimento titulo AR-0012176
SRC-FIN-IN-0011625,2026-05-15,operating,accounts_receivable,1571.74,0.00,1571.74,Recebimento titulo AR-0012177
SRC-FIN-IN-0011626,2026-05-30,operating,accounts_receivable,1571.74,0.00,1571.74,Recebimento titulo AR-0012178
SRC-FIN-IN-0011627,2026-06-17,operating,accounts_receivable,3138.57,0.00,3138.57,Recebimento titulo AR-0012179
SRC-FIN-IN-0011628,2026-07-19,operating,accounts_receivable,2901.16,0.00,2901.16,Recebimento titulo AR-0012180
SRC-FIN-IN-0011629,2026-08-21,operating,accounts_receivable,2934.16,0.00,2934.16,Recebimento titulo AR-0012181
SRC-FIN-IN-0011630,2026-08-25,operating,accounts_receivable,898.09,0.00,898.09,Recebimento titulo AR-0012182
SRC-FIN-IN-0011631,2026-09-09,operating,accounts_receivable,898.09,0.00,898.09,Recebimento titulo AR-0012183
SRC-FIN-IN-0011632,2026-09-24,operating,accounts_receivable,898.09,0.00,898.09,Recebimento titulo AR-0012184
SRC-FIN-IN-0011633,2024-09-15,operating,accounts_receivable,3204.08,0.00,3204.08,Recebimento titulo AR-0012185
SRC-FIN-IN-0011634,2024-10-18,operating,accounts_receivable,3222.78,0.00,3222.78,Recebimento titulo AR-0012186
SRC-FIN-IN-0011635,2024-11-16,operating,accounts_receivable,3241.33,0.00,3241.33,Recebimento titulo AR-0012187
SRC-FIN-IN-0011636,2024-12-18,operating,accounts_receivable,1298.88,0.00,1298.88,Recebimento titulo AR-0012188
SRC-FIN-IN-0011637,2025-01-02,operating,accounts_receivable,1298.88,0.00,1298.88,Recebimento titulo AR-0012189
SRC-FIN-IN-0011638,2025-01-17,operating,accounts_receivable,1298.88,0.00,1298.88,Recebimento titulo AR-0012190
SRC-FIN-IN-0011639,2025-01-18,operating,accounts_receivable,3918.64,0.00,3918.64,Recebimento titulo AR-0012191
SRC-FIN-IN-0011640,2025-02-19,operating,accounts_receivable,3072.21,0.00,3072.21,Recebimento titulo AR-0012192
SRC-FIN-IN-0011641,2025-03-23,operating,accounts_receivable,3089.09,0.00,3089.09,Recebimento titulo AR-0012193
SRC-FIN-IN-0011642,2025-04-21,operating,accounts_receivable,1822.99,0.00,1822.99,Recebimento titulo AR-0012194
SRC-FIN-IN-0011643,2025-05-06,operating,accounts_receivable,1822.99,0.00,1822.99,Recebimento titulo AR-0012195
SRC-FIN-IN-0011644,2025-05-23,operating,accounts_receivable,3713.28,0.00,3713.28,Recebimento titulo AR-0012196
SRC-FIN-IN-0011645,2025-06-24,operating,accounts_receivable,3456.50,0.00,3456.50,Recebimento titulo AR-0012197
SRC-FIN-IN-0011646,2025-08-25,operating,accounts_receivable,1071.07,0.00,1071.07,Recebimento titulo AR-0012199
SRC-FIN-IN-0011647,2025-09-09,operating,accounts_receivable,1071.07,0.00,1071.07,Recebimento titulo AR-0012200
SRC-FIN-IN-0011648,2025-09-24,operating,accounts_receivable,1071.07,0.00,1071.07,Recebimento titulo AR-0012201
SRC-FIN-IN-0011649,2025-09-26,operating,accounts_receivable,3510.48,0.00,3510.48,Recebimento titulo AR-0012202
SRC-FIN-IN-0011650,2025-10-28,operating,accounts_receivable,1658.17,0.00,1658.17,Recebimento titulo AR-0012203
SRC-FIN-IN-0011651,2025-11-28,operating,accounts_receivable,1668.31,0.00,1668.31,Recebimento titulo AR-0012204
SRC-FIN-IN-0011652,2025-12-30,operating,accounts_receivable,990.00,0.00,990.00,Recebimento titulo AR-0012205
SRC-FIN-IN-0011653,2026-01-14,operating,accounts_receivable,990.00,0.00,990.00,Recebimento titulo AR-0012206
SRC-FIN-IN-0011654,2026-02-10,operating,accounts_receivable,1990.89,0.00,1990.89,Recebimento titulo AR-0012207
SRC-FIN-IN-0011655,2026-03-15,operating,accounts_receivable,1560.29,0.00,1560.29,Recebimento titulo AR-0012208
SRC-FIN-IN-0011656,2026-04-17,operating,accounts_receivable,1588.56,0.00,1588.56,Recebimento titulo AR-0012209
SRC-FIN-IN-0011657,2026-05-17,operating,accounts_receivable,936.78,0.00,936.78,Recebimento titulo AR-0012210
SRC-FIN-IN-0011658,2026-06-01,operating,accounts_receivable,936.78,0.00,936.78,Recebimento titulo AR-0012211
SRC-FIN-IN-0011659,2026-06-10,operating,accounts_receivable,1881.79,0.00,1881.79,Recebimento titulo AR-0012212
SRC-FIN-IN-0011660,2026-07-12,operating,accounts_receivable,1749.60,0.00,1749.60,Recebimento titulo AR-0012213
SRC-FIN-IN-0011661,2026-09-15,operating,accounts_receivable,410.79,0.00,410.79,Recebimento titulo AR-0012215
SRC-FIN-IN-0011662,2026-09-30,operating,accounts_receivable,410.79,0.00,410.79,Recebimento titulo AR-0012216
SRC-FIN-IN-0011663,2026-10-15,operating,accounts_receivable,410.79,0.00,410.79,Recebimento titulo AR-0012217
SRC-FIN-IN-0011664,2026-10-30,operating,accounts_receivable,410.79,0.00,410.79,Recebimento titulo AR-0012218
SRC-FIN-IN-0011665,2024-10-08,operating,accounts_receivable,1964.62,0.00,1964.62,Recebimento titulo AR-0012219
SRC-FIN-IN-0011666,2024-11-09,operating,accounts_receivable,1986.61,0.00,1986.61,Recebimento titulo AR-0012220
SRC-FIN-IN-0011667,2024-12-10,operating,accounts_receivable,2008.45,0.00,2008.45,Recebimento titulo AR-0012221
SRC-FIN-IN-0011668,2024-12-15,operating,accounts_receivable,1197.80,0.00,1197.80,Recebimento titulo AR-0012222
SRC-FIN-IN-0011669,2024-12-30,operating,accounts_receivable,1197.80,0.00,1197.80,Recebimento titulo AR-0012223
SRC-FIN-IN-0011670,2025-01-16,operating,accounts_receivable,2452.60,0.00,2452.60,Recebimento titulo AR-0012224
SRC-FIN-IN-0011671,2025-02-15,operating,accounts_receivable,1932.22,0.00,1932.22,Recebimento titulo AR-0012225
SRC-FIN-IN-0011672,2025-03-19,operating,accounts_receivable,1952.14,0.00,1952.14,Recebimento titulo AR-0012226
SRC-FIN-IN-0011673,2025-04-17,operating,accounts_receivable,1157.42,0.00,1157.42,Recebimento titulo AR-0012227
SRC-FIN-IN-0011674,2025-05-02,operating,accounts_receivable,1157.42,0.00,1157.42,Recebimento titulo AR-0012228
SRC-FIN-IN-0011675,2025-05-19,operating,accounts_receivable,2337.91,0.00,2337.91,Recebimento titulo AR-0012229
SRC-FIN-IN-0011676,2025-06-19,operating,accounts_receivable,2214.45,0.00,2214.45,Recebimento titulo AR-0012230
