source_record_id,transaction_date,invoice_id,invoice_line_id,product_external_id,customer_external_id,gross_revenue,tax_amount,discount_amount,return_amount,net_revenue,quantity_sold,cogs_amount
SRC-SALE-006708,2025-07-17,NF-006708,1,PRD-00805,CLI-0004,3845.60,692.21,157.67,30.76,2964.96,4,2485.03
SRC-SALE-006709,2025-08-18,NF-006709,1,PRD-00818,CLI-0005,4215.00,758.70,181.25,33.72,3241.33,5,2741.44
SRC-SALE-006710,2025-09-19,NF-006710,1,PRD-00831,CLI-0006,4224.50,760.41,147.86,38.44,3277.79,6,2765.36
SRC-SALE-006711,2025-10-20,NF-006711,1,PRD-00844,CLI-0007,4233.58,762.04,156.64,43.18,3271.72,7,2789.08
SRC-SALE-006712,2025-11-21,NF-006712,1,PRD-00857,CLI-0008,5005.84,901.05,195.23,56.57,3852.99,8,3318.87
SRC-SALE-006713,2025-12-22,NF-006713,1,PRD-00870,CLI-0009,5015.57,902.80,205.64,62.19,3844.94,9,3346.39
SRC-SALE-006714,2026-01-23,NF-006714,1,PRD-00883,CLI-0010,3917.64,705.18,168.46,52.89,2991.11,1,2630.30
SRC-SALE-006715,2026-02-24,NF-006715,1,PRD-00896,CLI-0011,3924.44,706.40,137.36,57.30,3023.38,2,2651.35
SRC-SALE-006716,2026-03-25,NF-006716,1,PRD-00909,CLI-0012,4614.49,830.61,170.74,72.45,3540.69,3,3136.93
SRC-SALE-006717,2026-04-26,NF-006717,1,PRD-00922,CLI-0013,4621.58,831.88,180.24,77.64,3531.82,4,3161.16
SRC-SALE-006718,2026-05-27,NF-006718,1,PRD-00935,CLI-0014,4285.38,771.37,175.70,76.71,3261.60,5,2949.20
SRC-SALE-006719,2026-06-28,NF-006719,1,PRD-00948,CLI-0015,4291.10,772.40,184.52,81.53,3252.65,6,2971.16
SRC-SALE-006720,2026-07-01,NF-006720,1,PRD-00961,CLI-0001,1847.45,332.54,64.66,37.13,1413.12,7,1286.93
SRC-SALE-006721,2024-08-02,NF-006721,1,PRD-00974,CLI-0002,2185.00,393.30,80.85,17.48,1693.37,8,1311.00
SRC-SALE-006722,2024-09-03,NF-006722,1,PRD-00987,CLI-0003,2220.00,399.60,86.58,17.76,1716.06,9,1341.32
SRC-SALE-006723,2024-10-04,NF-006723,1,PRD-01000,CLI-0004,2255.00,405.90,92.46,18.04,1738.60,1,1371.94
SRC-SALE-006724,2024-11-05,NF-006724,1,PRD-01013,CLI-0005,2702.20,486.40,116.19,21.62,2077.99,2,1655.37
SRC-SALE-006725,2024-12-06,NF-006725,1,PRD-01026,CLI-0006,2743.50,493.83,96.02,21.95,2131.70,3,1692.19
SRC-SALE-006726,2025-01-07,NF-006726,1,PRD-01039,CLI-0007,2171.20,390.82,80.33,17.37,1682.68,4,1348.32
SRC-SALE-006727,2025-02-08,NF-006727,1,PRD-01052,CLI-0008,2203.40,396.61,85.93,17.63,1703.23,5,1377.57
SRC-SALE-006728,2025-03-09,NF-006728,1,PRD-01065,CLI-0009,2624.40,472.39,107.60,21.00,2023.41,6,1651.80
SRC-SALE-006729,2025-04-10,NF-006729,1,PRD-01078,CLI-0010,2662.20,479.20,114.47,21.30,2047.23,7,1686.77
SRC-SALE-006730,2025-05-11,NF-006730,1,PRD-01091,CLI-0011,2500.00,450.00,87.50,20.00,1942.50,8,1594.50
SRC-SALE-006731,2025-06-12,NF-006731,1,PRD-01104,CLI-0012,2535.00,456.30,93.80,20.28,1964.62,9,1627.47
SRC-SALE-006732,2025-07-13,NF-006732,1,PRD-01117,CLI-0013,2364.40,425.59,92.21,18.92,1827.68,1,1527.88
SRC-SALE-006733,2025-08-14,NF-006733,1,PRD-01130,CLI-0014,2605.00,468.90,106.81,20.84,2008.45,2,1694.29
SRC-SALE-006734,2025-09-15,NF-006734,1,PRD-01143,CLI-0015,2624.16,472.35,112.84,23.88,2015.09,3,1717.78
SRC-SALE-006735,2025-10-16,NF-006735,1,PRD-01156,CLI-0416,2642.90,475.72,92.50,26.96,2047.72,4,1741.14
SRC-SALE-006736,2025-11-17,NF-006736,1,PRD-01169,CLI-0433,3140.24,565.24,116.19,35.48,2423.33,5,2081.98
SRC-SALE-006737,2025-12-18,NF-006737,1,PRD-01182,CLI-0450,3161.36,569.04,123.29,39.20,2429.83,6,2109.26
SRC-SALE-006738,2026-01-19,NF-006738,1,PRD-01195,CLI-0467,2480.87,446.56,101.72,33.49,1899.10,7,1665.66
SRC-SALE-006739,2026-02-20,NF-006739,1,PRD-01208,CLI-0484,2496.57,449.38,107.35,36.45,1903.39,8,1686.68
SRC-SALE-006740,2026-03-21,NF-006740,1,PRD-01221,CLI-0501,2948.72,530.77,103.21,46.29,2268.45,9,2004.54
SRC-SALE-006741,2026-04-22,NF-006741,1,PRD-01234,CLI-0518,2966.24,533.92,109.75,49.83,2272.74,1,2028.91
SRC-SALE-006742,2026-05-23,NF-006742,1,PRD-01247,CLI-0535,2762.32,497.22,107.73,49.45,2107.92,2,1901.03
SRC-SALE-006743,2026-06-24,NF-006743,1,PRD-01260,CLI-0552,2777.70,499.99,113.89,52.78,2111.04,3,1923.28
SRC-SALE-006744,2026-07-25,NF-006744,1,PRD-01273,CLI-0569,2569.25,462.47,110.48,51.64,1944.66,4,1789.74
SRC-SALE-006745,2024-08-26,NF-006745,1,PRD-01286,CLI-0586,3025.00,544.50,105.88,24.20,2350.42,5,1815.00
SRC-SALE-006746,2024-09-27,NF-006746,1,PRD-01299,CLI-0603,3060.00,550.80,113.22,24.48,2371.50,6,1848.85
SRC-SALE-006747,2024-10-28,NF-006747,1,PRD-01312,CLI-0620,3095.00,557.10,120.71,24.76,2392.43,7,1883.00
SRC-SALE-006748,2024-11-01,NF-006748,1,PRD-01325,CLI-0017,3693.40,664.81,151.43,29.55,2847.61,8,2262.58
SRC-SALE-006749,2024-12-02,NF-006749,1,PRD-01338,CLI-0034,3734.70,672.25,160.59,29.88,2871.98,9,2303.56
SRC-SALE-006750,2025-01-03,NF-006750,1,PRD-00001,CLI-0051,2944.00,529.92,103.04,23.55,2287.49,1,1828.22
SRC-SALE-006751,2025-02-04,NF-006751,1,PRD-00014,CLI-0068,2976.20,535.72,110.12,23.81,2306.55,2,1860.72
SRC-SALE-006752,2025-03-05,NF-006752,1,PRD-00027,CLI-0085,3531.60,635.69,137.73,28.25,2729.93,3,2222.79
SRC-SALE-006753,2025-04-06,NF-006753,1,PRD-00040,CLI-0102,3569.40,642.49,146.35,28.56,2752.00,4,2261.57
SRC-SALE-006754,2025-05-07,NF-006754,1,PRD-00053,CLI-0119,3340.00,601.20,143.62,26.72,2568.46,5,2130.25
SRC-SALE-006755,2025-06-08,NF-006755,1,PRD-00066,CLI-0136,3375.00,607.50,118.13,27.00,2622.37,6,2166.75
SRC-SALE-006756,2025-07-09,NF-006756,1,PRD-00079,CLI-0153,3137.20,564.70,116.08,25.10,2431.32,7,2027.26
SRC-SALE-006757,2025-08-10,NF-006757,1,PRD-00092,CLI-0170,3445.00,620.10,134.36,27.56,2662.98,8,2240.63
SRC-SALE-006758,2025-09-11,NF-006758,1,PRD-00105,CLI-0187,3459.12,622.64,141.82,31.48,2663.18,9,2264.34
SRC-SALE-006759,2025-10-12,NF-006759,1,PRD-00118,CLI-0204,3472.82,625.11,149.33,35.42,2662.96,1,2287.89
SRC-SALE-006760,2025-11-13,NF-006760,1,PRD-00131,CLI-0221,4113.60,740.45,143.98,46.48,3182.69,2,2727.32
SRC-SALE-006761,2025-12-14,NF-006761,1,PRD-00144,CLI-0238,4128.77,743.18,152.76,51.20,3181.63,3,2754.72
SRC-SALE-006762,2026-01-15,NF-006762,1,PRD-00157,CLI-0255,3230.49,581.49,125.99,43.61,2479.40,4,2168.95
SRC-SALE-006763,2026-02-16,NF-006763,1,PRD-00170,CLI-0272,3241.55,583.48,132.90,47.33,2477.84,5,2189.99
SRC-SALE-006764,2026-03-17,NF-006764,1,PRD-00183,CLI-0289,3817.82,687.21,164.17,59.94,2906.50,6,2595.35
SRC-SALE-006765,2026-04-18,NF-006765,1,PRD-00196,CLI-0306,3829.90,689.38,134.05,64.34,2942.13,7,2619.65
SRC-SALE-006766,2026-05-19,NF-006766,1,PRD-00209,CLI-0323,3556.96,640.25,131.61,63.67,2721.43,8,2447.90
SRC-SALE-006767,2026-06-20,NF-006767,1,PRD-00222,CLI-0340,3567.30,642.11,139.12,67.78,2718.29,9,2470.00
SRC-SALE-006768,2026-07-21,NF-006768,1,PRD-00235,CLI-0357,3291.04,592.39,134.93,66.15,2497.57,1,2292.54
SRC-SALE-006769,2024-08-22,NF-006769,1,PRD-00248,CLI-0374,3865.00,695.70,166.20,30.92,2972.18,2,2319.00
SRC-SALE-006770,2024-09-23,NF-006770,1,PRD-00261,CLI-0391,3900.00,702.00,136.50,31.20,3030.30,3,2356.38
SRC-SALE-006771,2024-10-24,NF-006771,1,PRD-00274,CLI-0408,3935.00,708.30,145.60,31.48,3049.62,4,2394.05
SRC-SALE-006772,2024-11-25,NF-006772,1,PRD-00287,CLI-0425,4684.60,843.23,182.70,37.48,3621.19,5,2869.79
SRC-SALE-006773,2024-12-26,NF-006773,1,PRD-00300,CLI-0442,4725.90,850.66,193.76,37.81,3643.67,6,2914.94
SRC-SALE-006774,2025-01-27,NF-006774,1,PRD-00313,CLI-0459,3716.80,669.02,159.82,29.73,2858.23,7,2308.13
SRC-SALE-006775,2025-02-28,NF-006775,1,PRD-00326,CLI-0476,3749.00,674.82,131.22,29.99,2912.97,8,2343.87
SRC-SALE-006776,2025-03-01,NF-006776,1,PRD-00339,CLI-0493,4438.80,798.98,164.24,35.51,3440.07,9,2793.78
SRC-SALE-006777,2025-04-02,NF-006777,1,PRD-00352,CLI-0510,4476.60,805.79,174.59,35.81,3460.41,1,2836.37
SRC-SALE-006778,2025-05-03,NF-006778,1,PRD-00365,CLI-0527,4180.00,752.40,171.38,33.44,3222.78,2,2666.00
SRC-SALE-006779,2025-06-04,NF-006779,1,PRD-00378,CLI-0544,4215.00,758.70,181.25,33.72,3241.33,3,2706.03
SRC-SALE-006780,2025-07-05,NF-006780,1,PRD-00391,CLI-0561,3910.00,703.80,136.85,31.28,3038.07,4,2526.64
SRC-SALE-006781,2025-08-06,NF-006781,1,PRD-00404,CLI-0578,4285.00,771.30,158.55,34.28,3320.87,5,2786.96
SRC-SALE-006782,2025-09-07,NF-006782,1,PRD-00417,CLI-0595,4294.08,772.93,167.47,39.08,3314.60,6,2810.90
SRC-SALE-006783,2025-10-08,NF-006783,1,PRD-00430,CLI-0612,4302.74,774.49,176.41,43.89,3307.95,7,2834.65
SRC-SALE-006784,2025-11-09,NF-006784,1,PRD-00443,CLI-0009,5086.96,915.65,218.74,57.48,3895.09,8,3372.65
SRC-SALE-006785,2025-12-10,NF-006785,1,PRD-00456,CLI-0026,5096.18,917.31,178.37,63.19,3937.31,9,3400.17
SRC-SALE-006786,2026-01-11,NF-006786,1,PRD-00469,CLI-0043,3980.10,716.42,147.26,53.73,3062.69,1,2672.24
SRC-SALE-006787,2026-02-12,NF-006787,1,PRD-00482,CLI-0060,3986.53,717.58,155.47,58.20,3055.28,2,2693.30
SRC-SALE-006788,2026-03-13,NF-006788,1,PRD-00495,CLI-0077,4686.92,843.65,192.16,73.58,3577.53,3,3186.17
SRC-SALE-006789,2026-04-14,NF-006789,1,PRD-00508,CLI-0094,4693.55,844.84,201.82,78.85,3568.04,4,3210.39
SRC-SALE-006790,2026-05-15,NF-006790,1,PRD-00521,CLI-0111,2033.90,366.10,71.19,36.41,1560.20,5,1399.73
SRC-SALE-006791,2026-06-16,NF-006791,1,PRD-00534,CLI-0128,2053.90,369.70,75.99,39.02,1569.19,6,1422.12
SRC-SALE-006792,2026-07-17,NF-006792,1,PRD-00547,CLI-0145,1907.60,343.37,74.40,38.34,1451.49,7,1328.83
SRC-SALE-006793,2024-08-18,NF-006793,1,PRD-00560,CLI-0162,2255.00,405.90,92.46,18.04,1738.60,8,1353.00
SRC-SALE-006794,2024-09-19,NF-006794,1,PRD-00573,CLI-0179,2290.00,412.20,98.47,18.32,1761.01,9,1383.62
SRC-SALE-006795,2024-10-20,NF-006795,1,PRD-00586,CLI-0196,2325.00,418.50,81.38,18.60,1806.52,1,1414.53
SRC-SALE-006796,2024-11-21,NF-006796,1,PRD-00599,CLI-0213,2784.80,501.26,103.04,22.28,2158.22,2,1705.97
SRC-SALE-006797,2024-12-22,NF-006797,1,PRD-00612,CLI-0230,2826.10,508.70,110.22,22.61,2184.57,3,1743.14
SRC-SALE-006798,2025-01-23,NF-006798,1,PRD-00625,CLI-0247,2235.60,402.41,91.66,17.88,1723.65,4,1388.31
SRC-SALE-006799,2025-02-24,NF-006799,1,PRD-00638,CLI-0264,2267.80,408.20,97.52,18.14,1743.94,5,1417.83
SRC-SALE-006800,2025-03-25,NF-006800,1,PRD-00651,CLI-0006,2700.00,486.00,94.50,21.60,2097.90,6,1699.38
SRC-SALE-006801,2025-04-26,NF-006801,1,PRD-00664,CLI-0007,2737.80,492.80,101.30,21.90,2121.80,7,1734.67
SRC-SALE-006802,2025-05-27,NF-006802,1,PRD-00677,CLI-0008,2570.00,462.60,100.23,20.56,1986.61,8,1639.15
SRC-SALE-006803,2025-06-28,NF-006803,1,PRD-00690,CLI-0009,2605.00,468.90,106.81,20.84,2008.45,9,1672.41
SRC-SALE-006804,2025-07-01,NF-006804,1,PRD-00703,CLI-0010,2428.80,437.18,104.44,19.43,1867.75,1,1569.49
SRC-SALE-006805,2025-08-02,NF-006805,1,PRD-00716,CLI-0011,2675.00,481.50,93.63,21.40,2078.47,2,1739.82
SRC-SALE-006806,2025-09-03,NF-006806,1,PRD-00729,CLI-0012,2693.74,484.87,99.67,24.51,2084.69,3,1763.32
SRC-SALE-006807,2025-10-04,NF-006807,1,PRD-00742,CLI-0013,2712.06,488.17,105.77,27.66,2090.46,4,1786.71
SRC-SALE-006808,2025-11-05,NF-006808,1,PRD-00755,CLI-0014,3221.35,579.84,132.08,36.40,2473.03,5,2135.76
SRC-SALE-006809,2025-12-06,NF-006809,1,PRD-00768,CLI-0015,3241.98,583.56,139.41,40.20,2478.81,6,2163.05
SRC-SALE-006810,2026-01-07,NF-006810,1,PRD-00781,CLI-0001,2543.34,457.80,89.02,34.34,1962.18,7,1707.60
SRC-SALE-006811,2026-02-08,NF-006811,1,PRD-00794,CLI-0002,2558.65,460.56,94.67,37.36,1966.06,8,1728.62
SRC-SALE-006812,2026-03-09,NF-006812,1,PRD-00807,CLI-0003,3021.15,543.81,117.82,47.43,2312.09,9,2053.78
SRC-SALE-006813,2026-04-10,NF-006813,1,PRD-00820,CLI-0004,3038.21,546.88,124.57,51.04,2315.72,1,2078.14
SRC-SALE-006814,2026-05-11,NF-006814,1,PRD-00833,CLI-0005,2828.54,509.14,121.63,50.63,2147.14,2,1946.60
SRC-SALE-006815,2026-06-12,NF-006815,1,PRD-00846,CLI-0006,2843.50,511.83,99.52,54.03,2178.12,3,1968.84
SRC-SALE-006816,2026-07-13,NF-006816,1,PRD-00859,CLI-0007,2629.40,473.29,97.29,52.85,2005.97,4,1831.64
SRC-SALE-006817,2024-08-14,NF-006817,1,PRD-00872,CLI-0008,3095.00,557.10,120.71,24.76,2392.43,5,1857.00
SRC-SALE-006818,2024-09-15,NF-006818,1,PRD-00885,CLI-0009,3130.00,563.40,128.33,25.04,2413.23,6,1891.15
SRC-SALE-006819,2024-10-16,NF-006819,1,PRD-00898,CLI-0010,3165.00,569.70,136.10,25.32,2433.88,7,1925.59
SRC-SALE-006820,2024-11-17,NF-006820,1,PRD-00911,CLI-0011,3776.00,679.68,132.16,30.21,2933.95,8,2313.18
SRC-SALE-006821,2024-12-18,NF-006821,1,PRD-00924,CLI-0012,3817.30,687.11,141.24,30.54,2958.41,9,2354.51
SRC-SALE-006822,2025-01-19,NF-006822,1,PRD-00937,CLI-0013,3008.40,541.51,117.33,24.07,2325.49,1,1868.22
SRC-SALE-006823,2025-02-20,NF-006823,1,PRD-00950,CLI-0014,3040.60,547.31,124.66,24.32,2344.31,2,1900.98
SRC-SALE-006824,2025-03-21,NF-006824,1,PRD-00963,CLI-0015,3607.20,649.30,155.11,28.86,2773.93,3,2270.37
SRC-SALE-006825,2025-04-22,NF-006825,1,PRD-00976,CLI-0001,3645.00,656.10,127.58,29.16,2832.16,4,2309.47
SRC-SALE-006826,2025-05-23,NF-006826,1,PRD-00989,CLI-0002,3410.00,613.80,126.17,27.28,2642.75,5,2174.90
SRC-SALE-006827,2025-06-24,NF-006827,1,PRD-01002,CLI-0003,3445.00,620.10,134.36,27.56,2662.98,6,2211.69
SRC-SALE-006828,2025-07-25,NF-006828,1,PRD-01015,CLI-0004,3201.60,576.29,131.27,25.61,2468.43,7,2068.87
SRC-SALE-006829,2025-08-26,NF-006829,1,PRD-01028,CLI-0005,3515.00,632.70,151.15,28.12,2703.03,8,2286.16
SRC-SALE-006830,2025-09-27,NF-006830,1,PRD-01041,CLI-0006,3528.70,635.17,123.50,32.11,2737.92,9,2309.89
SRC-SALE-006831,2025-10-28,NF-006831,1,PRD-01054,CLI-0007,3541.98,637.56,131.05,36.13,2737.24,1,2333.46
SRC-SALE-006832,2025-11-01,NF-006832,1,PRD-01067,CLI-0008,4194.71,755.05,163.59,47.40,3228.67,2,2781.09
SRC-SALE-006833,2025-12-02,NF-006833,1,PRD-01080,CLI-0009,4209.39,757.69,172.58,52.20,3226.92,3,2808.51
SRC-SALE-006834,2026-01-03,NF-006834,1,PRD-01093,CLI-0010,3292.96,592.73,141.60,44.45,2514.18,4,2210.89
SRC-SALE-006835,2026-02-04,NF-006835,1,PRD-01106,CLI-0256,3303.63,594.65,115.63,48.23,2545.12,5,2231.93
SRC-SALE-006836,2026-03-05,NF-006836,1,PRD-01119,CLI-0273,3890.25,700.25,143.94,61.08,2984.98,6,2644.59
SRC-SALE-006837,2026-04-06,NF-006837,1,PRD-01132,CLI-0290,3901.87,702.34,152.17,65.55,2981.81,7,2668.88
SRC-SALE-006838,2026-05-07,NF-006838,1,PRD-01145,CLI-0307,3623.18,652.17,148.55,64.85,2757.61,8,2493.47
SRC-SALE-006839,2026-06-08,NF-006839,1,PRD-01158,CLI-0324,3633.10,653.96,156.22,69.03,2753.89,9,2515.56
SRC-SALE-006840,2026-07-09,NF-006840,1,PRD-01171,CLI-0341,3351.19,603.21,117.29,67.36,2563.33,1,2334.44
SRC-SALE-006841,2024-08-10,NF-006841,1,PRD-01184,CLI-0358,3935.00,708.30,145.60,31.48,3049.62,2,2361.00
SRC-SALE-006842,2024-09-11,NF-006842,1,PRD-01197,CLI-0375,3970.00,714.60,154.83,31.76,3068.81,3,2398.67
SRC-SALE-006843,2024-10-12,NF-006843,1,PRD-01210,CLI-0392,4005.00,720.90,164.21,32.04,3087.85,4,2436.64
SRC-SALE-006844,2024-11-13,NF-006844,1,PRD-01223,CLI-0409,4767.20,858.10,204.99,38.14,3665.97,5,2920.39
SRC-SALE-006845,2024-12-14,NF-006845,1,PRD-01236,CLI-0426,4808.50,865.53,168.30,38.47,3736.20,6,2965.88
SRC-SALE-006846,2025-01-15,NF-006846,1,PRD-01249,CLI-0443,3781.20,680.62,139.90,30.25,2930.43,7,2348.13
SRC-SALE-006847,2025-02-16,NF-006847,1,PRD-01262,CLI-0460,3813.40,686.41,148.72,30.51,2947.76,8,2384.14
SRC-SALE-006848,2025-03-17,NF-006848,1,PRD-01275,CLI-0477,4514.40,812.59,185.09,36.12,3480.60,9,2841.36
SRC-SALE-006849,2025-04-18,NF-006849,1,PRD-01288,CLI-0494,4552.20,819.40,195.74,36.42,3500.64,1,2884.27
SRC-SALE-006850,2025-05-19,NF-006850,1,PRD-01301,CLI-0511,4250.00,765.00,148.75,34.00,3302.25,2,2710.65
SRC-SALE-006851,2025-06-20,NF-006851,1,PRD-01314,CLI-0528,4285.00,771.30,158.55,34.28,3320.87,3,2750.97
SRC-SALE-006852,2025-07-21,NF-006852,1,PRD-01327,CLI-0545,3974.40,715.39,155.00,31.80,3072.21,4,2568.26
SRC-SALE-006853,2025-08-22,NF-006853,1,PRD-01340,CLI-0562,4355.00,783.90,178.56,34.84,3357.70,5,2832.49
SRC-SALE-006854,2025-09-23,NF-006854,1,PRD-00003,CLI-0579,4363.66,785.46,187.64,39.71,3350.85,6,2856.45
SRC-SALE-006855,2025-10-24,NF-006855,1,PRD-00016,CLI-0596,4371.90,786.94,153.02,44.59,3387.35,7,2880.21
SRC-SALE-006856,2025-11-25,NF-006856,1,PRD-00029,CLI-0613,5168.07,930.25,191.22,58.40,3988.20,8,3426.43
SRC-SALE-006857,2025-12-26,NF-006857,1,PRD-00042,CLI-0010,5176.80,931.82,201.90,64.19,3978.89,9,3453.96
SRC-SALE-006858,2026-01-27,NF-006858,1,PRD-00055,CLI-0027,4042.57,727.66,165.75,54.57,3094.59,1,2714.18
SRC-SALE-006859,2026-02-28,NF-006859,1,PRD-00068,CLI-0044,4048.61,728.75,174.09,59.11,3086.66,2,2735.24
SRC-SALE-006860,2026-03-01,NF-006860,1,PRD-00081,CLI-0061,2224.48,400.41,77.86,34.92,1711.29,3,1512.20
SRC-SALE-006861,2026-04-02,NF-006861,1,PRD-00094,CLI-0078,2246.53,404.38,83.12,37.74,1721.29,4,1536.63
SRC-SALE-006862,2026-05-03,NF-006862,1,PRD-00107,CLI-0095,2100.12,378.02,81.90,37.59,1602.61,5,1445.30
SRC-SALE-006863,2026-06-04,NF-006863,1,PRD-00120,CLI-0112,2119.70,381.55,86.91,40.27,1610.97,6,1467.68
SRC-SALE-006864,2026-07-05,NF-006864,1,PRD-00133,CLI-0129,1967.75,354.20,84.61,39.55,1489.39,7,1370.73
SRC-SALE-006865,2024-08-06,NF-006865,1,PRD-00146,CLI-0146,2325.00,418.50,81.38,18.60,1806.52,8,1395.00
SRC-SALE-006866,2024-09-07,NF-006866,1,PRD-00159,CLI-0163,2360.00,424.80,87.32,18.88,1829.00,9,1425.91
SRC-SALE-006867,2024-10-08,NF-006867,1,PRD-00172,CLI-0180,2395.00,431.10,93.41,19.16,1851.33,1,1457.12
SRC-SALE-006868,2024-11-09,NF-006868,1,PRD-00185,CLI-0197,2867.40,516.13,117.56,22.94,2210.77,2,1756.57
SRC-SALE-006869,2024-12-10,NF-006869,1,PRD-00198,CLI-0214,2908.70,523.57,125.07,23.27,2236.79,3,1794.09
SRC-SALE-006870,2025-01-11,NF-006870,1,PRD-00211,CLI-0231,2300.00,414.00,80.50,18.40,1787.10,4,1428.30
SRC-SALE-006871,2025-02-12,NF-006871,1,PRD-00224,CLI-0248,2332.20,419.80,86.29,18.66,1807.45,5,1458.09
SRC-SALE-006872,2025-03-13,NF-006872,1,PRD-00237,CLI-0265,2775.60,499.61,108.25,22.20,2145.54,6,1746.96
SRC-SALE-006873,2025-04-14,NF-006873,1,PRD-00250,CLI-0282,2813.40,506.41,115.35,22.51,2169.13,7,1782.57
SRC-SALE-006874,2025-05-15,NF-006874,1,PRD-00263,CLI-0299,2640.00,475.20,113.52,21.12,2030.16,8,1683.79
SRC-SALE-006875,2025-06-16,NF-006875,1,PRD-00276,CLI-0316,2675.00,481.50,93.63,21.40,2078.47,9,1717.35
SRC-SALE-006876,2025-07-17,NF-006876,1,PRD-00289,CLI-0333,2493.20,448.78,92.25,19.95,1932.22,1,1611.11
SRC-SALE-006877,2025-08-18,NF-006877,1,PRD-00302,CLI-0350,2745.00,494.10,107.06,21.96,2121.88,2,1785.35
SRC-SALE-006878,2025-09-19,NF-006878,1,PRD-00315,CLI-0367,2763.32,497.40,113.30,25.15,2127.47,3,1808.87
SRC-SALE-006879,2025-10-20,NF-006879,1,PRD-00328,CLI-0384,2781.22,500.62,119.59,28.37,2132.64,4,1832.27
SRC-SALE-006880,2025-11-21,NF-006880,1,PRD-00341,CLI-0401,3302.47,594.44,115.59,37.32,2555.12,5,2189.54
SRC-SALE-006881,2025-12-22,NF-006881,1,PRD-00354,CLI-0418,3322.60,598.07,122.94,41.20,2560.39,6,2216.84
SRC-SALE-006882,2026-01-23,NF-006882,1,PRD-00367,CLI-0435,2605.81,469.05,101.63,35.18,1999.95,7,1749.54
SRC-SALE-006883,2026-02-24,NF-006883,1,PRD-00380,CLI-0452,2620.73,471.73,107.45,38.26,2003.29,8,1770.57
SRC-SALE-006884,2026-03-25,NF-006884,1,PRD-00393,CLI-0469,3093.57,556.84,133.02,48.57,2355.14,9,2103.01
SRC-SALE-006885,2026-04-26,NF-006885,1,PRD-00406,CLI-0486,3110.18,559.83,108.86,52.25,2389.24,1,2127.36
SRC-SALE-006886,2026-05-27,NF-006886,1,PRD-00419,CLI-0503,2894.76,521.06,107.11,51.82,2214.77,2,1992.17
SRC-SALE-006887,2026-06-28,NF-006887,1,PRD-00432,CLI-0520,2909.30,523.67,113.46,55.28,2216.89,3,2014.40
SRC-SALE-006888,2026-07-01,NF-006888,1,PRD-00445,CLI-0537,2689.55,484.12,110.27,54.06,2041.10,4,1873.54
SRC-SALE-006889,2024-08-02,NF-006889,1,PRD-00458,CLI-0554,3165.00,569.70,136.10,25.32,2433.88,5,1899.00
SRC-SALE-006890,2024-09-03,NF-006890,1,PRD-00471,CLI-0571,3200.00,576.00,112.00,25.60,2486.40,6,1933.44
SRC-SALE-006891,2024-10-04,NF-006891,1,PRD-00484,CLI-0588,3235.00,582.30,119.70,25.88,2507.12,7,1968.17
SRC-SALE-006892,2024-11-05,NF-006892,1,PRD-00497,CLI-0605,3858.60,694.55,150.49,30.87,2982.69,8,2363.78
SRC-SALE-006893,2024-12-06,NF-006893,1,PRD-00510,CLI-0002,3899.90,701.98,159.90,31.20,3006.82,9,2405.46
SRC-SALE-006894,2025-01-07,NF-006894,1,PRD-00523,CLI-0019,3072.80,553.10,132.13,24.58,2362.99,1,1908.21
SRC-SALE-006895,2025-02-08,NF-006895,1,PRD-00536,CLI-0036,3105.00,558.90,108.68,24.84,2412.58,2,1941.25
SRC-SALE-006896,2025-03-09,NF-006896,1,PRD-00549,CLI-0053,3682.80,662.90,136.26,29.46,2854.18,3,2317.95
SRC-SALE-006897,2025-04-10,NF-006897,1,PRD-00562,CLI-0070,3720.60,669.71,145.10,29.76,2876.03,4,2357.37
SRC-SALE-006898,2025-05-11,NF-006898,1,PRD-00575,CLI-0087,3480.00,626.40,142.68,27.84,2683.08,5,2219.54
SRC-SALE-006899,2025-06-12,NF-006899,1,PRD-00588,CLI-0104,3515.00,632.70,151.15,28.12,2703.03,6,2256.63
SRC-SALE-006900,2025-07-13,NF-006900,1,PRD-00601,CLI-0001,3266.00,587.88,114.31,26.13,2537.68,7,2110.49
SRC-SALE-006901,2025-08-14,NF-006901,1,PRD-00614,CLI-0002,3585.00,645.30,132.65,28.68,2778.37,8,2331.68
SRC-SALE-006902,2025-09-15,NF-006902,1,PRD-00627,CLI-0003,3598.28,647.69,140.33,32.74,2777.52,9,2355.43
SRC-SALE-006903,2025-10-16,NF-006903,1,PRD-00640,CLI-0004,3611.14,650.01,148.06,36.83,2776.24,1,2379.02
SRC-SALE-006904,2025-11-17,NF-006904,1,PRD-00653,CLI-0005,4275.82,769.65,183.86,48.32,3273.99,2,2834.87
SRC-SALE-006905,2025-12-18,NF-006905,1,PRD-00666,CLI-0006,4290.01,772.20,150.15,53.20,3314.46,3,2862.29
SRC-SALE-006906,2026-01-19,NF-006906,1,PRD-00679,CLI-0007,3355.42,603.98,124.15,45.30,2581.99,4,2252.83
SRC-SALE-006907,2026-02-20,NF-006907,1,PRD-00692,CLI-0008,3365.71,605.83,131.26,49.14,2579.48,5,2273.87
SRC-SALE-006908,2026-03-21,NF-006908,1,PRD-00705,CLI-0009,3962.67,713.28,162.47,62.21,3024.71,6,2693.82
