receipt_id,receivable_id,customer_external_id,received_date,amount_received,payment_method
RC-0011333,AR-0011872,CLI-0007,2025-12-10,2737.24,Boleto
RC-0011334,AR-0011873,CLI-0008,2025-12-15,1614.34,PIX
RC-0011335,AR-0011874,CLI-0008,2025-12-30,1614.34,PIX
RC-0011336,AR-0011875,CLI-0009,2026-01-28,3226.92,Transferencia
RC-0011337,AR-0011876,CLI-0010,2026-02-21,2514.18,Boleto
RC-0011338,AR-0011877,CLI-0011,2026-03-26,2545.12,PIX
RC-0011339,AR-0011878,CLI-0012,2026-04-25,1492.49,Transferencia
RC-0011340,AR-0011879,CLI-0012,2026-05-10,1492.49,Transferencia
RC-0011341,AR-0011881,CLI-0014,2026-06-29,2757.61,PIX
RC-0011342,AR-0011882,CLI-0015,2026-08-01,2753.89,Transferencia
RC-0011343,AR-0011883,CLI-0001,2026-09-02,640.83,Boleto
RC-0011344,AR-0011884,CLI-0001,2026-09-17,640.83,Boleto
RC-0011345,AR-0011885,CLI-0001,2026-10-02,640.83,Boleto
RC-0011346,AR-0011886,CLI-0001,2026-10-17,640.83,Boleto
RC-0011347,AR-0011887,CLI-0002,2024-09-23,3049.62,PIX
RC-0011348,AR-0011888,CLI-0003,2024-10-26,3068.81,Transferencia
RC-0011349,AR-0011889,CLI-0004,2024-11-24,3087.85,Boleto
RC-0011350,AR-0011890,CLI-0005,2024-12-26,1832.98,PIX
RC-0011351,AR-0011891,CLI-0005,2025-01-10,1832.98,PIX
RC-0011352,AR-0011892,CLI-0006,2025-01-26,3736.20,Transferencia
RC-0011353,AR-0011893,CLI-0007,2025-02-27,2930.43,Boleto
RC-0011354,AR-0011894,CLI-0008,2025-03-31,2947.76,PIX
RC-0011355,AR-0011895,CLI-0009,2025-04-29,1740.30,Transferencia
RC-0011356,AR-0011896,CLI-0009,2025-05-14,1740.30,Transferencia
RC-0011357,AR-0011897,CLI-0010,2025-05-31,3500.64,Boleto
RC-0011358,AR-0011898,CLI-0011,2025-07-02,3302.25,PIX
RC-0011359,AR-0011899,CLI-0012,2025-08-04,3320.87,Transferencia
RC-0011360,AR-0011900,CLI-0013,2025-09-14,1024.07,Boleto
RC-0011361,AR-0011901,CLI-0013,2025-09-29,1024.07,Boleto
RC-0011362,AR-0011902,CLI-0013,2025-10-14,1024.07,Boleto
RC-0011363,AR-0011903,CLI-0014,2025-10-04,3357.70,PIX
RC-0011364,AR-0011904,CLI-0015,2025-11-05,3350.85,Transferencia
RC-0011365,AR-0011905,CLI-0016,2025-12-06,3387.35,Boleto
RC-0011366,AR-0011906,CLI-0033,2026-01-07,1994.10,PIX
RC-0011367,AR-0011907,CLI-0033,2026-01-22,1994.10,PIX
RC-0011368,AR-0011908,CLI-0050,2026-02-18,3978.89,Transferencia
RC-0011369,AR-0011909,CLI-0067,2026-03-23,3094.59,Boleto
RC-0011370,AR-0011910,CLI-0084,2026-04-25,3086.66,PIX
RC-0011371,AR-0011911,CLI-0101,2026-04-27,570.43,Transferencia
RC-0011372,AR-0011912,CLI-0101,2026-05-12,570.43,Transferencia
RC-0011373,AR-0011913,CLI-0101,2026-05-27,570.43,Transferencia
RC-0011374,AR-0011914,CLI-0118,2026-05-21,1721.29,Boleto
RC-0011375,AR-0011915,CLI-0135,2026-06-22,1602.61,PIX
RC-0011376,AR-0011916,CLI-0152,2026-07-25,1610.97,Transferencia
RC-0011377,AR-0011920,CLI-0186,2024-09-18,1806.52,PIX
RC-0011378,AR-0011921,CLI-0203,2024-10-20,1829.00,Transferencia
RC-0011379,AR-0011922,CLI-0220,2024-11-20,1851.33,Boleto
RC-0011380,AR-0011923,CLI-0237,2024-12-23,1105.38,PIX
RC-0011381,AR-0011924,CLI-0237,2025-01-07,1105.38,PIX
RC-0011382,AR-0011925,CLI-0254,2025-01-24,2236.79,Transferencia
RC-0011383,AR-0011926,CLI-0271,2025-02-23,1787.10,Boleto
RC-0011384,AR-0011927,CLI-0288,2025-03-27,1807.45,PIX
RC-0011385,AR-0011928,CLI-0305,2025-04-25,1072.77,Transferencia
RC-0011386,AR-0011929,CLI-0305,2025-05-10,1072.77,Transferencia
RC-0011387,AR-0011930,CLI-0322,2025-05-27,2169.13,Boleto
RC-0011388,AR-0011931,CLI-0339,2025-06-27,2030.16,PIX
RC-0011389,AR-0011932,CLI-0356,2025-07-29,2078.47,Transferencia
RC-0011390,AR-0011933,CLI-0373,2025-08-29,644.07,Boleto
RC-0011391,AR-0011934,CLI-0373,2025-09-13,644.07,Boleto
RC-0011392,AR-0011935,CLI-0373,2025-09-28,644.07,Boleto
RC-0011393,AR-0011937,CLI-0407,2025-11-03,2127.47,Transferencia
RC-0011394,AR-0011938,CLI-0424,2025-12-02,2132.64,Boleto
RC-0011395,AR-0011939,CLI-0441,2026-01-03,851.71,PIX
RC-0011396,AR-0011940,CLI-0441,2026-01-18,851.71,PIX
RC-0011397,AR-0011941,CLI-0441,2026-02-02,851.71,PIX
RC-0011398,AR-0011942,CLI-0458,2026-02-11,2560.39,Transferencia
RC-0011399,AR-0011943,CLI-0475,2026-03-16,1999.95,Boleto
RC-0011400,AR-0011944,CLI-0492,2026-04-18,2003.29,PIX
RC-0011401,AR-0011945,CLI-0509,2026-05-18,1177.57,Transferencia
RC-0011402,AR-0011946,CLI-0509,2026-06-02,1177.57,Transferencia
RC-0011403,AR-0011947,CLI-0526,2026-06-20,2389.24,Boleto
RC-0011404,AR-0011948,CLI-0543,2026-07-22,2214.77,PIX
RC-0011405,AR-0011949,CLI-0560,2026-08-24,2216.89,Transferencia
RC-0011406,AR-0011950,CLI-0577,2026-08-19,680.37,Boleto
RC-0011407,AR-0011951,CLI-0577,2026-09-03,680.37,Boleto
RC-0011408,AR-0011952,CLI-0577,2026-09-18,680.37,Boleto
RC-0011409,AR-0011953,CLI-0594,2024-09-14,2433.88,PIX
RC-0011410,AR-0011954,CLI-0611,2024-10-30,2486.40,Transferencia
RC-0011411,AR-0011955,CLI-0008,2024-11-16,2507.12,Boleto
RC-0011412,AR-0011956,CLI-0025,2024-12-18,1491.34,PIX
RC-0011413,AR-0011957,CLI-0025,2025-01-02,1491.34,PIX
RC-0011414,AR-0011958,CLI-0042,2025-01-18,3006.82,Transferencia
RC-0011415,AR-0011959,CLI-0059,2025-02-19,2362.99,Boleto
RC-0011416,AR-0011960,CLI-0076,2025-03-24,2412.58,PIX
RC-0011417,AR-0011961,CLI-0093,2025-04-23,1427.09,Transferencia
RC-0011418,AR-0011962,CLI-0093,2025-05-08,1427.09,Transferencia
RC-0011419,AR-0011963,CLI-0110,2025-05-23,2876.03,Boleto
RC-0011420,AR-0011964,CLI-0127,2025-06-23,2683.08,PIX
RC-0011421,AR-0011965,CLI-0144,2025-07-25,2703.03,Transferencia
RC-0011422,AR-0011966,CLI-0161,2025-08-25,634.42,Boleto
RC-0011423,AR-0011967,CLI-0161,2025-09-09,634.42,Boleto
RC-0011424,AR-0011968,CLI-0161,2025-09-24,634.42,Boleto
RC-0011425,AR-0011969,CLI-0161,2025-10-09,634.42,Boleto
RC-0011426,AR-0011970,CLI-0178,2025-09-26,2778.37,PIX
RC-0011427,AR-0011972,CLI-0212,2025-11-28,2776.24,Boleto
RC-0011428,AR-0011973,CLI-0229,2025-12-31,1637.00,PIX
RC-0011429,AR-0011974,CLI-0229,2026-01-15,1637.00,PIX
RC-0011430,AR-0011975,CLI-0246,2026-02-13,3314.46,Transferencia
RC-0011431,AR-0011976,CLI-0263,2026-03-09,2581.99,Boleto
RC-0011432,AR-0011977,CLI-0280,2026-04-11,2579.48,PIX
RC-0011433,AR-0011978,CLI-0297,2026-05-11,1512.36,Transferencia
RC-0011434,AR-0011979,CLI-0297,2026-05-26,1512.36,Transferencia
RC-0011435,AR-0011980,CLI-0314,2026-06-13,3020.91,Boleto
RC-0011436,AR-0011981,CLI-0331,2026-07-15,2830.14,PIX
RC-0011437,AR-0011982,CLI-0348,2026-08-17,2825.96,Transferencia
RC-0011438,AR-0011983,CLI-0365,2026-09-18,865.23,Boleto
RC-0011439,AR-0011984,CLI-0365,2026-10-03,865.23,Boleto
RC-0011440,AR-0011985,CLI-0365,2026-10-18,865.23,Boleto
RC-0011441,AR-0011986,CLI-0382,2024-10-09,3087.85,PIX
RC-0011442,AR-0011987,CLI-0399,2024-11-11,3106.76,Transferencia
RC-0011443,AR-0011988,CLI-0416,2024-12-22,3166.27,Boleto
RC-0011444,AR-0011989,CLI-0433,2024-12-14,1879.30,PIX
RC-0011445,AR-0011990,CLI-0433,2024-12-29,1879.30,PIX
RC-0011446,AR-0011991,CLI-0450,2025-01-14,3780.82,Transferencia
RC-0011447,AR-0011992,CLI-0467,2025-02-15,2964.96,Boleto
RC-0011448,AR-0011993,CLI-0484,2025-03-19,2982.03,PIX
RC-0011449,AR-0011994,CLI-0006,2025-04-17,1188.81,Transferencia
RC-0011450,AR-0011995,CLI-0006,2025-05-02,1188.81,Transferencia
RC-0011451,AR-0011996,CLI-0006,2025-05-17,1188.81,Transferencia
RC-0011452,AR-0011997,CLI-0007,2025-05-19,3586.55,Boleto
RC-0011453,AR-0011998,CLI-0008,2025-06-20,3339.36,PIX
RC-0011454,AR-0011999,CLI-0009,2025-07-23,3357.70,Transferencia
RC-0011455,AR-0012000,CLI-0010,2025-08-21,1035.28,Boleto
RC-0011456,AR-0012001,CLI-0010,2025-09-05,1035.28,Boleto
RC-0011457,AR-0012002,CLI-0010,2025-09-20,1035.28,Boleto
RC-0011458,AR-0012003,CLI-0011,2025-09-22,3438.22,PIX
RC-0011459,AR-0012004,CLI-0012,2025-10-24,3430.89,Transferencia
RC-0011460,AR-0012005,CLI-0013,2025-12-09,3423.17,Boleto
RC-0011461,AR-0012006,CLI-0014,2025-12-26,2014.90,PIX
RC-0011462,AR-0012007,CLI-0014,2026-01-10,2014.90,PIX
RC-0011463,AR-0012008,CLI-0015,2026-02-06,4019.82,Transferencia
RC-0011464,AR-0012009,CLI-0001,2026-03-11,1480.25,Boleto
RC-0011465,AR-0012010,CLI-0002,2026-04-13,1489.03,PIX
RC-0011466,AR-0012011,CLI-0003,2026-05-13,878.91,Transferencia
RC-0011467,AR-0012012,CLI-0003,2026-05-28,878.91,Transferencia
RC-0011468,AR-0012013,CLI-0004,2026-06-06,1767.16,Boleto
RC-0011469,AR-0012014,CLI-0005,2026-07-08,1644.47,PIX
RC-0011470,AR-0012015,CLI-0006,2026-08-10,1674.10,Transferencia
RC-0011471,AR-0012016,CLI-0007,2026-09-11,515.70,Boleto
RC-0011472,AR-0012017,CLI-0007,2026-09-26,515.70,Boleto
RC-0011473,AR-0012018,CLI-0007,2026-10-11,515.70,Boleto
RC-0011474,AR-0012019,CLI-0008,2024-10-04,1851.33,PIX
RC-0011475,AR-0012020,CLI-0009,2024-11-05,1873.53,Transferencia
RC-0011476,AR-0012021,CLI-0010,2024-12-06,1895.58,Boleto
RC-0011477,AR-0012022,CLI-0011,2025-01-08,764.05,PIX
RC-0011478,AR-0012023,CLI-0011,2025-01-23,764.05,PIX
RC-0011479,AR-0012024,CLI-0011,2025-02-07,764.05,PIX
RC-0011480,AR-0012025,CLI-0012,2025-02-09,2318.26,Transferencia
RC-0011481,AR-0012026,CLI-0013,2025-03-23,1827.68,Boleto
RC-0011482,AR-0012027,CLI-0014,2025-04-12,1847.78,PIX
RC-0011483,AR-0012028,CLI-0015,2025-04-13,1096.28,Transferencia
RC-0011484,AR-0012029,CLI-0015,2025-04-28,1096.28,Transferencia
RC-0011485,AR-0012030,CLI-0001,2025-05-15,2244.75,Boleto
RC-0011486,AR-0012031,CLI-0002,2025-06-15,2100.25,PIX
RC-0011487,AR-0012032,CLI-0003,2025-07-17,2121.88,Transferencia
RC-0011488,AR-0012033,CLI-0004,2025-08-17,657.30,Boleto
RC-0011489,AR-0012034,CLI-0004,2025-09-01,657.30,Boleto
RC-0011490,AR-0012035,CLI-0004,2025-09-16,657.30,Boleto
RC-0011491,AR-0012036,CLI-0005,2025-09-19,2164.73,PIX
RC-0011492,AR-0012037,CLI-0006,2025-10-22,2198.05,Transferencia
RC-0011493,AR-0012038,CLI-0007,2025-11-20,2202.78,Boleto
RC-0011494,AR-0012039,CLI-0008,2025-12-22,1302.18,PIX
RC-0011495,AR-0012040,CLI-0008,2026-01-06,1302.18,PIX
RC-0011496,AR-0012041,CLI-0009,2026-01-30,2608.90,Transferencia
RC-0011497,AR-0012042,CLI-0010,2026-03-04,2037.23,Boleto
RC-0011498,AR-0012043,CLI-0476,2026-04-06,2066.83,PIX
RC-0011499,AR-0012044,CLI-0493,2026-05-06,1214.64,Transferencia
RC-0011500,AR-0012045,CLI-0493,2026-05-21,1214.64,Transferencia
RC-0011501,AR-0012046,CLI-0510,2026-06-08,2431.81,Boleto
RC-0011502,AR-0012047,CLI-0527,2026-07-10,2253.60,PIX
RC-0011503,AR-0012048,CLI-0544,2026-08-12,2255.12,Transferencia
RC-0011504,AR-0012049,CLI-0561,2026-09-04,525.81,Boleto
RC-0011505,AR-0012050,CLI-0561,2026-09-19,525.81,Boleto
RC-0011506,AR-0012051,CLI-0561,2026-10-04,525.81,Boleto
RC-0011507,AR-0012052,CLI-0561,2026-10-19,525.81,Boleto
RC-0011508,AR-0012053,CLI-0578,2024-09-30,2507.12,PIX
RC-0011509,AR-0012054,CLI-0595,2024-11-01,2527.71,Transferencia
RC-0011510,AR-0012055,CLI-0612,2024-12-02,2548.15,Boleto
RC-0011511,AR-0012056,CLI-0009,2025-01-03,1515.39,PIX
RC-0011512,AR-0012057,CLI-0009,2025-01-18,1515.39,PIX
RC-0011513,AR-0012059,CLI-0043,2025-03-07,2431.32,Boleto
RC-0011514,AR-0012060,CLI-0060,2025-04-09,2449.94,PIX
RC-0011515,AR-0012061,CLI-0077,2025-05-09,1448.86,Transferencia
RC-0011516,AR-0012062,CLI-0077,2025-05-24,1448.86,Transferencia
RC-0011517,AR-0012063,CLI-0094,2025-06-08,2919.27,Boleto
RC-0011518,AR-0012064,CLI-0111,2025-07-09,2758.35,PIX
RC-0011519,AR-0012065,CLI-0128,2025-08-10,2778.37,Transferencia
RC-0011520,AR-0012066,CLI-0145,2025-08-13,858.13,Boleto
RC-0011521,AR-0012067,CLI-0145,2025-08-28,858.13,Boleto
RC-0011522,AR-0012068,CLI-0145,2025-09-12,858.13,Boleto
RC-0011523,AR-0012069,CLI-0162,2025-09-14,2818.00,PIX
RC-0011524,AR-0012070,CLI-0179,2025-10-16,2816.55,Transferencia
RC-0011525,AR-0012071,CLI-0196,2025-11-16,2851.50,Boleto
RC-0011526,AR-0012072,CLI-0213,2025-12-19,1681.12,PIX
RC-0011527,AR-0012073,CLI-0213,2026-01-03,1681.12,PIX
RC-0011528,AR-0012074,CLI-0230,2026-02-01,3359.27,Transferencia
RC-0011529,AR-0012076,CLI-0264,2026-03-30,2613.35,PIX
RC-0011530,AR-0012077,CLI-0281,2026-04-29,1034.73,Transferencia
RC-0011531,AR-0012078,CLI-0281,2026-05-14,1034.73,Transferencia
RC-0011532,AR-0012079,CLI-0281,2026-05-29,1034.73,Transferencia
RC-0011533,AR-0012080,CLI-0298,2026-06-01,3099.90,Boleto
RC-0011534,AR-0012081,CLI-0315,2026-07-03,2865.91,PIX
RC-0011535,AR-0012082,CLI-0332,2026-08-05,2861.17,Transferencia
RC-0011536,AR-0012083,CLI-0349,2026-09-06,875.86,Boleto
RC-0011537,AR-0012084,CLI-0349,2026-09-21,875.86,Boleto
RC-0011538,AR-0012085,CLI-0349,2026-10-06,875.86,Boleto
RC-0011539,AR-0012086,CLI-0366,2024-09-27,3166.27,PIX
RC-0011540,AR-0012087,CLI-0383,2024-10-30,3185.25,Transferencia
RC-0011541,AR-0012088,CLI-0400,2024-11-28,3204.08,Boleto
RC-0011542,AR-0012089,CLI-0417,2024-12-30,1901.44,PIX
RC-0011543,AR-0012090,CLI-0417,2025-01-14,1901.44,PIX
RC-0011544,AR-0012091,CLI-0434,2025-01-30,3824.77,Transferencia
RC-0011545,AR-0012092,CLI-0451,2025-03-03,3038.07,Boleto
RC-0011546,AR-0012093,CLI-0468,2025-04-20,3055.20,PIX
RC-0011547,AR-0012094,CLI-0485,2025-05-03,1803.26,Transferencia
RC-0011548,AR-0012095,CLI-0485,2025-05-18,1803.26,Transferencia
RC-0011549,AR-0012096,CLI-0502,2025-06-04,3626.32,Boleto
RC-0011550,AR-0012097,CLI-0519,2025-07-06,3375.91,PIX
RC-0011551,AR-0012098,CLI-0536,2025-08-08,3438.22,Transferencia
RC-0011552,AR-0012099,CLI-0553,2025-09-06,1059.99,Boleto
RC-0011553,AR-0012100,CLI-0553,2025-09-21,1059.99,Boleto
RC-0011554,AR-0012101,CLI-0553,2025-10-06,1059.99,Boleto
RC-0011555,AR-0012102,CLI-0570,2025-10-08,3474.63,PIX
RC-0011556,AR-0012103,CLI-0587,2025-11-09,3466.71,Transferencia
RC-0011557,AR-0012104,CLI-0604,2025-12-10,3458.44,Boleto
RC-0011558,AR-0012105,CLI-0001,2025-12-14,642.51,PIX
RC-0011559,AR-0012106,CLI-0001,2025-12-29,642.51,PIX
RC-0011560,AR-0012107,CLI-0001,2026-01-13,642.51,PIX
RC-0011561,AR-0012108,CLI-0018,2026-01-25,1939.15,Transferencia
RC-0011562,AR-0012109,CLI-0035,2026-02-27,1520.52,Boleto
RC-0011563,AR-0012111,CLI-0069,2026-05-01,901.88,Transferencia
RC-0011564,AR-0012112,CLI-0069,2026-05-16,901.88,Transferencia
RC-0011565,AR-0012113,CLI-0086,2026-05-25,1836.36,Boleto
RC-0011566,AR-0012114,CLI-0103,2026-06-26,1708.14,PIX
RC-0011567,AR-0012115,CLI-0120,2026-07-29,1715.50,Transferencia
RC-0011568,AR-0012116,CLI-0137,2026-08-30,528.21,Boleto
RC-0011569,AR-0012117,CLI-0137,2026-09-14,528.21,Boleto
RC-0011570,AR-0012118,CLI-0137,2026-09-29,528.21,Boleto
RC-0011571,AR-0012119,CLI-0154,2024-09-22,1895.58,PIX
RC-0011572,AR-0012120,CLI-0171,2024-10-24,1942.50,Transferencia
RC-0011573,AR-0012121,CLI-0188,2024-11-24,1964.62,Boleto
RC-0011574,AR-0012122,CLI-0205,2024-12-27,1172.10,PIX
RC-0011575,AR-0012123,CLI-0205,2025-01-11,1172.10,PIX
RC-0011576,AR-0012124,CLI-0222,2025-01-28,2369.98,Transferencia
RC-0011577,AR-0012125,CLI-0239,2025-02-27,1867.75,Boleto
RC-0011578,AR-0012126,CLI-0256,2025-03-31,1912.19,PIX
RC-0011579,AR-0012127,CLI-0273,2025-05-13,1134.14,Transferencia
RC-0011580,AR-0012128,CLI-0273,2025-05-28,1134.14,Transferencia
RC-0011581,AR-0012129,CLI-0290,2025-05-31,2291.63,Boleto
RC-0011582,AR-0012130,CLI-0307,2025-07-01,2143.38,PIX
RC-0011583,AR-0012131,CLI-0324,2025-08-02,2164.73,Transferencia
RC-0011584,AR-0012132,CLI-0001,2025-09-02,509.32,Boleto
RC-0011585,AR-0012133,CLI-0001,2025-09-17,509.32,Boleto
RC-0011586,AR-0012134,CLI-0001,2025-10-02,509.32,Boleto
RC-0011587,AR-0012135,CLI-0001,2025-10-17,509.32,Boleto
RC-0011588,AR-0012136,CLI-0002,2025-10-05,2235.87,PIX
RC-0011589,AR-0012137,CLI-0003,2025-11-07,2240.42,Transferencia
RC-0011590,AR-0012138,CLI-0004,2025-12-06,2244.54,Boleto
RC-0011591,AR-0012139,CLI-0005,2026-01-07,1326.46,PIX
RC-0011592,AR-0012140,CLI-0005,2026-01-22,1326.46,PIX
RC-0011593,AR-0012141,CLI-0006,2026-02-15,2691.61,Transferencia
RC-0011594,AR-0012142,CLI-0007,2026-03-20,2101.31,Boleto
RC-0011595,AR-0012143,CLI-0008,2026-04-22,2103.68,PIX
RC-0011596,AR-0012144,CLI-0009,2026-04-24,1235.94,Transferencia
RC-0011597,AR-0012145,CLI-0009,2026-05-09,1235.94,Transferencia
RC-0011598,AR-0012146,CLI-0010,2026-05-27,2473.79,Boleto
RC-0011599,AR-0012147,CLI-0011,2026-06-28,2322.16,PIX
RC-0011600,AR-0012148,CLI-0012,2026-07-31,2323.25,Transferencia
RC-0011601,AR-0012152,CLI-0014,2024-09-18,2548.15,PIX
RC-0011602,AR-0012153,CLI-0015,2024-10-20,2568.46,Transferencia
RC-0011603,AR-0012154,CLI-0001,2024-11-20,2622.37,Boleto
RC-0011604,AR-0012155,CLI-0002,2024-12-22,1559.22,PIX
RC-0011605,AR-0012156,CLI-0002,2025-01-06,1559.22,PIX
RC-0011606,AR-0012157,CLI-0003,2025-01-22,3142.32,Transferencia
RC-0011607,AR-0012158,CLI-0004,2025-02-23,2468.43,Boleto
RC-0011608,AR-0012159,CLI-0005,2025-03-28,2486.80,PIX
RC-0011609,AR-0012160,CLI-0006,2025-04-27,993.01,Transferencia
RC-0011610,AR-0012161,CLI-0006,2025-05-12,993.01,Transferencia
RC-0011611,AR-0012162,CLI-0006,2025-05-27,993.01,Transferencia
RC-0011612,AR-0012163,CLI-0007,2025-05-27,3000.65,Boleto
RC-0011613,AR-0012164,CLI-0008,2025-06-27,2798.26,PIX
RC-0011614,AR-0012165,CLI-0009,2025-07-29,2818.00,Transferencia
RC-0011615,AR-0012166,CLI-0010,2025-08-29,870.20,Boleto
RC-0011616,AR-0012167,CLI-0010,2025-09-13,870.20,Boleto
RC-0011617,AR-0012168,CLI-0010,2025-09-28,870.20,Boleto
RC-0011618,AR-0012169,CLI-0011,2025-09-30,2894.32,PIX
RC-0011619,AR-0012170,CLI-0012,2025-11-01,2892.40,Transferencia
RC-0011620,AR-0012172,CLI-0014,2026-01-04,1703.54,PIX
RC-0011621,AR-0012173,CLI-0014,2026-01-19,1703.54,PIX
RC-0011622,AR-0012174,CLI-0015,2026-02-17,3403.42,Transferencia
RC-0011623,AR-0012175,CLI-0001,2026-03-13,2685.11,Boleto
RC-0011624,AR-0012176,CLI-0002,2026-04-15,2681.61,PIX
RC-0011625,AR-0012177,CLI-0003,2026-05-15,1571.74,Transferencia
RC-0011626,AR-0012178,CLI-0003,2026-05-30,1571.74,Transferencia
RC-0011627,AR-0012179,CLI-0004,2026-06-17,3138.57,Boleto
RC-0011628,AR-0012180,CLI-0005,2026-07-19,2901.16,PIX
RC-0011629,AR-0012181,CLI-0316,2026-08-21,2934.16,Transferencia
RC-0011630,AR-0012182,CLI-0333,2026-08-25,898.09,Boleto
RC-0011631,AR-0012183,CLI-0333,2026-09-09,898.09,Boleto
RC-0011632,AR-0012184,CLI-0333,2026-09-24,898.09,Boleto
RC-0011633,AR-0012185,CLI-0350,2024-09-15,3204.08,PIX
RC-0011634,AR-0012186,CLI-0367,2024-10-18,3222.78,Transferencia
RC-0011635,AR-0012187,CLI-0384,2024-11-16,3241.33,Boleto
RC-0011636,AR-0012188,CLI-0401,2024-12-18,1298.88,PIX
RC-0011637,AR-0012189,CLI-0401,2025-01-02,1298.88,PIX
RC-0011638,AR-0012190,CLI-0401,2025-01-17,1298.88,PIX
RC-0011639,AR-0012191,CLI-0418,2025-01-18,3918.64,Transferencia
RC-0011640,AR-0012192,CLI-0435,2025-02-19,3072.21,Boleto
RC-0011641,AR-0012193,CLI-0452,2025-03-23,3089.09,PIX
RC-0011642,AR-0012194,CLI-0469,2025-04-21,1822.99,Transferencia
RC-0011643,AR-0012195,CLI-0469,2025-05-06,1822.99,Transferencia
RC-0011644,AR-0012196,CLI-0486,2025-05-23,3713.28,Boleto
RC-0011645,AR-0012197,CLI-0503,2025-06-24,3456.50,PIX
RC-0011646,AR-0012199,CLI-0537,2025-08-25,1071.07,Boleto
RC-0011647,AR-0012200,CLI-0537,2025-09-09,1071.07,Boleto
RC-0011648,AR-0012201,CLI-0537,2025-09-24,1071.07,Boleto
RC-0011649,AR-0012202,CLI-0554,2025-09-26,3510.48,PIX
RC-0011650,AR-0012203,CLI-0571,2025-10-28,1658.17,Transferencia
RC-0011651,AR-0012204,CLI-0588,2025-11-28,1668.31,Boleto
RC-0011652,AR-0012205,CLI-0605,2025-12-30,990.00,PIX
RC-0011653,AR-0012206,CLI-0605,2026-01-14,990.00,PIX
RC-0011654,AR-0012207,CLI-0002,2026-02-10,1990.89,Transferencia
RC-0011655,AR-0012208,CLI-0019,2026-03-15,1560.29,Boleto
RC-0011656,AR-0012209,CLI-0036,2026-04-17,1588.56,PIX
RC-0011657,AR-0012210,CLI-0053,2026-05-17,936.78,Transferencia
RC-0011658,AR-0012211,CLI-0053,2026-06-01,936.78,Transferencia
RC-0011659,AR-0012212,CLI-0070,2026-06-10,1881.79,Boleto
RC-0011660,AR-0012213,CLI-0087,2026-07-12,1749.60,PIX
RC-0011661,AR-0012215,CLI-0121,2026-09-15,410.79,Boleto
RC-0011662,AR-0012216,CLI-0121,2026-09-30,410.79,Boleto
RC-0011663,AR-0012217,CLI-0121,2026-10-15,410.79,Boleto
RC-0011664,AR-0012218,CLI-0121,2026-10-30,410.79,Boleto
RC-0011665,AR-0012219,CLI-0138,2024-10-08,1964.62,PIX
RC-0011666,AR-0012220,CLI-0155,2024-11-09,1986.61,Transferencia
RC-0011667,AR-0012221,CLI-0172,2024-12-10,2008.45,Boleto
RC-0011668,AR-0012222,CLI-0189,2024-12-15,1197.80,PIX
RC-0011669,AR-0012223,CLI-0189,2024-12-30,1197.80,PIX
RC-0011670,AR-0012224,CLI-0206,2025-01-16,2452.60,Transferencia
RC-0011671,AR-0012225,CLI-0223,2025-02-15,1932.22,Boleto
RC-0011672,AR-0012226,CLI-0240,2025-03-19,1952.14,PIX
RC-0011673,AR-0012227,CLI-0257,2025-04-17,1157.42,Transferencia
RC-0011674,AR-0012228,CLI-0257,2025-05-02,1157.42,Transferencia
RC-0011675,AR-0012229,CLI-0274,2025-05-19,2337.91,Boleto
RC-0011676,AR-0012230,CLI-0291,2025-06-19,2214.45,PIX
RC-0011677,AR-0012231,CLI-0308,2025-07-21,2235.87,Transferencia
RC-0011678,AR-0012235,CLI-0342,2025-09-23,2278.30,PIX
RC-0011679,AR-0012236,CLI-0359,2025-10-26,2282.24,Transferencia
RC-0011680,AR-0012237,CLI-0376,2025-11-24,2315.65,Boleto
RC-0011681,AR-0012238,CLI-0393,2025-12-26,1368.15,PIX
RC-0011682,AR-0012239,CLI-0393,2026-01-10,1368.15,PIX
RC-0011683,AR-0012240,CLI-0410,2026-02-03,2739.64,Transferencia
RC-0011684,AR-0012241,CLI-0427,2026-03-08,2138.20,Boleto
RC-0011685,AR-0012242,CLI-0444,2026-04-10,2140.04,PIX
RC-0011686,AR-0012243,CLI-0461,2026-05-10,849.01,Transferencia
RC-0011687,AR-0012244,CLI-0461,2026-05-25,849.01,Transferencia
RC-0011688,AR-0012245,CLI-0461,2026-06-09,849.01,Transferencia
RC-0011689,AR-0012246,CLI-0478,2026-06-12,2548.45,Boleto
RC-0011690,AR-0012247,CLI-0495,2026-07-14,2360.59,PIX
RC-0011691,AR-0012248,CLI-0512,2026-08-16,2361.09,Transferencia
RC-0011692,AR-0012249,CLI-0529,2026-09-08,724.10,Boleto
RC-0011693,AR-0012250,CLI-0529,2026-09-23,724.10,Boleto
RC-0011694,AR-0012251,CLI-0529,2026-10-08,724.10,Boleto
RC-0011695,AR-0012252,CLI-0546,2024-10-17,2622.37,PIX
RC-0011696,AR-0012253,CLI-0563,2024-11-05,2642.75,Transferencia
RC-0011697,AR-0012254,CLI-0580,2024-12-06,2662.98,Boleto
RC-0011698,AR-0012255,CLI-0597,2025-01-07,1583.02,PIX
RC-0011699,AR-0012256,CLI-0597,2025-01-22,1583.02,PIX
RC-0011700,AR-0012257,CLI-0614,2025-02-07,3189.58,Transferencia
RC-0011701,AR-0012258,CLI-0011,2025-03-11,2537.68,Boleto
