source_record_id,sku,name,category,unit_of_measure,status,default_cost,default_price,tax_profile_ref,external_id
SRC-PROD-01134,SKU-NDB-01134,Bombas Hidraulicas Modelo 1134,Bombas Hidraulicas,MT,active,56.60,72.45,ICMS18,PRD-01134
SRC-PROD-01135,SKU-NDB-01135,Ferramentas Modelo 1135,Ferramentas,RL,active,57.50,79.35,ICMS18,PRD-01135
SRC-PROD-01136,SKU-NDB-01136,Fixacao Modelo 1136,Fixacao,UN,active,58.40,80.59,ICMS18,PRD-01136
SRC-PROD-01137,SKU-NDB-01137,Painel Eletrico Modelo 1137,Painel Eletrico,CX,active,59.30,81.83,ICMS18,PRD-01137
SRC-PROD-01138,SKU-NDB-01138,Valvulas Modelo 1138,Valvulas,MT,active,60.20,83.08,ICMS18,PRD-01138
SRC-PROD-01139,SKU-NDB-01139,Acessorios Hidraulicos Modelo 1139,Acessorios Hidraulicos,RL,active,61.10,84.32,ICMS18,PRD-01139
SRC-PROD-01140,SKU-NDB-01140,Cabos e Fios Modelo 1140,Cabos e Fios,UN,active,62.00,85.56,ICMS18,PRD-01140
SRC-PROD-01141,SKU-NDB-01141,Disjuntores Modelo 1141,Disjuntores,CX,active,62.90,80.51,ICMS18,PRD-01141
SRC-PROD-01142,SKU-NDB-01142,Tomadas e Interruptores Modelo 1142,Tomadas e Interruptores,MT,active,63.80,88.04,ICMS18,PRD-01142
SRC-PROD-01143,SKU-NDB-01143,Iluminacao LED Modelo 1143,Iluminacao LED,RL,active,64.70,89.29,ICMS18,PRD-01143
SRC-PROD-01144,SKU-NDB-01144,Conexoes PVC Modelo 1144,Conexoes PVC,UN,active,65.60,90.53,ICMS18,PRD-01144
SRC-PROD-01145,SKU-NDB-01145,Tubos e Eletrodutos Modelo 1145,Tubos e Eletrodutos,CX,active,66.50,91.77,ICMS18,PRD-01145
SRC-PROD-01146,SKU-NDB-01146,Bombas Hidraulicas Modelo 1146,Bombas Hidraulicas,MT,active,67.40,93.01,ICMS18,PRD-01146
SRC-PROD-01147,SKU-NDB-01147,Ferramentas Modelo 1147,Ferramentas,RL,active,68.30,94.25,ICMS18,PRD-01147
SRC-PROD-01148,SKU-NDB-01148,Fixacao Modelo 1148,Fixacao,UN,inactive,69.20,88.58,ICMS18,PRD-01148
SRC-PROD-01149,SKU-NDB-01149,Painel Eletrico Modelo 1149,Painel Eletrico,CX,active,70.10,96.74,ICMS18,PRD-01149
SRC-PROD-01150,SKU-NDB-01150,Valvulas Modelo 1150,Valvulas,MT,active,71.00,97.98,ICMS18,PRD-01150
SRC-PROD-01151,SKU-NDB-01151,Acessorios Hidraulicos Modelo 1151,Acessorios Hidraulicos,RL,active,71.90,99.22,ICMS18,PRD-01151
SRC-PROD-01152,SKU-NDB-01152,Cabos e Fios Modelo 1152,Cabos e Fios,UN,active,72.80,100.46,ICMS18,PRD-01152
SRC-PROD-01153,SKU-NDB-01153,Disjuntores Modelo 1153,Disjuntores,CX,active,73.70,101.71,ICMS18,PRD-01153
SRC-PROD-01154,SKU-NDB-01154,Tomadas e Interruptores Modelo 1154,Tomadas e Interruptores,MT,active,74.60,102.95,ICMS18,PRD-01154
SRC-PROD-01155,SKU-NDB-01155,Iluminacao LED Modelo 1155,Iluminacao LED,RL,active,75.50,96.64,ICMS18,PRD-01155
SRC-PROD-01156,SKU-NDB-01156,Conexoes PVC Modelo 1156,Conexoes PVC,UN,active,76.40,105.43,ICMS18,PRD-01156
SRC-PROD-01157,SKU-NDB-01157,Tubos e Eletrodutos Modelo 1157,Tubos e Eletrodutos,CX,active,77.30,106.67,ICMS18,PRD-01157
SRC-PROD-01158,SKU-NDB-01158,Bombas Hidraulicas Modelo 1158,Bombas Hidraulicas,MT,active,78.20,107.92,ICMS18,PRD-01158
SRC-PROD-01159,SKU-NDB-01159,Ferramentas Modelo 1159,Ferramentas,RL,active,79.10,109.16,ICMS18,PRD-01159
SRC-PROD-01160,SKU-NDB-01160,Fixacao Modelo 1160,Fixacao,UN,active,80.00,110.40,ICMS18,PRD-01160
SRC-PROD-01161,SKU-NDB-01161,Painel Eletrico Modelo 1161,Painel Eletrico,CX,active,80.90,111.64,ICMS18,PRD-01161
SRC-PROD-01162,SKU-NDB-01162,Valvulas Modelo 1162,Valvulas,MT,active,81.80,104.70,ICMS18,PRD-01162
SRC-PROD-01163,SKU-NDB-01163,Acessorios Hidraulicos Modelo 1163,Acessorios Hidraulicos,RL,active,82.70,114.13,ICMS18,PRD-01163
SRC-PROD-01164,SKU-NDB-01164,Cabos e Fios Modelo 1164,Cabos e Fios,UN,active,83.60,115.37,ICMS18,PRD-01164
SRC-PROD-01165,SKU-NDB-01165,Disjuntores Modelo 1165,Disjuntores,CX,active,84.50,116.61,ICMS18,PRD-01165
SRC-PROD-01166,SKU-NDB-01166,Tomadas e Interruptores Modelo 1166,Tomadas e Interruptores,MT,active,85.40,117.85,ICMS18,PRD-01166
SRC-PROD-01167,SKU-NDB-01167,Iluminacao LED Modelo 1167,Iluminacao LED,RL,active,86.30,119.09,ICMS18,PRD-01167
SRC-PROD-01168,SKU-NDB-01168,Conexoes PVC Modelo 1168,Conexoes PVC,UN,active,87.20,120.34,ICMS18,PRD-01168
SRC-PROD-01169,SKU-NDB-01169,Tubos e Eletrodutos Modelo 1169,Tubos e Eletrodutos,CX,active,88.10,112.77,ICMS18,PRD-01169
SRC-PROD-01170,SKU-NDB-01170,Bombas Hidraulicas Modelo 1170,Bombas Hidraulicas,MT,active,89.00,122.82,ICMS18,PRD-01170
SRC-PROD-01171,SKU-NDB-01171,Ferramentas Modelo 1171,Ferramentas,RL,active,89.90,124.06,ICMS18,PRD-01171
SRC-PROD-01172,SKU-NDB-01172,Fixacao Modelo 1172,Fixacao,UN,active,90.80,125.30,ICMS18,PRD-01172
SRC-PROD-01173,SKU-NDB-01173,Painel Eletrico Modelo 1173,Painel Eletrico,CX,active,91.70,126.55,ICMS18,PRD-01173
SRC-PROD-01174,SKU-NDB-01174,Valvulas Modelo 1174,Valvulas,MT,active,92.60,127.79,ICMS18,PRD-01174
SRC-PROD-01175,SKU-NDB-01175,Acessorios Hidraulicos Modelo 1175,Acessorios Hidraulicos,RL,active,93.50,129.03,ICMS18,PRD-01175
SRC-PROD-01176,SKU-NDB-01176,Cabos e Fios Modelo 1176,Cabos e Fios,UN,active,94.40,120.83,ICMS18,PRD-01176
SRC-PROD-01177,SKU-NDB-01177,Disjuntores Modelo 1177,Disjuntores,CX,active,95.30,131.51,ICMS18,PRD-01177
SRC-PROD-01178,SKU-NDB-01178,Tomadas e Interruptores Modelo 1178,Tomadas e Interruptores,MT,active,96.20,132.76,ICMS18,PRD-01178
SRC-PROD-01179,SKU-NDB-01179,Iluminacao LED Modelo 1179,Iluminacao LED,RL,active,97.10,134.00,ICMS18,PRD-01179
SRC-PROD-01180,SKU-NDB-01180,Conexoes PVC Modelo 1180,Conexoes PVC,UN,active,98.00,135.24,ICMS18,PRD-01180
SRC-PROD-01181,SKU-NDB-01181,Tubos e Eletrodutos Modelo 1181,Tubos e Eletrodutos,CX,active,98.90,136.48,ICMS18,PRD-01181
SRC-PROD-01182,SKU-NDB-01182,Bombas Hidraulicas Modelo 1182,Bombas Hidraulicas,MT,active,99.80,137.72,ICMS18,PRD-01182
SRC-PROD-01183,SKU-NDB-01183,Ferramentas Modelo 1183,Ferramentas,RL,active,100.70,128.90,ICMS18,PRD-01183
SRC-PROD-01184,SKU-NDB-01184,Fixacao Modelo 1184,Fixacao,UN,active,101.60,140.21,ICMS18,PRD-01184
SRC-PROD-01185,SKU-NDB-01185,Painel Eletrico Modelo 1185,Painel Eletrico,CX,active,102.50,141.45,ICMS18,PRD-01185
SRC-PROD-01186,SKU-NDB-01186,Valvulas Modelo 1186,Valvulas,MT,active,103.40,142.69,ICMS18,PRD-01186
SRC-PROD-01187,SKU-NDB-01187,Acessorios Hidraulicos Modelo 1187,Acessorios Hidraulicos,RL,active,104.30,143.93,ICMS18,PRD-01187
SRC-PROD-01188,SKU-NDB-01188,Cabos e Fios Modelo 1188,Cabos e Fios,UN,active,105.20,145.18,ICMS18,PRD-01188
SRC-PROD-01189,SKU-NDB-01189,Disjuntores Modelo 1189,Disjuntores,CX,inactive,106.10,146.42,ICMS18,PRD-01189
SRC-PROD-01190,SKU-NDB-01190,Tomadas e Interruptores Modelo 1190,Tomadas e Interruptores,MT,active,107.00,136.96,ICMS18,PRD-01190
SRC-PROD-01191,SKU-NDB-01191,Iluminacao LED Modelo 1191,Iluminacao LED,RL,active,107.90,148.90,ICMS18,PRD-01191
SRC-PROD-01192,SKU-NDB-01192,Conexoes PVC Modelo 1192,Conexoes PVC,UN,active,108.80,150.14,ICMS18,PRD-01192
SRC-PROD-01193,SKU-NDB-01193,Tubos e Eletrodutos Modelo 1193,Tubos e Eletrodutos,CX,active,109.70,151.39,ICMS18,PRD-01193
SRC-PROD-01194,SKU-NDB-01194,Bombas Hidraulicas Modelo 1194,Bombas Hidraulicas,MT,active,110.60,152.63,ICMS18,PRD-01194
SRC-PROD-01195,SKU-NDB-01195,Ferramentas Modelo 1195,Ferramentas,RL,active,111.50,153.87,ICMS18,PRD-01195
SRC-PROD-01196,SKU-NDB-01196,Fixacao Modelo 1196,Fixacao,UN,active,112.40,155.11,ICMS18,PRD-01196
SRC-PROD-01197,SKU-NDB-01197,Painel Eletrico Modelo 1197,Painel Eletrico,CX,active,113.30,145.02,ICMS18,PRD-01197
SRC-PROD-01198,SKU-NDB-01198,Valvulas Modelo 1198,Valvulas,MT,active,114.20,157.60,ICMS18,PRD-01198
SRC-PROD-01199,SKU-NDB-01199,Acessorios Hidraulicos Modelo 1199,Acessorios Hidraulicos,RL,active,115.10,158.84,ICMS18,PRD-01199
SRC-PROD-01200,SKU-NDB-01200,Cabos e Fios Modelo 1200,Cabos e Fios,UN,active,8.00,11.04,ICMS18,PRD-01200
SRC-PROD-01201,SKU-NDB-01201,Disjuntores Modelo 1201,Disjuntores,CX,active,8.90,12.28,ICMS18,PRD-01201
SRC-PROD-01202,SKU-NDB-01202,Tomadas e Interruptores Modelo 1202,Tomadas e Interruptores,MT,active,9.80,13.52,ICMS18,PRD-01202
SRC-PROD-01203,SKU-NDB-01203,Iluminacao LED Modelo 1203,Iluminacao LED,RL,active,10.70,14.77,ICMS18,PRD-01203
SRC-PROD-01204,SKU-NDB-01204,Conexoes PVC Modelo 1204,Conexoes PVC,UN,active,11.60,14.85,ICMS18,PRD-01204
SRC-PROD-01205,SKU-NDB-01205,Tubos e Eletrodutos Modelo 1205,Tubos e Eletrodutos,CX,active,12.50,17.25,ICMS18,PRD-01205
SRC-PROD-01206,SKU-NDB-01206,Bombas Hidraulicas Modelo 1206,Bombas Hidraulicas,MT,active,13.40,18.49,ICMS18,PRD-01206
SRC-PROD-01207,SKU-NDB-01207,Ferramentas Modelo 1207,Ferramentas,RL,active,14.30,19.73,ICMS18,PRD-01207
SRC-PROD-01208,SKU-NDB-01208,Fixacao Modelo 1208,Fixacao,UN,active,15.20,20.98,ICMS18,PRD-01208
SRC-PROD-01209,SKU-NDB-01209,Painel Eletrico Modelo 1209,Painel Eletrico,CX,active,16.10,22.22,ICMS18,PRD-01209
SRC-PROD-01210,SKU-NDB-01210,Valvulas Modelo 1210,Valvulas,MT,active,17.00,23.46,ICMS18,PRD-01210
SRC-PROD-01211,SKU-NDB-01211,Acessorios Hidraulicos Modelo 1211,Acessorios Hidraulicos,RL,active,17.90,22.91,ICMS18,PRD-01211
SRC-PROD-01212,SKU-NDB-01212,Cabos e Fios Modelo 1212,Cabos e Fios,UN,active,18.80,25.94,ICMS18,PRD-01212
SRC-PROD-01213,SKU-NDB-01213,Disjuntores Modelo 1213,Disjuntores,CX,active,19.70,27.19,ICMS18,PRD-01213
SRC-PROD-01214,SKU-NDB-01214,Tomadas e Interruptores Modelo 1214,Tomadas e Interruptores,MT,active,20.60,28.43,ICMS18,PRD-01214
SRC-PROD-01215,SKU-NDB-01215,Iluminacao LED Modelo 1215,Iluminacao LED,RL,active,21.50,29.67,ICMS18,PRD-01215
SRC-PROD-01216,SKU-NDB-01216,Conexoes PVC Modelo 1216,Conexoes PVC,UN,active,22.40,30.91,ICMS18,PRD-01216
SRC-PROD-01217,SKU-NDB-01217,Tubos e Eletrodutos Modelo 1217,Tubos e Eletrodutos,CX,active,23.30,32.15,ICMS18,PRD-01217
SRC-PROD-01218,SKU-NDB-01218,Bombas Hidraulicas Modelo 1218,Bombas Hidraulicas,MT,active,24.20,30.98,ICMS18,PRD-01218
SRC-PROD-01219,SKU-NDB-01219,Ferramentas Modelo 1219,Ferramentas,RL,active,25.10,34.64,ICMS18,PRD-01219
SRC-PROD-01220,SKU-NDB-01220,Fixacao Modelo 1220,Fixacao,UN,active,26.00,35.88,ICMS18,PRD-01220
SRC-PROD-01221,SKU-NDB-01221,Painel Eletrico Modelo 1221,Painel Eletrico,CX,active,26.90,37.12,ICMS18,PRD-01221
SRC-PROD-01222,SKU-NDB-01222,Valvulas Modelo 1222,Valvulas,MT,active,27.80,38.36,ICMS18,PRD-01222
SRC-PROD-01223,SKU-NDB-01223,Acessorios Hidraulicos Modelo 1223,Acessorios Hidraulicos,RL,active,28.70,39.61,ICMS18,PRD-01223
SRC-PROD-01224,SKU-NDB-01224,Cabos e Fios Modelo 1224,Cabos e Fios,UN,active,29.60,40.85,ICMS18,PRD-01224
SRC-PROD-01225,SKU-NDB-01225,Disjuntores Modelo 1225,Disjuntores,CX,active,30.50,39.04,ICMS18,PRD-01225
SRC-PROD-01226,SKU-NDB-01226,Tomadas e Interruptores Modelo 1226,Tomadas e Interruptores,MT,active,31.40,43.33,ICMS18,PRD-01226
SRC-PROD-01227,SKU-NDB-01227,Iluminacao LED Modelo 1227,Iluminacao LED,RL,active,32.30,44.57,ICMS18,PRD-01227
SRC-PROD-01228,SKU-NDB-01228,Conexoes PVC Modelo 1228,Conexoes PVC,UN,active,33.20,45.82,ICMS18,PRD-01228
SRC-PROD-01229,SKU-NDB-01229,Tubos e Eletrodutos Modelo 1229,Tubos e Eletrodutos,CX,active,34.10,47.06,ICMS18,PRD-01229
SRC-PROD-01230,SKU-NDB-01230,Bombas Hidraulicas Modelo 1230,Bombas Hidraulicas,MT,inactive,35.00,48.30,ICMS18,PRD-01230
SRC-PROD-01231,SKU-NDB-01231,Ferramentas Modelo 1231,Ferramentas,RL,active,35.90,49.54,ICMS18,PRD-01231
SRC-PROD-01232,SKU-NDB-01232,Fixacao Modelo 1232,Fixacao,UN,active,36.80,47.10,ICMS18,PRD-01232
SRC-PROD-01233,SKU-NDB-01233,Painel Eletrico Modelo 1233,Painel Eletrico,CX,active,37.70,52.03,ICMS18,PRD-01233
SRC-PROD-01234,SKU-NDB-01234,Valvulas Modelo 1234,Valvulas,MT,active,38.60,53.27,ICMS18,PRD-01234
SRC-PROD-01235,SKU-NDB-01235,Acessorios Hidraulicos Modelo 1235,Acessorios Hidraulicos,RL,active,39.50,54.51,ICMS18,PRD-01235
SRC-PROD-01236,SKU-NDB-01236,Cabos e Fios Modelo 1236,Cabos e Fios,UN,active,40.40,55.75,ICMS18,PRD-01236
SRC-PROD-01237,SKU-NDB-01237,Disjuntores Modelo 1237,Disjuntores,CX,active,41.30,56.99,ICMS18,PRD-01237
SRC-PROD-01238,SKU-NDB-01238,Tomadas e Interruptores Modelo 1238,Tomadas e Interruptores,MT,active,42.20,58.24,ICMS18,PRD-01238
SRC-PROD-01239,SKU-NDB-01239,Iluminacao LED Modelo 1239,Iluminacao LED,RL,active,43.10,55.17,ICMS18,PRD-01239
SRC-PROD-01240,SKU-NDB-01240,Conexoes PVC Modelo 1240,Conexoes PVC,UN,active,44.00,60.72,ICMS18,PRD-01240
SRC-PROD-01241,SKU-NDB-01241,Tubos e Eletrodutos Modelo 1241,Tubos e Eletrodutos,CX,active,44.90,61.96,ICMS18,PRD-01241
SRC-PROD-01242,SKU-NDB-01242,Bombas Hidraulicas Modelo 1242,Bombas Hidraulicas,MT,active,45.80,63.20,ICMS18,PRD-01242
SRC-PROD-01243,SKU-NDB-01243,Ferramentas Modelo 1243,Ferramentas,RL,active,46.70,64.45,ICMS18,PRD-01243
SRC-PROD-01244,SKU-NDB-01244,Fixacao Modelo 1244,Fixacao,UN,active,47.60,65.69,ICMS18,PRD-01244
SRC-PROD-01245,SKU-NDB-01245,Painel Eletrico Modelo 1245,Painel Eletrico,CX,active,48.50,66.93,ICMS18,PRD-01245
SRC-PROD-01246,SKU-NDB-01246,Valvulas Modelo 1246,Valvulas,MT,active,49.40,63.23,ICMS18,PRD-01246
SRC-PROD-01247,SKU-NDB-01247,Acessorios Hidraulicos Modelo 1247,Acessorios Hidraulicos,RL,active,50.30,69.41,ICMS18,PRD-01247
SRC-PROD-01248,SKU-NDB-01248,Cabos e Fios Modelo 1248,Cabos e Fios,UN,active,51.20,70.66,ICMS18,PRD-01248
SRC-PROD-01249,SKU-NDB-01249,Disjuntores Modelo 1249,Disjuntores,CX,active,52.10,71.90,ICMS18,PRD-01249
SRC-PROD-01250,SKU-NDB-01250,Tomadas e Interruptores Modelo 1250,Tomadas e Interruptores,MT,active,53.00,73.14,ICMS18,PRD-01250
SRC-PROD-01251,SKU-NDB-01251,Iluminacao LED Modelo 1251,Iluminacao LED,RL,active,53.90,74.38,ICMS18,PRD-01251
SRC-PROD-01252,SKU-NDB-01252,Conexoes PVC Modelo 1252,Conexoes PVC,UN,active,54.80,75.62,ICMS18,PRD-01252
SRC-PROD-01253,SKU-NDB-01253,Tubos e Eletrodutos Modelo 1253,Tubos e Eletrodutos,CX,active,55.70,71.30,ICMS18,PRD-01253
SRC-PROD-01254,SKU-NDB-01254,Bombas Hidraulicas Modelo 1254,Bombas Hidraulicas,MT,active,56.60,78.11,ICMS18,PRD-01254
SRC-PROD-01255,SKU-NDB-01255,Ferramentas Modelo 1255,Ferramentas,RL,active,57.50,79.35,ICMS18,PRD-01255
SRC-PROD-01256,SKU-NDB-01256,Fixacao Modelo 1256,Fixacao,UN,active,58.40,80.59,ICMS18,PRD-01256
SRC-PROD-01257,SKU-NDB-01257,Painel Eletrico Modelo 1257,Painel Eletrico,CX,active,59.30,81.83,ICMS18,PRD-01257
SRC-PROD-01258,SKU-NDB-01258,Valvulas Modelo 1258,Valvulas,MT,active,60.20,83.08,ICMS18,PRD-01258
SRC-PROD-01259,SKU-NDB-01259,Acessorios Hidraulicos Modelo 1259,Acessorios Hidraulicos,RL,active,61.10,84.32,ICMS18,PRD-01259
SRC-PROD-01260,SKU-NDB-01260,Cabos e Fios Modelo 1260,Cabos e Fios,UN,active,62.00,79.36,ICMS18,PRD-01260
SRC-PROD-01261,SKU-NDB-01261,Disjuntores Modelo 1261,Disjuntores,CX,active,62.90,86.80,ICMS18,PRD-01261
SRC-PROD-01262,SKU-NDB-01262,Tomadas e Interruptores Modelo 1262,Tomadas e Interruptores,MT,active,63.80,88.04,ICMS18,PRD-01262
SRC-PROD-01263,SKU-NDB-01263,Iluminacao LED Modelo 1263,Iluminacao LED,RL,active,64.70,89.29,ICMS18,PRD-01263
SRC-PROD-01264,SKU-NDB-01264,Conexoes PVC Modelo 1264,Conexoes PVC,UN,active,65.60,90.53,ICMS18,PRD-01264
SRC-PROD-01265,SKU-NDB-01265,Tubos e Eletrodutos Modelo 1265,Tubos e Eletrodutos,CX,active,66.50,91.77,ICMS18,PRD-01265
SRC-PROD-01266,SKU-NDB-01266,Bombas Hidraulicas Modelo 1266,Bombas Hidraulicas,MT,active,67.40,93.01,ICMS18,PRD-01266
SRC-PROD-01267,SKU-NDB-01267,Ferramentas Modelo 1267,Ferramentas,RL,active,68.30,87.42,ICMS18,PRD-01267
SRC-PROD-01268,SKU-NDB-01268,Fixacao Modelo 1268,Fixacao,UN,active,69.20,95.50,ICMS18,PRD-01268
SRC-PROD-01269,SKU-NDB-01269,Painel Eletrico Modelo 1269,Painel Eletrico,CX,active,70.10,96.74,ICMS18,PRD-01269
SRC-PROD-01270,SKU-NDB-01270,Valvulas Modelo 1270,Valvulas,MT,active,71.00,97.98,ICMS18,PRD-01270
SRC-PROD-01271,SKU-NDB-01271,Acessorios Hidraulicos Modelo 1271,Acessorios Hidraulicos,RL,inactive,71.90,99.22,ICMS18,PRD-01271
SRC-PROD-01272,SKU-NDB-01272,Cabos e Fios Modelo 1272,Cabos e Fios,UN,active,72.80,100.46,ICMS18,PRD-01272
SRC-PROD-01273,SKU-NDB-01273,Disjuntores Modelo 1273,Disjuntores,CX,active,73.70,101.71,ICMS18,PRD-01273
SRC-PROD-01274,SKU-NDB-01274,Tomadas e Interruptores Modelo 1274,Tomadas e Interruptores,MT,active,74.60,95.49,ICMS18,PRD-01274
SRC-PROD-01275,SKU-NDB-01275,Iluminacao LED Modelo 1275,Iluminacao LED,RL,active,75.50,104.19,ICMS18,PRD-01275
SRC-PROD-01276,SKU-NDB-01276,Conexoes PVC Modelo 1276,Conexoes PVC,UN,active,76.40,105.43,ICMS18,PRD-01276
SRC-PROD-01277,SKU-NDB-01277,Tubos e Eletrodutos Modelo 1277,Tubos e Eletrodutos,CX,active,77.30,106.67,ICMS18,PRD-01277
SRC-PROD-01278,SKU-NDB-01278,Bombas Hidraulicas Modelo 1278,Bombas Hidraulicas,MT,active,78.20,107.92,ICMS18,PRD-01278
SRC-PROD-01279,SKU-NDB-01279,Ferramentas Modelo 1279,Ferramentas,RL,active,79.10,109.16,ICMS18,PRD-01279
SRC-PROD-01280,SKU-NDB-01280,Fixacao Modelo 1280,Fixacao,UN,active,80.00,110.40,ICMS18,PRD-01280
SRC-PROD-01281,SKU-NDB-01281,Painel Eletrico Modelo 1281,Painel Eletrico,CX,active,80.90,103.55,ICMS18,PRD-01281
SRC-PROD-01282,SKU-NDB-01282,Valvulas Modelo 1282,Valvulas,MT,active,81.80,112.88,ICMS18,PRD-01282
SRC-PROD-01283,SKU-NDB-01283,Acessorios Hidraulicos Modelo 1283,Acessorios Hidraulicos,RL,active,82.70,114.13,ICMS18,PRD-01283
SRC-PROD-01284,SKU-NDB-01284,Cabos e Fios Modelo 1284,Cabos e Fios,UN,active,83.60,115.37,ICMS18,PRD-01284
SRC-PROD-01285,SKU-NDB-01285,Disjuntores Modelo 1285,Disjuntores,CX,active,84.50,116.61,ICMS18,PRD-01285
SRC-PROD-01286,SKU-NDB-01286,Tomadas e Interruptores Modelo 1286,Tomadas e Interruptores,MT,active,85.40,117.85,ICMS18,PRD-01286
SRC-PROD-01287,SKU-NDB-01287,Iluminacao LED Modelo 1287,Iluminacao LED,RL,active,86.30,119.09,ICMS18,PRD-01287
SRC-PROD-01288,SKU-NDB-01288,Conexoes PVC Modelo 1288,Conexoes PVC,UN,active,87.20,111.62,ICMS18,PRD-01288
SRC-PROD-01289,SKU-NDB-01289,Tubos e Eletrodutos Modelo 1289,Tubos e Eletrodutos,CX,active,88.10,121.58,ICMS18,PRD-01289
SRC-PROD-01290,SKU-NDB-01290,Bombas Hidraulicas Modelo 1290,Bombas Hidraulicas,MT,active,89.00,122.82,ICMS18,PRD-01290
SRC-PROD-01291,SKU-NDB-01291,Ferramentas Modelo 1291,Ferramentas,RL,active,89.90,124.06,ICMS18,PRD-01291
SRC-PROD-01292,SKU-NDB-01292,Fixacao Modelo 1292,Fixacao,UN,active,90.80,125.30,ICMS18,PRD-01292
SRC-PROD-01293,SKU-NDB-01293,Painel Eletrico Modelo 1293,Painel Eletrico,CX,active,91.70,126.55,ICMS18,PRD-01293
SRC-PROD-01294,SKU-NDB-01294,Valvulas Modelo 1294,Valvulas,MT,active,92.60,127.79,ICMS18,PRD-01294
SRC-PROD-01295,SKU-NDB-01295,Acessorios Hidraulicos Modelo 1295,Acessorios Hidraulicos,RL,active,93.50,119.68,ICMS18,PRD-01295
SRC-PROD-01296,SKU-NDB-01296,Cabos e Fios Modelo 1296,Cabos e Fios,UN,active,94.40,130.27,ICMS18,PRD-01296
SRC-PROD-01297,SKU-NDB-01297,Disjuntores Modelo 1297,Disjuntores,CX,active,95.30,131.51,ICMS18,PRD-01297
SRC-PROD-01298,SKU-NDB-01298,Tomadas e Interruptores Modelo 1298,Tomadas e Interruptores,MT,active,96.20,132.76,ICMS18,PRD-01298
SRC-PROD-01299,SKU-NDB-01299,Iluminacao LED Modelo 1299,Iluminacao LED,RL,active,97.10,134.00,ICMS18,PRD-01299
SRC-PROD-01300,SKU-NDB-01300,Conexoes PVC Modelo 1300,Conexoes PVC,UN,active,98.00,135.24,ICMS18,PRD-01300
SRC-PROD-01301,SKU-NDB-01301,Tubos e Eletrodutos Modelo 1301,Tubos e Eletrodutos,CX,active,98.90,136.48,ICMS18,PRD-01301
SRC-PROD-01302,SKU-NDB-01302,Bombas Hidraulicas Modelo 1302,Bombas Hidraulicas,MT,active,99.80,127.74,ICMS18,PRD-01302
SRC-PROD-01303,SKU-NDB-01303,Ferramentas Modelo 1303,Ferramentas,RL,active,100.70,138.97,ICMS18,PRD-01303
SRC-PROD-01304,SKU-NDB-01304,Fixacao Modelo 1304,Fixacao,UN,active,101.60,140.21,ICMS18,PRD-01304
SRC-PROD-01305,SKU-NDB-01305,Painel Eletrico Modelo 1305,Painel Eletrico,CX,active,102.50,141.45,ICMS18,PRD-01305
SRC-PROD-01306,SKU-NDB-01306,Valvulas Modelo 1306,Valvulas,MT,active,103.40,142.69,ICMS18,PRD-01306
SRC-PROD-01307,SKU-NDB-01307,Acessorios Hidraulicos Modelo 1307,Acessorios Hidraulicos,RL,active,104.30,143.93,ICMS18,PRD-01307
SRC-PROD-01308,SKU-NDB-01308,Cabos e Fios Modelo 1308,Cabos e Fios,UN,active,105.20,145.18,ICMS18,PRD-01308
SRC-PROD-01309,SKU-NDB-01309,Disjuntores Modelo 1309,Disjuntores,CX,active,106.10,135.81,ICMS18,PRD-01309
SRC-PROD-01310,SKU-NDB-01310,Tomadas e Interruptores Modelo 1310,Tomadas e Interruptores,MT,active,107.00,147.66,ICMS18,PRD-01310
SRC-PROD-01311,SKU-NDB-01311,Iluminacao LED Modelo 1311,Iluminacao LED,RL,active,107.90,148.90,ICMS18,PRD-01311
SRC-PROD-01312,SKU-NDB-01312,Conexoes PVC Modelo 1312,Conexoes PVC,UN,inactive,108.80,150.14,ICMS18,PRD-01312
SRC-PROD-01313,SKU-NDB-01313,Tubos e Eletrodutos Modelo 1313,Tubos e Eletrodutos,CX,active,109.70,151.39,ICMS18,PRD-01313
SRC-PROD-01314,SKU-NDB-01314,Bombas Hidraulicas Modelo 1314,Bombas Hidraulicas,MT,active,110.60,152.63,ICMS18,PRD-01314
SRC-PROD-01315,SKU-NDB-01315,Ferramentas Modelo 1315,Ferramentas,RL,active,111.50,153.87,ICMS18,PRD-01315
SRC-PROD-01316,SKU-NDB-01316,Fixacao Modelo 1316,Fixacao,UN,active,112.40,143.87,ICMS18,PRD-01316
SRC-PROD-01317,SKU-NDB-01317,Painel Eletrico Modelo 1317,Painel Eletrico,CX,active,113.30,156.35,ICMS18,PRD-01317
SRC-PROD-01318,SKU-NDB-01318,Valvulas Modelo 1318,Valvulas,MT,active,114.20,157.60,ICMS18,PRD-01318
SRC-PROD-01319,SKU-NDB-01319,Acessorios Hidraulicos Modelo 1319,Acessorios Hidraulicos,RL,active,115.10,158.84,ICMS18,PRD-01319
SRC-PROD-01320,SKU-NDB-01320,Cabos e Fios Modelo 1320,Cabos e Fios,UN,active,8.00,11.04,ICMS18,PRD-01320
SRC-PROD-01321,SKU-NDB-01321,Disjuntores Modelo 1321,Disjuntores,CX,active,8.90,12.28,ICMS18,PRD-01321
SRC-PROD-01322,SKU-NDB-01322,Tomadas e Interruptores Modelo 1322,Tomadas e Interruptores,MT,active,9.80,13.52,ICMS18,PRD-01322
