purchase_id,supplier_id,purchase_date,expected_delivery_date,actual_delivery_date,status,gross_amount,delay_days
PO-006771,SUP-026,2024-10-24,2024-11-06,2024-11-06,entregue,2724.91,0
PO-006772,SUP-031,2024-11-25,2024-12-09,2024-12-10,entregue,2789.38,1
PO-006773,SUP-036,2024-12-26,2025-01-10,2025-01-12,entregue,2854.51,2
PO-006774,SUP-041,2025-01-27,2025-02-12,2025-02-12,entregue,2920.32,0
PO-006775,SUP-046,2025-02-28,2025-03-17,2025-03-18,entregue,2986.80,1
PO-006776,SUP-051,2025-03-01,2025-03-19,2025-03-21,entregue,3053.95,2
PO-006777,SUP-056,2025-04-02,2025-04-21,2025-04-21,entregue,3121.78,0
PO-006778,SUP-061,2025-05-03,2025-05-23,2025-05-24,entregue,3190.27,1
PO-006779,SUP-066,2025-06-04,2025-06-25,2025-06-27,entregue,3259.44,2
PO-006780,SUP-071,2025-07-05,2025-07-27,2025-07-27,entregue,3329.28,0
PO-006781,SUP-076,2025-08-06,2025-08-29,2025-08-30,entregue,3399.79,1
PO-006782,SUP-081,2025-09-07,2025-10-01,2025-10-03,entregue,3470.98,2
PO-006783,SUP-001,2025-10-08,2025-11-02,2025-11-02,entregue,3542.83,0
PO-006784,SUP-006,2025-11-09,2025-12-05,2025-12-06,entregue,3615.36,1
PO-006785,SUP-011,2025-12-10,2026-01-06,2026-01-16,entregue,3688.56,10
PO-006786,SUP-016,2026-01-11,2026-01-21,2026-01-21,entregue,3762.43,0
PO-006787,SUP-021,2026-02-12,2026-02-23,2026-02-24,entregue,3836.98,1
PO-006788,SUP-026,2026-03-13,2026-03-25,2026-03-27,entregue,3912.19,2
PO-006789,SUP-031,2026-04-14,2026-04-27,2026-04-27,entregue,3988.08,0
PO-006790,SUP-036,2026-05-15,2026-05-29,2026-05-30,entregue,4064.64,1
PO-006791,SUP-041,2026-06-16,2026-07-01,2026-07-03,entregue,4141.87,2
PO-006792,SUP-046,2026-07-17,2026-08-02,2026-08-02,aberto,4219.78,0
PO-006793,SUP-051,2024-08-18,2024-09-04,2024-09-05,entregue,3606.00,1
PO-006794,SUP-056,2024-09-19,2024-10-07,2024-10-09,entregue,3677.18,2
PO-006795,SUP-061,2024-10-20,2024-11-08,2024-11-08,entregue,3749.04,0
PO-006796,SUP-066,2024-11-21,2024-12-11,2024-12-12,entregue,3821.57,1
PO-006797,SUP-071,2024-12-22,2025-01-12,2025-01-14,entregue,3894.77,2
PO-006798,SUP-076,2025-01-23,2025-02-14,2025-02-14,entregue,3968.64,0
PO-006799,SUP-081,2025-02-24,2025-03-19,2025-03-20,entregue,4043.18,1
PO-006800,SUP-001,2025-03-25,2025-04-18,2025-04-20,entregue,4118.40,2
PO-006801,SUP-006,2025-04-26,2025-05-21,2025-05-21,entregue,4194.29,0
PO-006802,SUP-011,2025-05-27,2025-06-22,2025-07-05,entregue,4270.85,13
PO-006803,SUP-016,2025-06-28,2025-07-25,2025-07-27,entregue,4348.08,2
PO-006804,SUP-021,2025-07-01,2025-07-11,2025-07-11,entregue,4425.98,0
PO-006805,SUP-026,2025-08-02,2025-08-13,2025-08-14,entregue,4504.56,1
PO-006806,SUP-031,2025-09-03,2025-09-15,2025-09-17,entregue,4583.81,2
PO-006807,SUP-036,2025-10-04,2025-10-17,2025-10-17,entregue,4663.73,0
PO-006808,SUP-041,2025-11-05,2025-11-19,2025-11-20,entregue,4744.32,1
PO-006809,SUP-046,2025-12-06,2025-12-21,2025-12-23,entregue,4825.58,2
PO-006810,SUP-051,2026-01-07,2026-01-23,2026-01-23,entregue,4907.52,0
PO-006811,SUP-056,2026-02-08,2026-02-25,2026-02-26,entregue,4990.13,1
PO-006812,SUP-061,2026-03-09,2026-03-27,2026-03-29,entregue,5073.41,2
PO-006813,SUP-066,2026-04-10,2026-04-29,2026-04-29,entregue,5157.36,0
PO-006814,SUP-071,2026-05-11,2026-05-31,2026-06-01,entregue,5241.98,1
PO-006815,SUP-076,2026-06-12,2026-07-03,2026-07-05,entregue,5327.28,2
PO-006816,SUP-081,2026-07-13,2026-08-04,2026-08-04,aberto,5413.25,0
PO-006817,SUP-001,2024-08-14,2024-09-06,2024-09-07,entregue,4614.00,1
PO-006818,SUP-006,2024-09-15,2024-10-09,2024-10-11,entregue,4693.25,2
PO-006819,SUP-011,2024-10-16,2024-11-10,2024-11-19,entregue,4773.17,9
PO-006820,SUP-016,2024-11-17,2024-12-13,2024-12-14,entregue,4853.76,1
PO-006821,SUP-021,2024-12-18,2025-01-14,2025-01-16,entregue,4935.02,2
PO-006822,SUP-026,2025-01-19,2025-01-29,2025-01-29,entregue,5016.96,0
PO-006823,SUP-031,2025-02-20,2025-03-03,2025-03-04,entregue,5099.57,1
PO-006824,SUP-036,2025-03-21,2025-04-02,2025-04-04,entregue,5182.85,2
PO-006825,SUP-041,2025-04-22,2025-05-05,2025-05-05,entregue,5266.80,0
PO-006826,SUP-046,2025-05-23,2025-06-06,2025-06-07,entregue,5351.42,1
PO-006827,SUP-051,2025-06-24,2025-07-09,2025-07-11,entregue,5436.72,2
PO-006828,SUP-056,2025-07-25,2025-08-10,2025-08-10,entregue,5522.69,0
PO-006829,SUP-061,2025-08-26,2025-09-12,2025-09-13,entregue,5609.33,1
PO-006830,SUP-066,2025-09-27,2025-10-15,2025-10-17,entregue,5696.64,2
PO-006831,SUP-071,2025-10-28,2025-11-16,2025-11-16,entregue,5784.62,0
PO-006832,SUP-076,2025-11-01,2025-11-21,2025-11-22,entregue,5873.28,1
PO-006833,SUP-081,2025-12-02,2025-12-23,2025-12-25,entregue,5962.61,2
PO-006834,SUP-001,2026-01-03,2026-01-25,2026-01-25,entregue,6052.61,0
PO-006835,SUP-006,2026-02-04,2026-02-27,2026-02-28,entregue,6143.28,1
PO-006836,SUP-011,2026-03-05,2026-03-29,2026-04-10,entregue,6234.62,12
PO-006837,SUP-016,2026-04-06,2026-05-01,2026-05-01,entregue,6326.64,0
PO-006838,SUP-021,2026-05-07,2026-06-02,2026-06-03,entregue,6419.33,1
PO-006839,SUP-026,2026-06-08,2026-07-05,2026-07-07,entregue,6512.69,2
PO-006840,SUP-031,2026-07-09,2026-07-19,2026-07-19,aberto,2131.20,0
PO-006841,SUP-036,2024-08-10,2024-08-21,2024-08-22,entregue,1842.00,1
PO-006842,SUP-041,2024-09-11,2024-09-23,2024-09-25,entregue,1899.07,2
PO-006843,SUP-046,2024-10-12,2024-10-25,2024-10-25,entregue,1956.82,0
PO-006844,SUP-051,2024-11-13,2024-11-27,2024-11-28,entregue,2015.23,1
PO-006845,SUP-056,2024-12-14,2024-12-29,2024-12-31,entregue,2074.32,2
PO-006846,SUP-061,2025-01-15,2025-01-31,2025-01-31,entregue,2134.08,0
PO-006847,SUP-066,2025-02-16,2025-03-05,2025-03-06,entregue,2194.51,1
PO-006848,SUP-071,2025-03-17,2025-04-04,2025-04-06,entregue,2255.62,2
PO-006849,SUP-076,2025-04-18,2025-05-07,2025-05-07,entregue,2317.39,0
PO-006850,SUP-081,2025-05-19,2025-06-08,2025-06-09,entregue,2379.84,1
PO-006851,SUP-001,2025-06-20,2025-07-11,2025-07-13,entregue,2442.96,2
PO-006852,SUP-006,2025-07-21,2025-08-12,2025-08-12,entregue,2506.75,0
PO-006853,SUP-011,2025-08-22,2025-09-14,2025-09-22,entregue,2571.22,8
PO-006854,SUP-016,2025-09-23,2025-10-17,2025-10-19,entregue,2636.35,2
PO-006855,SUP-021,2025-10-24,2025-11-18,2025-11-18,entregue,2702.16,0
PO-006856,SUP-026,2025-11-25,2025-12-21,2025-12-22,entregue,2768.64,1
PO-006857,SUP-031,2025-12-26,2026-01-22,2026-01-24,entregue,2835.79,2
PO-006858,SUP-036,2026-01-27,2026-02-06,2026-02-06,entregue,2903.62,0
PO-006859,SUP-041,2026-02-28,2026-03-11,2026-03-12,entregue,2972.11,1
PO-006860,SUP-046,2026-03-01,2026-03-13,2026-03-15,entregue,3041.28,2
PO-006861,SUP-051,2026-04-02,2026-04-15,2026-04-15,entregue,3111.12,0
PO-006862,SUP-056,2026-05-03,2026-05-17,2026-05-18,entregue,3181.63,1
PO-006863,SUP-061,2026-06-04,2026-06-19,2026-06-21,entregue,3252.82,2
PO-006864,SUP-066,2026-07-05,2026-07-21,2026-07-21,aberto,3324.67,0
PO-006865,SUP-071,2024-08-06,2024-08-23,2024-08-24,entregue,2850.00,1
PO-006866,SUP-076,2024-09-07,2024-09-25,2024-09-27,entregue,2915.14,2
PO-006867,SUP-081,2024-10-08,2024-10-27,2024-10-27,entregue,2980.94,0
PO-006868,SUP-001,2024-11-09,2024-11-29,2024-11-30,entregue,3047.42,1
PO-006869,SUP-006,2024-12-10,2024-12-31,2025-01-02,entregue,3114.58,2
PO-006870,SUP-011,2025-01-11,2025-02-02,2025-02-13,entregue,3182.40,11
PO-006871,SUP-016,2025-02-12,2025-03-07,2025-03-08,entregue,3250.90,1
PO-006872,SUP-021,2025-03-13,2025-04-06,2025-04-08,entregue,3320.06,2
PO-006873,SUP-026,2025-04-14,2025-05-09,2025-05-09,entregue,3389.90,0
PO-006874,SUP-031,2025-05-15,2025-06-10,2025-06-11,entregue,3460.42,1
PO-006875,SUP-036,2025-06-16,2025-07-13,2025-07-15,entregue,3531.60,2
PO-006876,SUP-041,2025-07-17,2025-07-27,2025-07-27,entregue,3603.46,0
PO-006877,SUP-046,2025-08-18,2025-08-29,2025-08-30,entregue,3675.98,1
PO-006878,SUP-051,2025-09-19,2025-10-01,2025-10-03,entregue,3749.18,2
PO-006879,SUP-056,2025-10-20,2025-11-02,2025-11-02,entregue,3823.06,0
PO-006880,SUP-061,2025-11-21,2025-12-05,2025-12-06,entregue,3897.60,1
PO-006881,SUP-066,2025-12-22,2026-01-06,2026-01-08,entregue,3972.82,2
PO-006882,SUP-071,2026-01-23,2026-02-08,2026-02-08,entregue,4048.70,0
PO-006883,SUP-076,2026-02-24,2026-03-13,2026-03-14,entregue,4125.26,1
PO-006884,SUP-081,2026-03-25,2026-04-12,2026-04-14,entregue,4202.50,2
PO-006885,SUP-001,2026-04-26,2026-05-15,2026-05-15,entregue,4280.40,0
PO-006886,SUP-006,2026-05-27,2026-06-16,2026-06-17,entregue,4358.98,1
PO-006887,SUP-011,2026-06-28,2026-07-19,2026-08-02,aberto,4438.22,14
PO-006888,SUP-016,2026-07-01,2026-07-23,2026-07-23,aberto,4518.14,0
PO-006889,SUP-021,2024-08-02,2024-08-25,2024-08-26,entregue,3858.00,1
PO-006890,SUP-026,2024-09-03,2024-09-27,2024-09-29,entregue,3931.20,2
PO-006891,SUP-031,2024-10-04,2024-10-29,2024-10-29,entregue,4005.07,0
PO-006892,SUP-036,2024-11-05,2024-12-01,2024-12-02,entregue,4079.62,1
PO-006893,SUP-041,2024-12-06,2025-01-02,2025-01-04,entregue,4154.83,2
PO-006894,SUP-046,2025-01-07,2025-01-17,2025-01-17,entregue,4230.72,0
PO-006895,SUP-051,2025-02-08,2025-02-19,2025-02-20,entregue,4307.28,1
PO-006896,SUP-056,2025-03-09,2025-03-21,2025-03-23,entregue,4384.51,2
PO-006897,SUP-061,2025-04-10,2025-04-23,2025-04-23,entregue,4462.42,0
PO-006898,SUP-066,2025-05-11,2025-05-25,2025-05-26,entregue,4540.99,1
PO-006899,SUP-071,2025-06-12,2025-06-27,2025-06-29,entregue,4620.24,2
PO-006900,SUP-076,2025-07-13,2025-07-29,2025-07-29,entregue,4700.16,0
PO-006901,SUP-081,2025-08-14,2025-08-31,2025-09-01,entregue,4780.75,1
PO-006902,SUP-001,2025-09-15,2025-10-03,2025-10-05,entregue,4862.02,2
PO-006903,SUP-006,2025-10-16,2025-11-04,2025-11-04,entregue,4943.95,0
PO-006904,SUP-011,2025-11-17,2025-12-07,2025-12-17,entregue,5026.56,10
PO-006905,SUP-016,2025-12-18,2026-01-08,2026-01-10,entregue,5109.84,2
PO-006906,SUP-021,2026-01-19,2026-02-10,2026-02-10,entregue,5193.79,0
PO-006907,SUP-026,2026-02-20,2026-03-15,2026-03-16,entregue,5278.42,1
PO-006908,SUP-031,2026-03-21,2026-04-14,2026-04-16,entregue,5363.71,2
PO-006909,SUP-036,2026-04-22,2026-05-17,2026-05-17,entregue,5449.68,0
PO-006910,SUP-041,2026-05-23,2026-06-18,2026-06-19,entregue,5536.32,1
PO-006911,SUP-046,2026-06-24,2026-07-21,2026-07-23,aberto,5623.63,2
PO-006912,SUP-051,2026-07-25,2026-08-04,2026-08-04,aberto,5711.62,0
PO-006913,SUP-056,2024-08-26,2024-09-06,2024-09-07,entregue,4866.00,1
PO-006914,SUP-061,2024-09-27,2024-10-09,2024-10-11,entregue,4947.26,2
PO-006915,SUP-066,2024-10-28,2024-11-10,2024-11-10,entregue,5029.20,0
PO-006916,SUP-071,2024-11-01,2024-11-15,2024-11-16,entregue,5111.81,1
PO-006917,SUP-076,2024-12-02,2024-12-17,2024-12-19,entregue,5195.09,2
PO-006918,SUP-081,2025-01-03,2025-01-19,2025-01-19,entregue,5279.04,0
PO-006919,SUP-001,2025-02-04,2025-02-21,2025-02-22,entregue,5363.66,1
PO-006920,SUP-006,2025-03-05,2025-03-23,2025-03-25,entregue,5448.96,2
PO-006921,SUP-011,2025-04-06,2025-04-25,2025-05-08,entregue,5534.93,13
PO-006922,SUP-016,2025-05-07,2025-05-27,2025-05-28,entregue,5621.57,1
PO-006923,SUP-021,2025-06-08,2025-06-29,2025-07-01,entregue,5708.88,2
PO-006924,SUP-026,2025-07-09,2025-07-31,2025-07-31,entregue,5796.86,0
PO-006925,SUP-031,2025-08-10,2025-09-02,2025-09-03,entregue,5885.52,1
PO-006926,SUP-036,2025-09-11,2025-10-05,2025-10-07,entregue,5974.85,2
PO-006927,SUP-041,2025-10-12,2025-11-06,2025-11-06,entregue,6064.85,0
PO-006928,SUP-046,2025-11-13,2025-12-09,2025-12-10,entregue,6155.52,1
PO-006929,SUP-051,2025-12-14,2026-01-10,2026-01-12,entregue,6246.86,2
PO-006930,SUP-056,2026-01-15,2026-01-25,2026-01-25,entregue,2044.80,0
PO-006931,SUP-061,2026-02-16,2026-02-27,2026-02-28,entregue,2107.25,1
PO-006932,SUP-066,2026-03-17,2026-03-29,2026-03-31,entregue,2170.37,2
PO-006933,SUP-071,2026-04-18,2026-05-01,2026-05-01,entregue,2234.16,0
PO-006934,SUP-076,2026-05-19,2026-06-02,2026-06-03,entregue,2298.62,1
PO-006935,SUP-081,2026-06-20,2026-07-05,2026-07-07,entregue,2363.76,2
PO-006936,SUP-001,2026-07-21,2026-08-06,2026-08-06,aberto,2429.57,0
PO-006937,SUP-006,2024-08-22,2024-09-08,2024-09-09,entregue,2094.00,1
PO-006938,SUP-011,2024-09-23,2024-10-11,2024-10-20,entregue,2153.09,9
PO-006939,SUP-016,2024-10-24,2024-11-12,2024-11-12,entregue,2212.85,0
PO-006940,SUP-021,2024-11-25,2024-12-15,2024-12-16,entregue,2273.28,1
PO-006941,SUP-026,2024-12-26,2025-01-16,2025-01-18,entregue,2334.38,2
PO-006942,SUP-031,2025-01-27,2025-02-18,2025-02-18,entregue,2396.16,0
PO-006943,SUP-036,2025-02-28,2025-03-23,2025-03-24,entregue,2458.61,1
PO-006944,SUP-041,2025-03-01,2025-03-25,2025-03-27,entregue,2521.73,2
PO-006945,SUP-046,2025-04-02,2025-04-27,2025-04-27,entregue,2585.52,0
PO-006946,SUP-051,2025-05-03,2025-05-29,2025-05-30,entregue,2649.98,1
PO-006947,SUP-056,2025-06-04,2025-07-01,2025-07-03,entregue,2715.12,2
PO-006948,SUP-061,2025-07-05,2025-07-15,2025-07-15,entregue,2780.93,0
PO-006949,SUP-066,2025-08-06,2025-08-17,2025-08-18,entregue,2847.41,1
PO-006950,SUP-071,2025-09-07,2025-09-19,2025-09-21,entregue,2914.56,2
PO-006951,SUP-076,2025-10-08,2025-10-21,2025-10-21,entregue,2982.38,0
PO-006952,SUP-081,2025-11-09,2025-11-23,2025-11-24,entregue,3050.88,1
PO-006953,SUP-001,2025-12-10,2025-12-25,2025-12-27,entregue,3120.05,2
PO-006954,SUP-006,2026-01-11,2026-01-27,2026-01-27,entregue,3189.89,0
PO-006955,SUP-011,2026-02-12,2026-03-01,2026-03-13,entregue,3260.40,12
PO-006956,SUP-016,2026-03-13,2026-03-31,2026-04-02,entregue,3331.58,2
PO-006957,SUP-021,2026-04-14,2026-05-03,2026-05-03,entregue,3403.44,0
PO-006958,SUP-026,2026-05-15,2026-06-04,2026-06-05,entregue,3475.97,1
PO-006959,SUP-031,2026-06-16,2026-07-07,2026-07-09,entregue,3549.17,2
PO-006960,SUP-036,2026-07-17,2026-08-08,2026-08-08,aberto,3623.04,0
PO-006961,SUP-041,2024-08-18,2024-09-10,2024-09-11,entregue,3102.00,1
PO-006962,SUP-046,2024-09-19,2024-10-13,2024-10-15,entregue,3169.15,2
PO-006963,SUP-051,2024-10-20,2024-11-14,2024-11-14,entregue,3236.98,0
PO-006964,SUP-056,2024-11-21,2024-12-17,2024-12-18,entregue,3305.47,1
PO-006965,SUP-061,2024-12-22,2025-01-18,2025-01-20,entregue,3374.64,2
PO-006966,SUP-066,2025-01-23,2025-02-02,2025-02-02,entregue,3444.48,0
PO-006967,SUP-071,2025-02-24,2025-03-07,2025-03-08,entregue,3514.99,1
PO-006968,SUP-076,2025-03-25,2025-04-06,2025-04-08,entregue,3586.18,2
PO-006969,SUP-081,2025-04-26,2025-05-09,2025-05-09,entregue,3658.03,0
PO-006970,SUP-001,2025-05-27,2025-06-10,2025-06-11,entregue,3730.56,1
PO-006971,SUP-006,2025-06-28,2025-07-13,2025-07-15,entregue,3803.76,2
PO-006972,SUP-011,2025-07-01,2025-07-17,2025-07-25,entregue,3877.63,8
PO-006973,SUP-016,2025-08-02,2025-08-19,2025-08-20,entregue,3952.18,1
PO-006974,SUP-021,2025-09-03,2025-09-21,2025-09-23,entregue,4027.39,2
PO-006975,SUP-026,2025-10-04,2025-10-23,2025-10-23,entregue,4103.28,0
PO-006976,SUP-031,2025-11-05,2025-11-25,2025-11-26,entregue,4179.84,1
PO-006977,SUP-036,2025-12-06,2025-12-27,2025-12-29,entregue,4257.07,2
PO-006978,SUP-041,2026-01-07,2026-01-29,2026-01-29,entregue,4334.98,0
PO-006979,SUP-046,2026-02-08,2026-03-03,2026-03-04,entregue,4413.55,1
PO-006980,SUP-051,2026-03-09,2026-04-02,2026-04-04,entregue,4492.80,2
PO-006981,SUP-056,2026-04-10,2026-05-05,2026-05-05,entregue,4572.72,0
PO-006982,SUP-061,2026-05-11,2026-06-06,2026-06-07,entregue,4653.31,1
PO-006983,SUP-066,2026-06-12,2026-07-09,2026-07-11,aberto,4734.58,2
PO-006984,SUP-071,2026-07-13,2026-07-23,2026-07-23,aberto,4816.51,0
PO-006985,SUP-076,2024-08-14,2024-08-25,2024-08-26,entregue,4110.00,1
PO-006986,SUP-081,2024-09-15,2024-09-27,2024-09-29,entregue,4185.22,2
PO-006987,SUP-001,2024-10-16,2024-10-29,2024-10-29,entregue,4261.10,0
PO-006988,SUP-006,2024-11-17,2024-12-01,2024-12-02,entregue,4337.66,1
PO-006989,SUP-011,2024-12-18,2025-01-02,2025-01-13,entregue,4414.90,11
PO-006990,SUP-016,2025-01-19,2025-02-04,2025-02-04,entregue,4492.80,0
PO-006991,SUP-021,2025-02-20,2025-03-09,2025-03-10,entregue,4571.38,1
PO-006992,SUP-026,2025-03-21,2025-04-08,2025-04-10,entregue,4650.62,2
PO-006993,SUP-031,2025-04-22,2025-05-11,2025-05-11,entregue,4730.54,0
PO-006994,SUP-036,2025-05-23,2025-06-12,2025-06-13,entregue,4811.14,1
PO-006995,SUP-041,2025-06-24,2025-07-15,2025-07-17,entregue,4892.40,2
PO-006996,SUP-046,2025-07-25,2025-08-16,2025-08-16,entregue,4974.34,0
PO-006997,SUP-051,2025-08-26,2025-09-18,2025-09-19,entregue,5056.94,1
PO-006998,SUP-056,2025-09-27,2025-10-21,2025-10-23,entregue,5140.22,2
PO-006999,SUP-061,2025-10-28,2025-11-22,2025-11-22,entregue,5224.18,0
PO-007000,SUP-066,2025-11-01,2025-11-27,2025-11-28,entregue,5308.80,1
PO-007001,SUP-071,2025-12-02,2025-12-29,2025-12-31,entregue,5394.10,2
PO-007002,SUP-076,2026-01-03,2026-01-13,2026-01-13,entregue,5480.06,0
PO-007003,SUP-081,2026-02-04,2026-02-15,2026-02-16,entregue,5566.70,1
PO-007004,SUP-001,2026-03-05,2026-03-17,2026-03-19,entregue,5654.02,2
PO-007005,SUP-006,2026-04-06,2026-04-19,2026-04-19,entregue,5742.00,0
PO-007006,SUP-011,2026-05-07,2026-05-21,2026-06-04,entregue,5830.66,14
PO-007007,SUP-016,2026-06-08,2026-06-23,2026-06-25,entregue,5919.98,2
PO-007008,SUP-021,2026-07-09,2026-07-25,2026-07-25,aberto,6009.98,0
PO-007009,SUP-026,2024-08-10,2024-08-27,2024-08-28,entregue,5118.00,1
PO-007010,SUP-031,2024-09-11,2024-09-29,2024-10-01,entregue,5201.28,2
PO-007011,SUP-036,2024-10-12,2024-10-31,2024-10-31,entregue,5285.23,0
PO-007012,SUP-041,2024-11-13,2024-12-03,2024-12-04,entregue,5369.86,1
PO-007013,SUP-046,2024-12-14,2025-01-04,2025-01-06,entregue,5455.15,2
PO-007014,SUP-051,2025-01-15,2025-02-06,2025-02-06,entregue,5541.12,0
PO-007015,SUP-056,2025-02-16,2025-03-11,2025-03-12,entregue,5627.76,1
PO-007016,SUP-061,2025-03-17,2025-04-10,2025-04-12,entregue,5715.07,2
PO-007017,SUP-066,2025-04-18,2025-05-13,2025-05-13,entregue,5803.06,0
PO-007018,SUP-071,2025-05-19,2025-06-14,2025-06-15,entregue,5891.71,1
PO-007019,SUP-076,2025-06-20,2025-07-17,2025-07-19,entregue,5981.04,2
PO-007020,SUP-081,2025-07-21,2025-07-31,2025-07-31,entregue,1958.40,0
PO-007021,SUP-001,2025-08-22,2025-09-02,2025-09-03,entregue,2018.83,1
PO-007022,SUP-006,2025-09-23,2025-10-05,2025-10-07,entregue,2079.94,2
PO-007023,SUP-011,2025-10-24,2025-11-06,2025-11-16,entregue,2141.71,10
PO-007024,SUP-016,2025-11-25,2025-12-09,2025-12-10,entregue,2204.16,1
PO-007025,SUP-021,2025-12-26,2026-01-10,2026-01-12,entregue,2267.28,2
PO-007026,SUP-026,2026-01-27,2026-02-12,2026-02-12,entregue,2331.07,0
PO-007027,SUP-031,2026-02-28,2026-03-17,2026-03-18,entregue,2395.54,1
PO-007028,SUP-036,2026-03-01,2026-03-19,2026-03-21,entregue,2460.67,2
PO-007029,SUP-041,2026-04-02,2026-04-21,2026-04-21,entregue,2526.48,0
PO-007030,SUP-046,2026-05-03,2026-05-23,2026-05-24,entregue,2592.96,1
PO-007031,SUP-051,2026-06-04,2026-06-25,2026-06-27,entregue,2660.11,2
PO-007032,SUP-056,2026-07-05,2026-07-27,2026-07-27,aberto,2727.94,0
PO-007033,SUP-061,2024-08-06,2024-08-29,2024-08-30,entregue,2346.00,1
PO-007034,SUP-066,2024-09-07,2024-10-01,2024-10-03,entregue,2407.10,2
PO-007035,SUP-071,2024-10-08,2024-11-02,2024-11-02,entregue,2468.88,0
PO-007036,SUP-076,2024-11-09,2024-12-05,2024-12-06,entregue,2531.33,1
PO-007037,SUP-081,2024-12-10,2025-01-06,2025-01-08,entregue,2594.45,2
PO-007038,SUP-001,2025-01-11,2025-01-21,2025-01-21,entregue,2658.24,0
PO-007039,SUP-006,2025-02-12,2025-02-23,2025-02-24,entregue,2722.70,1
PO-007040,SUP-011,2025-03-13,2025-03-25,2025-04-07,entregue,2787.84,13
PO-007041,SUP-016,2025-04-14,2025-04-27,2025-04-27,entregue,2853.65,0
PO-007042,SUP-021,2025-05-15,2025-05-29,2025-05-30,entregue,2920.13,1
PO-007043,SUP-026,2025-06-16,2025-07-01,2025-07-03,entregue,2987.28,2
PO-007044,SUP-031,2025-07-17,2025-08-02,2025-08-02,entregue,3055.10,0
PO-007045,SUP-036,2025-08-18,2025-09-04,2025-09-05,entregue,3123.60,1
PO-007046,SUP-041,2025-09-19,2025-10-07,2025-10-09,entregue,3192.77,2
PO-007047,SUP-046,2025-10-20,2025-11-08,2025-11-08,entregue,3262.61,0
PO-007048,SUP-051,2025-11-21,2025-12-11,2025-12-12,entregue,3333.12,1
PO-007049,SUP-056,2025-12-22,2026-01-12,2026-01-14,entregue,3404.30,2
PO-007050,SUP-061,2026-01-23,2026-02-14,2026-02-14,entregue,3476.16,0
PO-007051,SUP-066,2026-02-24,2026-03-19,2026-03-20,entregue,3548.69,1
PO-007052,SUP-071,2026-03-25,2026-04-18,2026-04-20,entregue,3621.89,2
PO-007053,SUP-076,2026-04-26,2026-05-21,2026-05-21,entregue,3695.76,0
PO-007054,SUP-081,2026-05-27,2026-06-22,2026-06-23,entregue,3770.30,1
PO-007055,SUP-001,2026-06-28,2026-07-25,2026-07-27,aberto,3845.52,2
PO-007056,SUP-006,2026-07-01,2026-07-11,2026-07-11,aberto,3921.41,0
PO-007057,SUP-011,2024-08-02,2024-08-13,2024-08-22,entregue,3354.00,9
PO-007058,SUP-016,2024-09-03,2024-09-15,2024-09-17,entregue,3423.17,2
PO-007059,SUP-021,2024-10-04,2024-10-17,2024-10-17,entregue,3493.01,0
PO-007060,SUP-026,2024-11-05,2024-11-19,2024-11-20,entregue,3563.52,1
PO-007061,SUP-031,2024-12-06,2024-12-21,2024-12-23,entregue,3634.70,2
PO-007062,SUP-036,2025-01-07,2025-01-23,2025-01-23,entregue,3706.56,0
PO-007063,SUP-041,2025-02-08,2025-02-25,2025-02-26,entregue,3779.09,1
PO-007064,SUP-046,2025-03-09,2025-03-27,2025-03-29,entregue,3852.29,2
PO-007065,SUP-051,2025-04-10,2025-04-29,2025-04-29,entregue,3926.16,0
PO-007066,SUP-056,2025-05-11,2025-05-31,2025-06-01,entregue,4000.70,1
PO-007067,SUP-061,2025-06-12,2025-07-03,2025-07-05,entregue,4075.92,2
PO-007068,SUP-066,2025-07-13,2025-08-04,2025-08-04,entregue,4151.81,0
PO-007069,SUP-071,2025-08-14,2025-09-06,2025-09-07,entregue,4228.37,1
PO-007070,SUP-076,2025-09-15,2025-10-09,2025-10-11,entregue,4305.60,2
PO-007071,SUP-081,2025-10-16,2025-11-10,2025-11-10,entregue,4383.50,0
PO-007072,SUP-001,2025-11-17,2025-12-13,2025-12-14,entregue,4462.08,1
PO-007073,SUP-006,2025-12-18,2026-01-14,2026-01-16,entregue,4541.33,2
PO-007074,SUP-011,2026-01-19,2026-01-29,2026-02-10,entregue,4621.25,12
PO-007075,SUP-016,2026-02-20,2026-03-03,2026-03-04,entregue,4701.84,1
PO-007076,SUP-021,2026-03-21,2026-04-02,2026-04-04,entregue,4783.10,2
PO-007077,SUP-026,2026-04-22,2026-05-05,2026-05-05,entregue,4865.04,0
PO-007078,SUP-031,2026-05-23,2026-06-06,2026-06-07,entregue,4947.65,1
PO-007079,SUP-036,2026-06-24,2026-07-09,2026-07-11,aberto,5030.93,2
PO-007080,SUP-041,2026-07-25,2026-08-10,2026-08-10,aberto,5114.88,0
PO-007081,SUP-046,2024-08-26,2024-09-12,2024-09-13,entregue,4362.00,1
PO-007082,SUP-051,2024-09-27,2024-10-15,2024-10-17,entregue,4439.23,2
PO-007083,SUP-056,2024-10-28,2024-11-16,2024-11-16,entregue,4517.14,0
PO-007084,SUP-061,2024-11-01,2024-11-21,2024-11-22,entregue,4595.71,1
PO-007085,SUP-066,2024-12-02,2024-12-23,2024-12-25,entregue,4674.96,2
PO-007086,SUP-071,2025-01-03,2025-01-25,2025-01-25,entregue,4754.88,0
PO-007087,SUP-076,2025-02-04,2025-02-27,2025-02-28,entregue,4835.47,1
