order_id,company_id,customer_external_id,order_date,status,gross_amount,net_amount,sales_channel
O-009857,cmp_nova_distribuidora,CLI-0170,2025-12-02,faturado,4773.71,3669.08,Televendas
O-009858,cmp_nova_distribuidora,CLI-0187,2026-01-03,faturado,3730.23,2855.49,Representante
O-009859,cmp_nova_distribuidora,CLI-0204,2026-02-04,faturado,3738.20,2850.00,E-commerce B2B
O-009860,cmp_nova_distribuidora,CLI-0221,2026-03-05,faturado,4397.22,3382.78,Balcao
O-009861,cmp_nova_distribuidora,CLI-0238,2026-04-06,faturado,4405.67,3375.62,Televendas
O-009862,cmp_nova_distribuidora,CLI-0255,2026-05-07,faturado,4086.72,3118.58,Representante
O-009863,cmp_nova_distribuidora,CLI-0272,2026-06-08,faturado,4093.70,3111.21,E-commerce B2B
O-009864,cmp_nova_distribuidora,CLI-0289,2026-07-09,faturado,3772.24,2855.21,Balcao
O-009865,cmp_nova_distribuidora,CLI-0306,2024-08-10,faturado,4425.00,3438.22,Televendas
O-009866,cmp_nova_distribuidora,CLI-0323,2024-09-11,faturado,4460.00,3456.50,Representante
O-009867,cmp_nova_distribuidora,CLI-0340,2024-10-12,faturado,4495.00,3474.63,E-commerce B2B
O-009868,cmp_nova_distribuidora,CLI-0357,2024-11-13,faturado,5345.40,4121.31,Balcao
O-009869,cmp_nova_distribuidora,CLI-0374,2024-12-14,faturado,5386.70,4142.37,Televendas
O-009870,cmp_nova_distribuidora,CLI-0391,2025-01-15,faturado,1978.00,1536.91,Representante
O-009871,cmp_nova_distribuidora,CLI-0408,2025-02-16,faturado,2010.20,1557.90,E-commerce B2B
O-009872,cmp_nova_distribuidora,CLI-0425,2025-03-17,faturado,2397.60,1853.34,Balcao
O-009873,cmp_nova_distribuidora,CLI-0442,2025-04-18,faturado,2435.40,1877.70,Televendas
O-009874,cmp_nova_distribuidora,CLI-0459,2025-05-19,faturado,2290.00,1761.01,Representante
O-009875,cmp_nova_distribuidora,CLI-0476,2025-06-20,faturado,2325.00,1806.52,E-commerce B2B
O-009876,cmp_nova_distribuidora,CLI-0493,2025-07-21,faturado,2171.20,1682.68,Balcao
O-009877,cmp_nova_distribuidora,CLI-0510,2025-08-22,faturado,2395.00,1851.33,Televendas
O-009878,cmp_nova_distribuidora,CLI-0527,2025-09-23,faturado,2415.42,1859.63,Representante
O-009879,cmp_nova_distribuidora,CLI-0544,2025-10-24,faturado,2435.42,1867.48,E-commerce B2B
O-009880,cmp_nova_distribuidora,CLI-0561,2025-11-25,faturado,2896.90,2241.34,Balcao
O-009881,cmp_nova_distribuidora,CLI-0578,2025-12-26,faturado,2919.51,2249.78,Televendas
O-009882,cmp_nova_distribuidora,CLI-0595,2026-01-27,faturado,2293.47,1760.24,Representante
O-009883,cmp_nova_distribuidora,CLI-0612,2026-02-28,faturado,2310.32,1766.01,E-commerce B2B
O-009884,cmp_nova_distribuidora,CLI-0009,2026-03-01,faturado,2731.45,2079.46,Balcao
O-009885,cmp_nova_distribuidora,CLI-0026,2026-04-02,faturado,2750.33,2112.80,Televendas
O-009886,cmp_nova_distribuidora,CLI-0043,2026-05-03,faturado,2563.66,1961.45,Representante
O-009887,cmp_nova_distribuidora,CLI-0060,2026-06-04,faturado,2580.30,1966.19,E-commerce B2B
O-009888,cmp_nova_distribuidora,CLI-0077,2026-07-05,faturado,2388.80,1812.87,Balcao
O-009889,cmp_nova_distribuidora,CLI-0094,2024-08-06,faturado,2815.00,2164.73,Televendas
O-009890,cmp_nova_distribuidora,CLI-0111,2024-09-07,faturado,2850.00,2214.45,Representante
O-009891,cmp_nova_distribuidora,CLI-0128,2024-10-08,faturado,2885.00,2235.87,E-commerce B2B
O-009892,cmp_nova_distribuidora,CLI-0145,2024-11-09,faturado,3445.60,2663.45,Balcao
O-009893,cmp_nova_distribuidora,CLI-0162,2024-12-10,faturado,3486.90,2688.40,Televendas
O-009894,cmp_nova_distribuidora,CLI-0179,2025-01-11,faturado,2750.80,2115.37,Representante
O-009895,cmp_nova_distribuidora,CLI-0196,2025-02-12,faturado,2783.00,2162.39,E-commerce B2B
O-009896,cmp_nova_distribuidora,CLI-0213,2025-03-13,faturado,3304.80,2561.22,Balcao
O-009897,cmp_nova_distribuidora,CLI-0230,2025-04-14,faturado,3342.60,2583.83,Televendas
O-009898,cmp_nova_distribuidora,CLI-0247,2025-05-15,faturado,3130.00,2413.23,Representante
O-009899,cmp_nova_distribuidora,CLI-0264,2025-06-16,faturado,3165.00,2433.88,E-commerce B2B
O-009900,cmp_nova_distribuidora,CLI-0001,2025-07-17,faturado,2944.00,2287.49,Balcao
O-009901,cmp_nova_distribuidora,CLI-0002,2025-08-18,faturado,3235.00,2507.12,Televendas
O-009902,cmp_nova_distribuidora,CLI-0003,2025-09-19,faturado,3250.38,2508.97,Representante
O-009903,cmp_nova_distribuidora,CLI-0004,2025-10-20,faturado,3265.34,2510.39,E-commerce B2B
O-009904,cmp_nova_distribuidora,CLI-0005,2025-11-21,faturado,3870.26,2963.46,Balcao
O-009905,cmp_nova_distribuidora,CLI-0006,2025-12-22,faturado,3886.92,3003.03,Televendas
O-009906,cmp_nova_distribuidora,CLI-0007,2026-01-23,faturado,3043.08,2341.66,Representante
O-009907,cmp_nova_distribuidora,CLI-0008,2026-02-24,faturado,3055.30,2341.58,E-commerce B2B
O-009908,cmp_nova_distribuidora,CLI-0009,2026-03-25,faturado,3600.55,2748.30,Balcao
O-009909,cmp_nova_distribuidora,CLI-0010,2026-04-26,faturado,3613.98,2747.35,Televendas
O-009910,cmp_nova_distribuidora,CLI-0011,2026-05-27,faturado,3358.30,2576.16,Representante
O-009911,cmp_nova_distribuidora,CLI-0012,2026-06-28,faturado,3369.90,2574.60,E-commerce B2B
O-009912,cmp_nova_distribuidora,CLI-0013,2026-07-01,faturado,3110.59,2366.85,Balcao
O-009913,cmp_nova_distribuidora,CLI-0014,2024-08-02,faturado,3655.00,2818.00,Televendas
O-009914,cmp_nova_distribuidora,CLI-0015,2024-09-03,faturado,3690.00,2837.61,Representante
O-009915,cmp_nova_distribuidora,CLI-0001,2024-10-04,faturado,3725.00,2894.32,E-commerce B2B
O-009916,cmp_nova_distribuidora,CLI-0002,2024-11-05,faturado,4436.80,3438.53,Balcao
O-009917,cmp_nova_distribuidora,CLI-0003,2024-12-06,faturado,4478.10,3461.57,Televendas
O-009918,cmp_nova_distribuidora,CLI-0004,2025-01-07,faturado,3523.60,2716.69,Representante
O-009919,cmp_nova_distribuidora,CLI-0005,2025-02-08,faturado,3555.80,2734.41,E-commerce B2B
O-009920,cmp_nova_distribuidora,CLI-0006,2025-03-09,faturado,4212.00,3272.72,Balcao
O-009921,cmp_nova_distribuidora,CLI-0007,2025-04-10,faturado,4249.80,3293.60,Televendas
O-009922,cmp_nova_distribuidora,CLI-0008,2025-05-11,faturado,3970.00,3068.81,Representante
O-009923,cmp_nova_distribuidora,CLI-0009,2025-06-12,faturado,4005.00,3087.85,E-commerce B2B
O-009924,cmp_nova_distribuidora,CLI-0010,2025-07-13,faturado,3716.80,2858.23,Balcao
O-009925,cmp_nova_distribuidora,CLI-0011,2025-08-14,faturado,4075.00,3166.27,Televendas
O-009926,cmp_nova_distribuidora,CLI-0012,2025-09-15,faturado,4085.34,3161.64,Representante
O-009927,cmp_nova_distribuidora,CLI-0013,2025-10-16,faturado,4095.26,3156.62,E-commerce B2B
O-009928,cmp_nova_distribuidora,CLI-0014,2025-11-17,faturado,4843.62,3718.45,Balcao
O-009929,cmp_nova_distribuidora,CLI-0015,2025-12-18,faturado,4854.33,3711.62,Televendas
O-009930,cmp_nova_distribuidora,CLI-0001,2026-01-19,faturado,3792.70,2926.07,Representante
O-009931,cmp_nova_distribuidora,CLI-0002,2026-02-20,faturado,3800.28,2920.14,E-commerce B2B
O-009932,cmp_nova_distribuidora,CLI-0003,2026-03-21,faturado,4469.64,3420.61,Balcao
O-009933,cmp_nova_distribuidora,CLI-0004,2026-04-22,faturado,4477.64,3412.86,Televendas
O-009934,cmp_nova_distribuidora,CLI-0005,2026-05-23,faturado,4152.94,3152.49,Representante
O-009935,cmp_nova_distribuidora,CLI-0256,2026-06-24,faturado,4159.50,3186.18,E-commerce B2B
O-009936,cmp_nova_distribuidora,CLI-0273,2026-07-25,faturado,3832.39,2923.73,Balcao
O-009937,cmp_nova_distribuidora,CLI-0290,2024-08-26,faturado,4495.00,3474.63,Televendas
O-009938,cmp_nova_distribuidora,CLI-0307,2024-09-27,faturado,4530.00,3492.63,Representante
O-009939,cmp_nova_distribuidora,CLI-0324,2024-10-28,faturado,4565.00,3510.48,E-commerce B2B
O-009940,cmp_nova_distribuidora,CLI-0341,2024-11-01,faturado,2537.00,1971.24,Balcao
O-009941,cmp_nova_distribuidora,CLI-0358,2024-12-02,faturado,2578.30,1998.18,Televendas
O-009942,cmp_nova_distribuidora,CLI-0375,2025-01-03,faturado,2042.40,1578.78,Representante
O-009943,cmp_nova_distribuidora,CLI-0392,2025-02-04,faturado,2074.60,1599.51,E-commerce B2B
O-009944,cmp_nova_distribuidora,CLI-0409,2025-03-05,faturado,2473.20,1901.88,Balcao
O-009945,cmp_nova_distribuidora,CLI-0426,2025-04-06,faturado,2511.00,1951.04,Televendas
O-009946,cmp_nova_distribuidora,CLI-0443,2025-05-07,faturado,2360.00,1829.00,Representante
O-009947,cmp_nova_distribuidora,CLI-0460,2025-06-08,faturado,2395.00,1851.33,E-commerce B2B
O-009948,cmp_nova_distribuidora,CLI-0477,2025-07-09,faturado,2235.60,1723.65,Balcao
O-009949,cmp_nova_distribuidora,CLI-0494,2025-08-10,faturado,2465.00,1895.58,Televendas
O-009950,cmp_nova_distribuidora,CLI-0511,2025-09-11,faturado,2485.00,1928.11,Representante
O-009951,cmp_nova_distribuidora,CLI-0528,2025-10-12,faturado,2504.58,1935.54,E-commerce B2B
O-009952,cmp_nova_distribuidora,CLI-0545,2025-11-13,faturado,2978.01,2292.18,Balcao
O-009953,cmp_nova_distribuidora,CLI-0562,2025-12-14,faturado,3000.13,2299.90,Televendas
O-009954,cmp_nova_distribuidora,CLI-0579,2026-01-15,faturado,2355.94,1798.75,Representante
O-009955,cmp_nova_distribuidora,CLI-0596,2026-02-16,faturado,2372.40,1827.70,E-commerce B2B
O-009956,cmp_nova_distribuidora,CLI-0613,2026-03-17,faturado,2803.87,2151.41,Balcao
O-009957,cmp_nova_distribuidora,CLI-0010,2026-04-18,faturado,2822.30,2156.81,Televendas
O-009958,cmp_nova_distribuidora,CLI-0027,2026-05-19,faturado,2629.88,2001.60,Representante
O-009959,cmp_nova_distribuidora,CLI-0044,2026-06-20,faturado,2646.10,2005.74,E-commerce B2B
O-009960,cmp_nova_distribuidora,CLI-0061,2026-07-21,faturado,2448.95,1873.21,Balcao
O-009961,cmp_nova_distribuidora,CLI-0078,2024-08-22,faturado,2885.00,2235.87,Televendas
O-009962,cmp_nova_distribuidora,CLI-0095,2024-09-23,faturado,2920.00,2257.16,Representante
O-009963,cmp_nova_distribuidora,CLI-0112,2024-10-24,faturado,2955.00,2278.30,E-commerce B2B
O-009964,cmp_nova_distribuidora,CLI-0129,2024-11-25,faturado,3528.20,2713.18,Balcao
O-009965,cmp_nova_distribuidora,CLI-0146,2024-12-26,faturado,3569.50,2773.50,Televendas
O-009966,cmp_nova_distribuidora,CLI-0163,2025-01-27,faturado,2815.20,2181.78,Representante
O-009967,cmp_nova_distribuidora,CLI-0180,2025-02-28,faturado,2847.40,2201.04,E-commerce B2B
O-009968,cmp_nova_distribuidora,CLI-0197,2025-03-01,faturado,3380.40,2606.29,Balcao
O-009969,cmp_nova_distribuidora,CLI-0214,2025-04-02,faturado,3418.20,2628.59,Televendas
O-009970,cmp_nova_distribuidora,CLI-0231,2025-05-03,faturado,3200.00,2486.40,Representante
O-009971,cmp_nova_distribuidora,CLI-0248,2025-06-04,faturado,3235.00,2507.12,E-commerce B2B
O-009972,cmp_nova_distribuidora,CLI-0265,2025-07-05,faturado,3008.40,2325.49,Balcao
O-009973,cmp_nova_distribuidora,CLI-0282,2025-08-06,faturado,3305.00,2548.15,Televendas
O-009974,cmp_nova_distribuidora,CLI-0299,2025-09-07,faturado,3319.96,2549.40,Representante
O-009975,cmp_nova_distribuidora,CLI-0316,2025-10-08,faturado,3334.50,2583.57,E-commerce B2B
O-009976,cmp_nova_distribuidora,CLI-0333,2025-11-09,faturado,3951.37,3049.27,Balcao
O-009977,cmp_nova_distribuidora,CLI-0350,2025-12-10,faturado,3967.54,3049.45,Televendas
O-009978,cmp_nova_distribuidora,CLI-0367,2026-01-11,faturado,3105.55,2377.30,Representante
O-009979,cmp_nova_distribuidora,CLI-0384,2026-02-12,faturado,3117.38,2376.69,E-commerce B2B
O-009980,cmp_nova_distribuidora,CLI-0401,2026-03-13,faturado,3672.97,2825.62,Balcao
O-009981,cmp_nova_distribuidora,CLI-0418,2026-04-14,faturado,3685.95,2824.18,Televendas
O-009982,cmp_nova_distribuidora,CLI-0435,2026-05-15,faturado,3424.52,2613.25,Representante
O-009983,cmp_nova_distribuidora,CLI-0452,2026-06-16,faturado,3435.70,2611.13,E-commerce B2B
O-009984,cmp_nova_distribuidora,CLI-0469,2026-07-17,faturado,3170.74,2399.94,Balcao
O-009985,cmp_nova_distribuidora,CLI-0486,2024-08-18,faturado,3725.00,2894.32,Televendas
O-009986,cmp_nova_distribuidora,CLI-0503,2024-09-19,faturado,3760.00,2914.00,Representante
O-009987,cmp_nova_distribuidora,CLI-0520,2024-10-20,faturado,3795.00,2933.53,E-commerce B2B
O-009988,cmp_nova_distribuidora,CLI-0537,2024-11-21,faturado,4519.40,3484.45,Balcao
O-009989,cmp_nova_distribuidora,CLI-0554,2024-12-22,faturado,4560.70,3507.17,Televendas
O-009990,cmp_nova_distribuidora,CLI-0571,2025-01-23,faturado,3588.00,2787.88,Representante
O-009991,cmp_nova_distribuidora,CLI-0588,2025-02-24,faturado,3620.20,2805.65,E-commerce B2B
O-009992,cmp_nova_distribuidora,CLI-0605,2025-03-25,faturado,4287.60,3314.31,Balcao
O-009993,cmp_nova_distribuidora,CLI-0002,2025-04-26,faturado,4325.40,3334.89,Televendas
O-009994,cmp_nova_distribuidora,CLI-0019,2025-05-27,faturado,4040.00,3106.76,Representante
O-009995,cmp_nova_distribuidora,CLI-0036,2025-06-28,faturado,4075.00,3166.27,E-commerce B2B
O-009996,cmp_nova_distribuidora,CLI-0053,2025-07-01,faturado,3781.20,2930.43,Balcao
O-009997,cmp_nova_distribuidora,CLI-0070,2025-08-02,faturado,4145.00,3204.08,Televendas
O-009998,cmp_nova_distribuidora,CLI-0087,2025-09-03,faturado,4154.92,3198.87,Representante
O-009999,cmp_nova_distribuidora,CLI-0104,2025-10-04,faturado,4164.42,3193.27,E-commerce B2B
O-010000,cmp_nova_distribuidora,CLI-0011,2025-11-05,faturado,4924.73,3810.26,Balcao
O-010001,cmp_nova_distribuidora,CLI-0012,2025-12-06,faturado,4934.95,3802.88,Televendas
O-010002,cmp_nova_distribuidora,CLI-0013,2026-01-07,faturado,3855.17,2958.85,Representante
O-010003,cmp_nova_distribuidora,CLI-0014,2026-02-08,faturado,3862.36,2952.39,E-commerce B2B
O-010004,cmp_nova_distribuidora,CLI-0015,2026-03-09,faturado,4542.07,3457.88,Balcao
O-010005,cmp_nova_distribuidora,CLI-0001,2026-04-10,faturado,4549.61,3495.01,Televendas
O-010006,cmp_nova_distribuidora,CLI-0002,2026-05-11,faturado,4219.16,3228.08,Representante
O-010007,cmp_nova_distribuidora,CLI-0003,2026-06-12,faturado,4225.30,3219.68,E-commerce B2B
O-010008,cmp_nova_distribuidora,CLI-0004,2026-07-13,faturado,3892.54,2954.05,Balcao
O-010009,cmp_nova_distribuidora,CLI-0005,2024-08-14,faturado,4565.00,3510.48,Televendas
O-010010,cmp_nova_distribuidora,CLI-0006,2024-09-15,faturado,2150.00,1670.55,Representante
O-010011,cmp_nova_distribuidora,CLI-0007,2024-10-16,faturado,2185.00,1693.37,E-commerce B2B
O-010012,cmp_nova_distribuidora,CLI-0008,2024-11-17,faturado,2619.60,2024.95,Balcao
O-010013,cmp_nova_distribuidora,CLI-0009,2024-12-18,faturado,2660.90,2051.55,Televendas
O-010014,cmp_nova_distribuidora,CLI-0010,2025-01-19,faturado,2106.80,1620.14,Representante
O-010015,cmp_nova_distribuidora,CLI-0011,2025-02-20,faturado,2139.00,1662.00,E-commerce B2B
O-010016,cmp_nova_distribuidora,CLI-0012,2025-03-21,faturado,2548.80,1975.32,Balcao
O-010017,cmp_nova_distribuidora,CLI-0013,2025-04-22,faturado,2586.60,1999.44,Televendas
O-010018,cmp_nova_distribuidora,CLI-0014,2025-05-23,faturado,2430.00,1873.53,Representante
O-010019,cmp_nova_distribuidora,CLI-0015,2025-06-24,faturado,2465.00,1895.58,E-commerce B2B
O-010020,cmp_nova_distribuidora,CLI-0001,2025-07-25,faturado,2300.00,1787.10,Balcao
O-010021,cmp_nova_distribuidora,CLI-0002,2025-08-26,faturado,2535.00,1964.62,Televendas
O-010022,cmp_nova_distribuidora,CLI-0003,2025-09-27,faturado,2554.58,1971.88,Representante
O-010023,cmp_nova_distribuidora,CLI-0004,2025-10-28,faturado,2573.74,1978.70,E-commerce B2B
O-010024,cmp_nova_distribuidora,CLI-0005,2025-11-01,faturado,3059.13,2342.38,Balcao
O-010025,cmp_nova_distribuidora,CLI-0006,2025-12-02,faturado,3080.74,2380.18,Televendas
O-010026,cmp_nova_distribuidora,CLI-0007,2026-01-03,faturado,2418.40,1860.96,Representante
O-010027,cmp_nova_distribuidora,CLI-0008,2026-02-04,faturado,2434.49,1865.79,E-commerce B2B
O-010028,cmp_nova_distribuidora,CLI-0009,2026-03-05,faturado,2876.30,2195.48,Balcao
O-010029,cmp_nova_distribuidora,CLI-0010,2026-04-06,faturado,2894.27,2200.23,Televendas
O-010030,cmp_nova_distribuidora,CLI-0011,2026-05-07,faturado,2696.10,2068.18,Representante
O-010031,cmp_nova_distribuidora,CLI-0012,2026-06-08,faturado,2711.90,2071.89,E-commerce B2B
O-010032,cmp_nova_distribuidora,CLI-0013,2026-07-09,faturado,2509.10,1909.18,Balcao
O-010033,cmp_nova_distribuidora,CLI-0014,2024-08-10,faturado,2955.00,2278.30,Televendas
O-010034,cmp_nova_distribuidora,CLI-0015,2024-09-11,faturado,2990.00,2299.31,Representante
O-010035,cmp_nova_distribuidora,CLI-0096,2024-10-12,faturado,3025.00,2350.42,E-commerce B2B
O-010036,cmp_nova_distribuidora,CLI-0113,2024-11-13,faturado,3610.80,2798.37,Balcao
O-010037,cmp_nova_distribuidora,CLI-0130,2024-12-14,faturado,3652.10,2823.07,Televendas
O-010038,cmp_nova_distribuidora,CLI-0147,2025-01-15,faturado,2879.60,2220.17,Representante
O-010039,cmp_nova_distribuidora,CLI-0164,2025-02-16,faturado,2911.80,2239.18,E-commerce B2B
O-010040,cmp_nova_distribuidora,CLI-0181,2025-03-17,faturado,3456.00,2685.31,Balcao
O-010041,cmp_nova_distribuidora,CLI-0198,2025-04-18,faturado,3493.80,2707.70,Televendas
O-010042,cmp_nova_distribuidora,CLI-0215,2025-05-19,faturado,3270.00,2527.71,Representante
O-010043,cmp_nova_distribuidora,CLI-0232,2025-06-20,faturado,3305.00,2548.15,E-commerce B2B
O-010044,cmp_nova_distribuidora,CLI-0249,2025-07-21,faturado,3072.80,2362.99,Balcao
O-010045,cmp_nova_distribuidora,CLI-0266,2025-08-22,faturado,3375.00,2622.37,Televendas
O-010046,cmp_nova_distribuidora,CLI-0283,2025-09-23,faturado,3389.54,2623.17,Representante
O-010047,cmp_nova_distribuidora,CLI-0300,2025-10-24,faturado,3403.66,2623.54,E-commerce B2B
O-010048,cmp_nova_distribuidora,CLI-0317,2025-11-25,faturado,4032.48,3095.73,Balcao
O-010049,cmp_nova_distribuidora,CLI-0334,2025-12-26,faturado,4048.16,3095.22,Televendas
O-010050,cmp_nova_distribuidora,CLI-0351,2026-01-27,faturado,3168.02,2444.13,Representante
O-010051,cmp_nova_distribuidora,CLI-0368,2026-02-28,faturado,3179.46,2443.10,E-commerce B2B
O-010052,cmp_nova_distribuidora,CLI-0385,2026-03-01,faturado,3745.40,2866.36,Balcao
O-010053,cmp_nova_distribuidora,CLI-0402,2026-04-02,faturado,3757.92,2864.29,Televendas
O-010054,cmp_nova_distribuidora,CLI-0419,2026-05-03,faturado,3490.74,2649.83,Representante
O-010055,cmp_nova_distribuidora,CLI-0436,2026-06-04,faturado,3501.50,2682.15,E-commerce B2B
O-010056,cmp_nova_distribuidora,CLI-0453,2026-07-05,faturado,3230.89,2464.85,Balcao
O-010057,cmp_nova_distribuidora,CLI-0470,2024-08-06,faturado,3795.00,2933.53,Televendas
O-010058,cmp_nova_distribuidora,CLI-0487,2024-09-07,faturado,3830.00,2952.93,Representante
O-010059,cmp_nova_distribuidora,CLI-0504,2024-10-08,faturado,3865.00,2972.18,E-commerce B2B
O-010060,cmp_nova_distribuidora,CLI-0521,2024-11-09,faturado,4602.00,3575.75,Balcao
O-010061,cmp_nova_distribuidora,CLI-0538,2024-12-10,faturado,4643.30,3598.56,Televendas
O-010062,cmp_nova_distribuidora,CLI-0555,2025-01-11,faturado,3652.40,2823.31,Representante
O-010063,cmp_nova_distribuidora,CLI-0572,2025-02-12,faturado,3684.60,2840.82,E-commerce B2B
O-010064,cmp_nova_distribuidora,CLI-0589,2025-03-13,faturado,4363.20,3355.29,Balcao
O-010065,cmp_nova_distribuidora,CLI-0606,2025-04-14,faturado,4401.00,3419.57,Televendas
O-010066,cmp_nova_distribuidora,CLI-0003,2025-05-15,faturado,4110.00,3185.25,Representante
O-010067,cmp_nova_distribuidora,CLI-0020,2025-06-16,faturado,4145.00,3204.08,E-commerce B2B
O-010068,cmp_nova_distribuidora,CLI-0037,2025-07-17,faturado,3845.60,2964.96,Balcao
O-010069,cmp_nova_distribuidora,CLI-0054,2025-08-18,faturado,4215.00,3241.33,Televendas
O-010070,cmp_nova_distribuidora,CLI-0071,2025-09-19,faturado,4224.50,3277.79,Representante
O-010071,cmp_nova_distribuidora,CLI-0088,2025-10-20,faturado,4233.58,3271.72,E-commerce B2B
O-010072,cmp_nova_distribuidora,CLI-0105,2025-11-21,faturado,5005.84,3852.99,Balcao
O-010073,cmp_nova_distribuidora,CLI-0122,2025-12-22,faturado,5015.57,3844.94,Televendas
O-010074,cmp_nova_distribuidora,CLI-0139,2026-01-23,faturado,3917.64,2991.11,Representante
O-010075,cmp_nova_distribuidora,CLI-0156,2026-02-24,faturado,3924.44,3023.38,E-commerce B2B
O-010076,cmp_nova_distribuidora,CLI-0173,2026-03-25,faturado,4614.49,3540.69,Balcao
O-010077,cmp_nova_distribuidora,CLI-0190,2026-04-26,faturado,4621.58,3531.82,Televendas
O-010078,cmp_nova_distribuidora,CLI-0207,2026-05-27,faturado,4285.38,3261.60,Representante
O-010079,cmp_nova_distribuidora,CLI-0224,2026-06-28,faturado,4291.10,3252.65,E-commerce B2B
O-010080,cmp_nova_distribuidora,CLI-0241,2026-07-01,faturado,1847.45,1413.12,Balcao
O-010081,cmp_nova_distribuidora,CLI-0258,2024-08-02,faturado,2185.00,1693.37,Televendas
O-010082,cmp_nova_distribuidora,CLI-0275,2024-09-03,faturado,2220.00,1716.06,Representante
O-010083,cmp_nova_distribuidora,CLI-0292,2024-10-04,faturado,2255.00,1738.60,E-commerce B2B
O-010084,cmp_nova_distribuidora,CLI-0309,2024-11-05,faturado,2702.20,2077.99,Balcao
O-010085,cmp_nova_distribuidora,CLI-0326,2024-12-06,faturado,2743.50,2131.70,Televendas
O-010086,cmp_nova_distribuidora,CLI-0343,2025-01-07,faturado,2171.20,1682.68,Representante
O-010087,cmp_nova_distribuidora,CLI-0360,2025-02-08,faturado,2203.40,1703.23,E-commerce B2B
O-010088,cmp_nova_distribuidora,CLI-0377,2025-03-09,faturado,2624.40,2023.41,Balcao
O-010089,cmp_nova_distribuidora,CLI-0394,2025-04-10,faturado,2662.20,2047.23,Televendas
O-010090,cmp_nova_distribuidora,CLI-0411,2025-05-11,faturado,2500.00,1942.50,Representante
O-010091,cmp_nova_distribuidora,CLI-0428,2025-06-12,faturado,2535.00,1964.62,E-commerce B2B
O-010092,cmp_nova_distribuidora,CLI-0445,2025-07-13,faturado,2364.40,1827.68,Balcao
O-010093,cmp_nova_distribuidora,CLI-0462,2025-08-14,faturado,2605.00,2008.45,Televendas
O-010094,cmp_nova_distribuidora,CLI-0479,2025-09-15,faturado,2624.16,2015.09,Representante
O-010095,cmp_nova_distribuidora,CLI-0496,2025-10-16,faturado,2642.90,2047.72,E-commerce B2B
